#2021-03-09 16:12:06
3.36230,0.00113
3.37227,-0.00062
3.38225,0.00695
3.39223,0.00276
3.40221,-0.00348
3.41218,0.00161
3.42216,-0.00001
3.43214,-0.00819
3.44211,-0.02107
3.45209,-0.02093
3.46206,-0.02481
3.47204,-0.02422
3.48203,-0.02548
3.49201,-0.02999
3.50200,-0.03267
3.51197,-0.04001
3.52195,-0.06326
3.53192,-0.07738
3.54186,-0.07372
3.55181,-0.06413
3.56179,-0.06513
3.57179,-0.06654
3.58177,-0.07143
3.59174,-0.07938
3.60171,-0.09506
3.61169,-0.12603
3.62167,-0.23185
3.63164,-10.88198
3.64162,-53.83813
3.65161,-91.91668
3.66160,-121.54158
3.67158,-140.72468
3.68157,-151.72388
3.69155,-155.82007
3.70152,-155.19561
3.71150,-149.53665
3.72149,-142.27341
3.73147,-134.05425
3.74143,-125.00783
3.75141,-116.29548
3.76139,-109.32788
3.77137,-103.11802
3.78136,-94.67419
3.79136,-85.88155
3.80132,-79.43411
3.81130,-75.99706
3.82128,-74.23947
3.83125,-75.10740
3.84125,-77.63188
3.85122,-78.55053
3.86118,-77.27877
3.87117,-75.00603
3.88112,-71.94201
3.89110,-66.77214
3.90106,-62.51847
3.91104,-59.86006
3.92103,-56.96419
3.93103,-54.85031
3.94101,-52.92938
3.95097,-50.05933
3.96095,-46.89877
3.97093,-42.63239
3.98087,-35.69787
3.99083,-26.07885
4.00079,-16.13210
4.01077,-8.24539
4.02075,-2.03635
4.03069,0.06680
4.04067,0.17613
4.05065,0.29957
4.06063,0.14064
4.07060,0.00428
4.08054,-0.00794
4.09053,0.02162
4.10049,-0.01375
4.11046,0.00977
4.12044,0.00213
4.13042,0.00578
4.14040,0.00824
4.15038,0.00982
4.16034,0.00555
4.17032,-0.00276
4.18027,0.00476
4.19026,0.00254
4.20024,0.00360
4.21023,0.00558
4.22022,-0.00299
4.23018,0.00173
4.24016,0.05733
4.25013,0.12672
4.26010,0.06949
4.27008,0.11945
4.28009,0.15283
4.29008,0.19270
4.30005,0.24778
4.31003,0.42508
4.32002,2.62453
4.32997,10.32618
4.33994,23.01876
4.34991,39.20636
4.35987,56.48325
4.36983,73.43131
4.37978,88.54132
4.38977,101.51105
4.39976,114.65675
4.40973,123.35813
4.41970,129.75661
4.42969,131.49262
4.43962,129.72284
4.44958,123.78241
4.45954,114.04697
4.46953,103.87581
4.47952,92.51291
4.48947,80.90440
4.49944,71.70764
4.50940,65.78322
4.51939,63.90837
4.52936,65.78120
4.53937,66.65068
4.54939,67.59175
4.55937,67.58850
4.56936,66.05189
4.57936,64.05715
4.58934,59.41156
4.59933,53.11742
4.60932,45.24746
4.61931,36.02842
4.62932,24.67691
4.63931,14.19816
4.64930,4.98700
4.65929,0.50315
4.66927,0.11645
4.67921,0.20636
4.68916,1.28444
4.69909,12.05461
4.70905,29.96318
4.71902,48.28329
4.72902,63.21574
4.73899,75.64825
4.74897,86.33894
4.75893,94.04101
4.76889,98.91459
4.77882,98.21356
4.78878,93.81511
4.79877,85.19115
4.80876,72.71460
4.81874,58.98428
4.82873,47.91909
4.83871,37.44448
4.84869,28.40575
4.85866,20.10391
4.86863,11.60331
4.87860,3.76950
4.88857,0.09798
4.89854,-0.09471
4.90852,-0.16064
4.91842,-0.17638
4.92840,-0.20335
4.93833,-0.20509
4.94829,-0.19926
4.95825,-0.15667
4.96822,-0.06495
4.97819,-0.04444
4.98815,-0.12960
4.99813,-0.18648
5.00809,0.30740
5.01809,-0.12227
5.02804,-0.22456
5.03804,-0.03556
5.04799,-0.05042
5.05798,-0.00369
5.06797,0.00238
5.07793,-0.00039
5.08791,0.01838
5.09789,0.02026
5.10786,0.02299
5.11783,0.01889
5.12781,0.00830
5.13778,0.00306
5.14774,-0.00207
5.15771,0.00527
5.16771,-0.00221
5.17768,-0.00080
5.18766,-0.00065
5.19764,0.00395
5.20763,0.00273
5.21760,-0.00045
5.22759,-0.00064
5.23757,-0.00519
5.24754,-0.00418
5.25753,-0.00323
5.26752,-0.00094
5.27752,-0.00071
5.28750,0.00506
5.29748,0.00801
5.30745,0.00738
5.31744,0.00138
5.32740,-0.00771
5.33736,-0.01013
5.34736,-0.00493
5.35735,-0.00411
5.36732,-0.00072
5.37729,0.00747
5.38727,0.00424
5.39727,0.00645
5.40724,0.00856
5.41717,-0.00204
5.42718,-0.00704
5.43715,-0.00974
5.44712,-0.00176
5.45711,-0.00469
5.46706,0.00011
5.47702,0.00211
5.48702,0.00971
5.49700,0.00935
5.50698,0.00686
5.51696,0.00188
5.52693,-0.00828
5.53692,-0.00475
5.54691,-0.00267
5.55689,-0.00061
5.56686,0.00039
5.57682,0.00456
5.58677,0.00231
5.59669,0.00536
5.60667,0.00677
5.61664,-0.00211
5.62661,0.00027
5.63660,-0.00341
5.64654,0.00018
5.65653,-0.00072
5.66649,-0.02842
5.67649,-0.02871
5.68648,-0.01726
5.69646,0.00486
5.70644,0.01666
5.71641,0.01856
5.72638,0.01730
5.73636,0.01510
5.74633,0.01527
5.75632,0.00167
5.76631,-0.01465
5.77629,-0.02504
5.78628,-0.02492
5.79626,-0.01433
5.80625,-0.00408
5.81615,0.01363
5.82611,0.00737
5.83609,-0.00006
5.84608,-0.00921
5.85606,-0.00537
5.86605,-0.00975
5.87603,-0.00745
5.88602,-0.01181
5.89601,-0.00703
5.90598,0.00088
5.91598,0.00023
5.92596,-0.00148
5.93591,-0.01183
5.94588,-0.00423
5.95586,-0.00191
5.96585,0.00020
5.97584,0.00633
5.98578,0.00280
5.99574,0.00506
6.00573,0.00782
6.01572,-0.00009
6.02571,-0.00925
6.03565,-0.00443
6.04561,-0.00192
6.05560,0.00146
6.06559,0.00231
6.07558,0.00431
6.08556,0.00135
6.09555,-0.00418
6.10553,0.00032
6.11552,-0.00040
6.12551,0.00236
6.13548,0.00237
6.14544,-0.00030
6.15543,0.00667
6.16542,0.00248
6.17540,0.00295
6.18536,-0.00384
6.19532,-0.00479
6.20530,-0.00482
6.21528,-0.00739
6.22525,-0.00229
6.23525,-0.00217
6.24524,0.00303
6.25520,0.00399
6.26519,0.01273
6.27517,0.00783
6.28516,0.00043
6.29515,-0.00287
6.30513,-0.00482
6.31511,-0.00347
6.32506,-0.00836
6.33503,-0.00140
6.34502,0.00316
6.35501,0.00664
6.36499,0.00625
6.37497,0.00249
6.38493,0.00249
6.39492,-0.00645
6.40490,0.00390
6.41488,0.00181
6.42487,0.00324
6.43486,0.00322
6.44484,0.00261
6.45483,0.00437
6.46481,0.00134
6.47481,-0.00502
6.48480,-0.00434
6.49474,-0.00405
6.50472,-0.00273
6.51469,0.00401
6.52468,0.00243
6.53466,-0.00122
6.54460,-0.00133
6.55457,0.00159
6.56456,0.00453
6.57454,-0.00529
6.58454,-0.00315
6.59454,-0.00674
6.60450,-0.00146
6.61449,-0.00326
6.62447,-0.00136
6.63446,0.00041
6.64444,-0.00052
6.65441,0.00294
6.66440,0.00694
6.67442,0.00548
6.68441,-0.00053
6.69439,0.00028
6.70434,-0.00080
6.71435,-0.00229
6.72434,-0.00098
6.73434,-0.00333
6.74431,-0.00475
6.75430,-0.00157
6.76424,0.00310
6.77422,0.00124
6.78419,0.00290
6.79414,0.00019
6.80413,-0.00118
6.81412,0.00150
6.82410,-0.00330
6.83409,-0.00593
6.84405,-0.00931
6.85403,0.00010
6.86403,0.00019
6.87401,0.00177
6.88399,0.00654
6.89397,-0.00237
6.90393,0.00474
6.91392,-0.00008
6.92386,0.00185
6.93385,-0.00844
6.94376,-0.00597
6.95371,-0.00267
6.96370,0.00216
6.97368,0.00532
6.98363,0.00042
6.99360,0.00148
7.00360,-0.00030
7.01358,0.00353
7.02357,-0.00574
7.03355,-0.00036
7.04354,-0.00000
7.05352,0.00029
7.06349,0.00089
7.07349,0.00025
7.08347,0.00234
7.09346,-0.00227
7.10346,0.00575
7.11343,0.00475
7.12342,-0.00060
7.13340,0.00381
7.14338,-0.00741
7.15333,0.00445
7.16331,-0.00131
7.17330,0.00185
7.18329,-0.00430
7.19327,-0.00291
7.20326,0.00552
7.21321,0.00761
7.22316,0.00371
7.23313,0.00102
7.24310,-0.00137
7.25309,-0.00212
7.26309,-0.00053
7.27308,-0.00348
7.28306,-0.00536
7.29305,-0.00578
7.30303,0.00325
7.31303,0.00804
7.32303,-0.00124
7.33300,0.00261
7.34296,-0.00427
7.35293,0.00662
7.36291,0.00044
7.37290,0.00024
7.38288,-0.00149
7.39282,-0.00292
7.40278,0.00339
7.41273,0.00223
7.42272,0.00584
7.43270,-0.00253
7.44267,-0.00113
7.45267,0.00185
7.46262,-0.00001
7.47261,0.00519
7.48259,0.00226
7.49257,0.00076
7.50256,-0.00342
7.51253,0.00324
7.52252,0.00467
7.53250,-0.00236
7.54244,0.00120
7.55240,0.00283
7.56238,0.00397
7.57237,-0.00104
7.58234,-0.00031
7.59230,-0.00301
7.60227,-0.00289
7.61225,-0.00158
7.62219,-0.00019
7.63217,0.00526
7.64215,0.00799
7.65213,0.01138
7.66212,0.01009
7.67207,0.03127
7.68203,0.01682
7.69202,-0.00449
7.70200,-0.00324
7.71198,-0.00459
7.72193,-0.00523
7.73192,-0.00469
7.74192,-0.01185
7.75189,-0.01017
7.76187,0.00514
7.77187,0.01787
7.78185,0.02021
7.79185,0.01629
7.80182,0.00063
7.81180,-0.00737
7.82175,-0.01718
7.83174,-0.00762
7.84168,-0.00495
7.85168,-0.00034
7.86167,0.01108
7.87165,0.00830
7.88163,0.00799
7.89163,-0.00299
7.90162,0.00179
7.91160,-0.00245
7.92158,-0.00133
7.93154,0.00168
7.94153,0.00265
7.95151,0.00317
7.96147,0.00152
7.97146,-0.00034
7.98144,-0.00458
7.99143,-0.00329
8.00141,-0.00658
8.01139,0.00297
8.02137,0.00968
8.03135,0.00649
8.04134,0.00649
8.05131,-0.00291
8.06129,-0.00388
8.07128,-0.00854
8.08126,-0.00801
8.09124,-0.00741
8.10123,-0.00032
8.11120,0.00892
8.12118,0.00904
8.13117,0.00216
8.14115,0.00006
8.15113,-0.00335
8.16111,-0.00489
8.17109,-0.00608
8.18107,-0.01032
8.19105,-0.00660
8.20103,-0.00065
8.21101,0.00757
8.22100,0.01087
8.23097,0.00689
8.24096,0.00573
8.25096,0.00294
8.26094,-0.00157
8.27095,-0.00408
8.28095,-0.00757
8.29092,-0.00040
8.30091,0.00064
8.31089,0.00422
8.32087,0.00093
8.33085,0.00089
8.34082,0.00168
8.35084,-0.00189
8.36082,0.00167
8.37080,-0.00463
8.38078,0.00126
8.39077,-0.00085
8.40077,0.00073
8.41075,0.00422
8.42073,0.00278
8.43071,-0.00124
8.44069,-0.00347
8.45067,-0.00181
8.46066,-0.00344
8.47063,0.00215
8.48062,-0.00188
8.49060,-0.00105
8.50058,0.00126
8.51056,-0.00098
8.52054,0.00175
8.53053,-0.00087
8.54050,0.00267
8.55048,-0.00197
8.56046,0.00011
8.57045,-0.00157
8.58043,-0.00184
8.59040,0.00208
8.60035,-0.00456
8.61031,-0.00074
8.62030,-0.00100
8.63028,0.00016
8.64026,-0.00153
8.65022,0.00071
8.66019,0.00473
8.67017,0.00384
8.68015,-0.00145
8.69013,-0.00458
8.70011,-0.00462
8.71009,-0.00556
8.72007,0.00209
8.73005,0.00171
8.74003,0.00297
8.75001,0.00058
8.76001,0.00430
8.76999,0.00877
8.77998,-0.00086
8.78997,0.00123
8.79996,-0.00797
8.80991,-0.00064
8.81987,0.00244
8.82984,-0.00072
8.83980,0.00550
8.84978,-0.00033
8.85977,0.00314
8.86975,0.00276
8.87973,0.00385
8.88968,-0.00260
8.89966,-0.00471
8.90965,0.00227
8.91964,-0.00514
8.92964,0.00107
8.93962,-0.00551
8.94960,0.00053
8.95958,0.00022
8.96956,0.00275
8.97954,0.00317
8.98952,0.00032
8.99950,-0.00031
9.00945,-0.00050
9.01944,0.00500
9.02942,-0.00372
9.03940,-0.00146
9.04938,-0.00789
9.05936,-0.00295
9.06934,0.00179
9.07932,0.00388
9.08930,0.01227
9.09928,0.00581
9.10923,0.00764
9.11922,0.00316
9.12919,0.00467
9.13918,0.00010
9.14918,-0.01263
9.15916,-0.00417
9.16913,-0.00947
9.17911,-0.00197
9.18909,-0.00257
9.19908,0.00341
9.20905,0.00164
9.21904,0.00698
9.22902,0.00030
9.23899,-0.00255
9.24898,-0.00535
9.25896,-0.00288
9.26894,0.00296
9.27894,-0.00042
9.28892,0.00553
9.29891,0.00506
9.30889,-0.00068
9.31887,0.00768
9.32886,0.00263
9.33883,0.00213
9.34881,-0.00364
9.35879,-0.00325
9.36877,-0.00432
9.37876,0.00342
9.38876,0.00628
9.39872,-0.01016
9.40870,-0.03694
9.41868,-0.02238
9.42867,-0.00524
9.43865,0.02026
9.44863,0.02536
9.45862,0.01429
9.46859,0.01318
9.47858,0.02273
9.48856,0.00498
9.49854,-0.01765
9.50854,-0.03519
9.51852,-0.03149
9.52850,-0.02514
9.53848,-0.00484
9.54846,0.01613
9.55845,0.02181
9.56843,0.01520
9.57841,-0.01506
9.58839,-0.01524
9.59839,-0.02095
9.60839,-0.02118
9.61833,-0.01205
9.62831,0.00227
9.63827,0.01590
9.64820,0.01434
9.65815,0.01800
9.66808,0.01125
9.67806,0.00656
9.68804,-0.00963
9.69801,-0.00582
9.70800,-0.00420
9.71795,0.00762
9.72794,0.01463
9.73792,0.00560
9.74790,0.00670
9.75789,-0.01095
9.76787,-0.00797
9.77785,-0.01085
9.78781,-0.00198
9.79778,0.00178
9.80776,0.00711
9.81771,0.01377
9.82770,0.01189
9.83768,0.00936
9.84766,-0.01321
9.85764,-0.01084
9.86762,-0.01554
9.87761,-0.01020
9.88759,-0.00264
9.89758,0.00589
9.90758,0.01148
9.91756,0.01089
9.92754,0.01514
9.93751,-0.00234
9.94750,-0.00666
9.95748,-0.01797
9.96747,-0.01107
9.97745,-0.00214
9.98743,0.00310
9.99741,0.01228
10.00739,0.00726
10.01738,0.01288
10.02736,0.00686
10.03734,-0.00057
10.04732,-0.00951
10.05726,-0.01070
10.06724,-0.00339
10.07723,-0.00130
10.08721,0.00300
10.09719,0.00513
10.10713,0.00320
10.11709,0.00849
10.12708,0.00204
10.13707,-0.00345
10.14703,-0.00634
10.15700,-0.00258
10.16699,-0.00750
10.17697,0.00642
10.18695,0.01028
10.19693,0.00202
10.20691,0.00272
10.21689,-0.00249
10.22687,-0.00005
10.23687,-0.00538
10.24686,0.00153
10.25686,-0.00588
10.26686,0.00210
10.27684,0.00210
10.28682,-0.00003
10.29680,-0.00105
10.30678,-0.00315
10.31672,-0.00160
10.32668,-0.00047
10.33664,0.00418
10.34660,-0.00053
10.35656,-0.00028
10.36655,-0.00003
10.37652,0.00215
10.38650,-0.00108
10.39651,-0.00888
10.40649,-0.00606
10.41648,-0.01349
10.42645,-0.00027
10.43643,0.00168
10.44641,-0.00040
10.45639,0.00456
10.46637,0.00574
10.47634,0.00763
10.48633,-0.00407
10.49630,-0.00380
10.50628,-0.00441
10.51627,0.00048
10.52627,0.00493
10.53624,0.00567
10.54623,0.00592
10.55621,-0.00127
10.56619,-0.00039
10.57616,-0.00673
10.58615,-0.00617
10.59612,-0.00783
10.60610,-0.00194
10.61608,0.00586
10.62606,0.02124
10.63604,0.02235
10.64601,0.01090
10.65600,0.00628
10.66597,-0.00625
10.67591,-0.01467
10.68587,-0.01608
10.69585,-0.01166
10.70583,-0.00851
10.71581,0.00009
10.72575,0.01697
10.73573,0.01349
10.74571,0.01405
10.75569,0.00583
10.76567,-0.00496
10.77561,-0.00256
10.78552,-0.00760
10.79550,-0.00570
10.80544,-0.00545
10.81540,0.00289
10.82536,0.00997
10.83536,0.00875
10.84533,0.00687
10.85531,0.00520
10.86529,-0.00017
10.87526,-0.00430
10.88525,-0.00083
10.89522,-0.00417
10.90519,-0.00351
10.91516,-0.00623
10.92512,-0.00439
10.93511,0.00071
10.94509,0.00126
10.95507,0.00238
10.96504,0.00197
10.97502,0.00566
10.98500,0.00417
10.99498,-0.00129
11.00495,-0.00124
11.01493,-0.00432
11.02487,-0.00454
11.03482,-0.00796
11.04481,-0.00045
11.05479,-0.00230
11.06480,0.00238
11.07477,0.00861
11.08475,0.01016
11.09473,-0.00240
11.10470,0.00299
11.11464,-0.00086
11.12463,-0.01806
11.13461,-0.00971
11.14455,0.01308
11.15454,0.01139
11.16452,0.00110
11.17450,0.00621
11.18448,0.01167
11.19442,0.00226
11.20440,-0.00111
11.21438,-0.01364
11.22436,-0.01229
11.23434,-0.01393
11.24431,-0.01167
11.25429,-0.00654
11.26427,-0.00418
11.27428,0.00756
11.28425,0.01250
11.29422,0.01564
11.30422,0.01011
11.31420,0.00260
11.32418,-0.00565
11.33417,-0.00739
11.34414,-0.00772
11.35412,-0.01240
11.36409,-0.00467
11.37407,-0.00059
11.38405,0.00693
11.39402,0.00985
11.40400,0.00589
11.41399,0.00111
11.42396,-0.00322
11.43394,0.00145
11.44391,-0.00467
11.45389,0.00094
11.46387,-0.00574
11.47385,-0.00659
11.48382,0.00742
11.49380,0.00992
11.50377,0.00684
11.51375,0.00497
11.52374,0.00436
11.53370,-0.00810
11.54368,-0.00034
11.55368,-0.00373
11.56367,-0.00780
11.57365,-0.00846
11.58365,-0.00803
11.59363,0.00168
11.60361,0.00401
11.61359,0.01188
11.62356,0.00580
11.63356,0.01053
11.64354,0.00692
11.65352,0.00044
11.66350,-0.00747
11.67349,-0.01023
11.68346,-0.00492
11.69344,-0.00615
11.70342,-0.00629
11.71340,-0.00053
11.72337,0.00029
11.73331,0.00993
11.74329,0.01014
11.75327,0.00863
11.76325,-0.00022
11.77318,0.00219
11.78317,0.00047
11.79316,0.00121
11.80312,-0.00441
11.81307,-0.00162
11.82303,-0.00271
11.83299,0.00188
11.84297,0.00286
11.85295,-0.00375
11.86289,0.00530
11.87288,-0.00592
11.88286,-0.00439
11.89283,-0.00226
11.90281,-0.00405
11.91275,-0.00308
11.92273,-0.00621
11.93272,0.00121
11.94271,-0.00038
11.95269,0.00682
11.96267,0.00276
11.97268,0.00782
11.98268,0.01026
11.99269,0.00702
12.00267,-0.00087
12.01264,-0.00978
12.02262,-0.01788
12.03259,-0.01266
12.04260,-0.01045
12.05257,0.00286
12.06255,0.01026
12.07254,0.01853
12.08250,0.01292
12.09248,0.01695
12.10246,0.00935
12.11243,0.00382
12.12241,-0.00604
12.13239,-0.00780
12.14239,-0.00452
12.15236,-0.00186
12.16234,-0.00012
12.17235,-0.00355
12.18233,0.00296
12.19230,0.00231
12.20228,0.00365
12.21226,0.00319
12.22223,-0.00124
12.23221,0.00045
12.24214,0.00205
12.25213,0.00087
12.26211,-0.00635
12.27209,-0.00581
12.28206,-0.00554
12.29200,0.00506
12.30199,0.00307
12.31199,0.00481
12.32197,0.00436
12.33195,0.00035
12.34192,0.00600
12.35189,-0.00122
12.36182,-0.00359
12.37175,-0.01112
12.38171,-0.00926
12.39169,0.00174
12.40166,0.00664
12.41164,0.00660
12.42157,0.00094
12.43154,0.00666
12.44151,0.00443
12.45149,0.00012
12.46148,-0.00631
12.47146,-0.00815
12.48143,-0.00927
12.49141,0.00027
12.50138,0.00507
12.51136,0.00737
12.52134,0.00610
12.53132,0.00075
12.54129,0.00556
12.55127,-0.00046
12.56124,-0.00604
12.57123,-0.00255
12.58120,-0.00213
12.59118,0.00728
12.60115,0.00313
12.61113,0.00687
12.62111,-0.00012
12.63111,-0.00215
12.64109,0.00040
12.65106,-0.00444
12.66104,-0.00707
12.67102,-0.00292
12.68099,0.00037
12.69097,-0.00034
12.70095,0.00722
12.71089,0.00120
12.72088,-0.00052
12.73087,0.00004
12.74086,-0.00035
12.75083,0.00276
12.76081,0.00124
12.77079,-0.00229
12.78076,-0.00898
12.79074,-0.00200
12.80072,0.00156
12.81071,-0.00354
12.82067,-0.00208
12.83064,-0.00615
12.84061,0.00554
12.85055,0.00166
12.86050,0.00916
12.87046,0.00158
12.88042,-0.00116
12.89038,0.00177
12.90035,0.00002
12.91035,-0.00175
12.92033,-0.00645
12.93031,-0.00349
12.94029,-0.00070
12.95026,-0.00109
12.96024,0.00231
12.97022,0.00131
12.98021,0.00272
12.99019,-0.00233
13.00018,0.01133
13.01015,0.01045
13.02013,0.01882
13.03010,0.03581
13.04008,0.03734
13.05006,0.02238
13.06004,-0.00823
13.07001,-0.01703
13.08001,-0.02376
13.08999,-0.02509
13.09997,-0.01626
13.10995,-0.00686
13.11994,0.00622
13.12993,0.02039
13.13990,0.02549
13.14989,0.02310
13.15988,0.00556
13.16986,-0.01362
13.17983,-0.02145
13.18980,-0.01977
13.19979,-0.00527
13.20974,0.00761
13.21972,0.01144
13.22969,0.01101
13.23967,0.01089
13.24965,0.00313
13.25964,-0.00757
13.26962,-0.01221
13.27960,-0.01733
