2020-11-13 18:09:33
0.47,6601.02000,0.13257,0.67334,-0.70837
0.48,6601.03000,0.13110,0.67126,-0.70789
0.49,6601.04000,0.13110,0.67126,-0.70959
0.50,6601.05000,0.13184,0.67139,-0.70789
0.51,6601.06000,0.13159,0.67102,-0.70923
0.52,6601.07000,0.13306,0.67090,-0.71033
0.53,6601.08000,0.13171,0.67041,-0.70947
0.54,6601.09000,0.13098,0.67078,-0.71069
0.55,6601.10000,0.13147,0.66919,-0.70715
0.56,6601.11000,0.13208,0.67017,-0.70789
0.57,6601.12000,0.13159,0.66870,-0.70813
0.58,6601.13000,0.13196,0.66968,-0.71021
0.59,6601.14000,0.13379,0.67090,-0.71240
0.60,6601.15000,0.13342,0.67249,-0.71497
0.61,6601.16000,0.13330,0.67383,-0.70984
0.62,6601.17000,0.13391,0.67285,-0.70581
0.63,6601.18000,0.13135,0.67212,-0.70508
0.64,6601.19000,0.13110,0.67236,-0.70728
0.65,6601.20000,0.13281,0.67224,-0.70776
0.66,6601.21000,0.13232,0.67236,-0.71265
0.67,6601.22000,0.13245,0.67041,-0.71069
0.68,6601.23000,0.13257,0.66772,-0.70898
0.69,6601.24000,0.13245,0.66724,-0.71094
0.70,6601.25000,0.13257,0.66968,-0.70911
0.71,6601.26000,0.13135,0.67151,-0.71167
0.72,6601.27000,0.13220,0.67322,-0.70972
0.73,6601.28000,0.13269,0.67273,-0.70984
0.74,6601.29000,0.13281,0.67224,-0.70776
0.75,6601.30000,0.13196,0.67029,-0.70923
0.76,6601.31000,0.13184,0.67065,-0.71130
0.77,6601.32000,0.13196,0.67212,-0.71021
0.78,6601.33000,0.13245,0.67017,-0.70874
0.79,6601.34000,0.13220,0.67078,-0.71057
0.80,6601.35000,0.13196,0.67407,-0.71045
0.81,6601.36000,0.13196,0.67273,-0.71143
0.82,6601.37000,0.13245,0.67261,-0.70996
0.83,6601.38000,0.13232,0.67310,-0.70935
0.84,6601.39000,0.13293,0.66858,-0.71008
0.85,6601.40000,0.13208,0.66907,-0.70947
0.86,6601.41000,0.13220,0.67065,-0.70935
0.87,6601.42000,0.13135,0.67090,-0.70911
0.88,6601.43000,0.13208,0.67041,-0.71094
0.89,6601.44000,0.13208,0.67139,-0.71118
0.90,6601.45000,0.13306,0.67126,-0.71008
0.91,6601.46000,0.13281,0.67114,-0.70923
0.92,6601.47000,0.13318,0.67212,-0.71021
0.93,6601.48000,0.13342,0.67151,-0.71118
0.94,6601.49000,0.13257,0.67029,-0.71057
0.95,6601.50000,0.13391,0.67297,-0.71216
0.96,6601.51000,0.13318,0.67566,-0.71436
0.97,6601.52000,0.13232,0.67187,-0.70789
0.98,6601.53000,0.13074,0.66833,-0.70544
0.99,6601.54000,0.13110,0.66711,-0.70752
1.00,6601.55000,0.13208,0.67065,-0.70972
1.01,6601.56000,0.13306,0.67053,-0.71191
1.02,6601.57000,0.13281,0.67273,-0.71216
1.03,6601.58000,0.13245,0.67261,-0.71069
1.04,6601.59000,0.13208,0.67102,-0.70874
1.05,6601.60000,0.13232,0.67151,-0.70752
1.06,6601.61000,0.13281,0.67102,-0.71130
1.07,6601.62000,0.13000,0.67261,-0.71094
1.08,6601.63000,0.13123,0.67358,-0.70959
1.09,6601.64000,0.13220,0.67114,-0.71191
1.10,6601.65000,0.13171,0.67041,-0.71130
1.11,6601.66000,0.13220,0.67163,-0.71143
1.12,6601.67000,0.13208,0.66992,-0.70959
1.13,6601.68000,0.13281,0.67029,-0.70850
1.14,6601.69000,0.13086,0.67151,-0.70850
1.15,6601.70000,0.13220,0.67078,-0.70947
1.16,6601.71000,0.13293,0.67175,-0.70825
1.17,6601.72000,0.13293,0.67358,-0.71094
1.18,6601.73000,0.13245,0.67017,-0.71069
1.19,6601.74000,0.13171,0.67017,-0.71143
1.20,6601.75000,0.13159,0.67004,-0.71094
1.21,6601.76000,0.13208,0.67139,-0.71130
1.22,6601.77000,0.13123,0.67297,-0.70959
1.23,6601.78000,0.13416,0.67200,-0.71118
1.24,6601.79000,0.13269,0.67236,-0.71155
1.25,6601.80000,0.13354,0.67139,-0.71094
1.26,6601.81000,0.13184,0.66907,-0.70959
1.27,6601.82000,0.13171,0.67053,-0.71082
1.28,6601.83000,0.13220,0.66968,-0.71057
1.29,6601.84000,0.13220,0.67151,-0.71118
1.30,6601.85000,0.13269,0.67334,-0.71057
1.31,6601.86000,0.13306,0.67371,-0.71204
1.32,6601.87000,0.13196,0.67102,-0.71057
1.33,6601.88000,0.13269,0.67090,-0.71033
1.34,6601.89000,0.13074,0.67053,-0.70923
1.35,6601.90000,0.13281,0.67004,-0.70984
1.36,6601.91000,0.13245,0.67090,-0.71204
1.37,6601.92000,0.13269,0.67139,-0.71130
1.38,6601.93000,0.13330,0.67236,-0.71326
1.39,6601.94000,0.13220,0.67285,-0.71094
1.40,6601.95000,0.13281,0.67078,-0.71008
1.41,6601.96000,0.13184,0.67065,-0.70972
1.42,6601.97000,0.13074,0.67017,-0.70947
1.43,6601.98000,0.13110,0.67273,-0.70850
1.44,6601.99000,0.13306,0.67041,-0.71155
1.45,6602.00000,0.13184,0.67212,-0.71252
1.46,6602.01000,0.13232,0.67139,-0.71240
1.47,6602.02000,0.13171,0.67187,-0.70996
1.48,6602.03000,0.13123,0.67200,-0.71265
1.49,6602.04000,0.13318,0.67285,-0.71106
1.50,6602.05000,0.13269,0.67297,-0.71118
1.51,6602.06000,0.13245,0.67273,-0.71057
1.52,6602.07000,0.13342,0.67224,-0.71143
1.53,6602.08000,0.13110,0.67200,-0.71069
1.54,6602.09000,0.13440,0.67102,-0.71301
1.55,6602.10000,0.13550,0.67688,-0.71606
1.56,6602.11000,0.13367,0.67371,-0.70398
1.57,6602.12000,0.13171,0.67334,-0.71375
1.58,6602.13000,0.13232,0.66980,-0.70789
1.59,6602.14000,0.13232,0.67358,-0.71521
1.60,6602.15000,0.13147,0.67444,-0.71069
1.61,6602.16000,0.13403,0.66882,-0.70398
1.62,6602.17000,0.13110,0.66968,-0.70813
1.63,6602.18000,0.13220,0.67236,-0.71448
1.64,6602.19000,0.13232,0.67395,-0.71326
1.65,6602.20000,0.13452,0.67517,-0.71594
1.66,6602.21000,0.13318,0.67334,-0.70825
1.67,6602.22000,0.12988,0.66833,-0.70496
1.68,6602.23000,0.12805,0.65930,-0.69250
1.69,6602.24000,0.12866,0.66431,-0.70886
1.70,6602.25000,0.13025,0.66858,-0.71228
1.71,6602.26000,0.13586,0.67383,-0.72144
1.72,6602.27000,0.13391,0.67285,-0.71667
1.73,6602.28000,0.13354,0.67371,-0.71619
1.74,6602.29000,0.13171,0.67151,-0.70605
1.75,6602.30000,0.13086,0.66711,-0.70398
1.76,6602.31000,0.12952,0.67102,-0.70740
1.77,6602.32000,0.13367,0.67285,-0.71252
1.78,6602.33000,0.13452,0.67407,-0.71228
1.79,6602.34000,0.13416,0.67175,-0.71313
1.80,6602.35000,0.13123,0.66785,-0.70972
1.81,6602.36000,0.13074,0.67004,-0.71008
1.82,6602.37000,0.13037,0.66785,-0.70557
1.83,6602.38000,0.13147,0.67224,-0.71289
1.84,6602.39000,0.13171,0.67041,-0.71021
1.85,6602.40000,0.13367,0.67432,-0.71167
1.86,6602.41000,0.13318,0.67053,-0.70972
1.87,6602.42000,0.13135,0.67139,-0.71277
1.88,6602.43000,0.13037,0.67102,-0.70801
1.89,6602.44000,0.13098,0.67249,-0.70972
1.90,6602.45000,0.13257,0.67322,-0.70789
1.91,6602.46000,0.13269,0.67297,-0.70959
1.92,6602.47000,0.13232,0.67273,-0.70984
1.93,6602.48000,0.13220,0.67090,-0.71021
1.94,6602.49000,0.13306,0.67065,-0.70935
1.95,6602.50000,0.13269,0.67065,-0.71057
1.96,6602.51000,0.13220,0.67004,-0.71326
1.97,6602.52000,0.13196,0.67017,-0.70776
1.98,6602.53000,0.13269,0.67151,-0.71094
1.99,6602.54000,0.13171,0.67139,-0.71057
2.00,6602.55000,0.13184,0.67346,-0.71106
2.01,6602.56000,0.13196,0.67212,-0.71106
2.02,6602.57000,0.13074,0.67322,-0.71240
2.03,6602.58000,0.13135,0.67126,-0.71069
2.04,6602.59000,0.13123,0.67139,-0.71155
2.05,6602.60000,0.13098,0.67102,-0.71228
2.06,6602.61000,0.13220,0.67236,-0.71118
2.07,6602.62000,0.13184,0.67139,-0.71082
2.08,6602.63000,0.13245,0.67200,-0.70874
2.09,6602.64000,0.13220,0.67249,-0.71033
2.10,6602.65000,0.13245,0.67078,-0.71289
2.11,6602.66000,0.13159,0.67139,-0.70959
2.12,6602.67000,0.13159,0.67041,-0.71167
2.13,6602.68000,0.13293,0.67249,-0.71069
2.14,6602.69000,0.13184,0.67139,-0.71155
2.15,6602.70000,0.13074,0.66748,-0.70776
2.16,6602.71000,0.12891,0.66333,-0.70325
2.17,6602.72000,0.12927,0.66125,-0.69824
2.18,6602.73000,0.13440,0.67651,-0.71130
2.19,6602.74000,0.13391,0.68884,-0.72925
2.20,6602.75000,0.13916,0.68835,-0.72900
2.21,6602.76000,0.13513,0.67798,-0.71790
2.22,6602.77000,0.13135,0.66162,-0.69580
2.23,6602.78000,0.12537,0.65747,-0.69189
2.24,6602.79000,0.12781,0.66309,-0.70325
2.25,6602.80000,0.12964,0.66760,-0.70679
2.26,6602.81000,0.13574,0.67432,-0.71741
2.27,6602.82000,0.13733,0.67639,-0.71765
2.28,6602.83000,0.13354,0.67566,-0.71069
2.29,6602.84000,0.12915,0.67175,-0.70752
2.30,6602.85000,0.12903,0.67041,-0.70789
2.31,6602.86000,0.13220,0.66919,-0.70483
2.32,6602.87000,0.13245,0.67065,-0.71277
2.33,6602.88000,0.13086,0.67139,-0.70935
2.34,6602.89000,0.13257,0.67078,-0.71057
2.35,6602.90000,0.13318,0.67065,-0.71265
2.36,6602.91000,0.13269,0.67285,-0.71191
2.37,6602.92000,0.13196,0.67395,-0.71216
2.38,6602.93000,0.13293,0.67224,-0.71289
2.39,6602.94000,0.13086,0.66907,-0.70813
2.40,6602.95000,0.13098,0.66907,-0.70483
2.41,6602.96000,0.13184,0.67200,-0.70898
2.42,6602.97000,0.13293,0.67432,-0.71387
2.43,6602.98000,0.13232,0.67505,-0.71411
2.44,6602.99000,0.13184,0.67358,-0.71191
2.45,6603.00000,0.13208,0.67261,-0.70789
2.46,6603.01000,0.13135,0.67090,-0.70911
2.47,6603.02000,0.13135,0.66895,-0.70996
2.48,6603.03000,0.13098,0.66980,-0.70984
2.49,6603.04000,0.13269,0.66956,-0.71106
2.50,6603.05000,0.13184,0.67212,-0.71240
2.51,6603.06000,0.13318,0.67297,-0.71228
2.52,6603.07000,0.13196,0.67163,-0.70984
2.53,6603.08000,0.13037,0.67224,-0.71094
2.54,6603.09000,0.13208,0.67163,-0.71021
2.55,6603.10000,0.13232,0.67187,-0.70862
2.56,6603.11000,0.13208,0.66907,-0.70984
2.57,6603.12000,0.13318,0.67078,-0.71082
2.58,6603.13000,0.05933,0.82593,-0.72363
2.59,6603.14000,0.16113,0.68237,-0.78821
2.60,6603.15000,0.05078,0.69409,-0.70483
2.61,6603.16000,0.03027,0.80957,-0.47791
2.62,6603.17000,0.19995,0.67834,-0.75806
2.63,6603.18000,0.20911,0.60645,-0.72595
2.64,6603.19000,0.11230,0.58679,-0.74744
2.65,6603.20000,0.14001,0.67419,-0.77893
2.66,6603.21000,0.14844,0.64233,-0.72595
2.67,6603.22000,0.14050,0.67346,-0.74023
2.68,6603.23000,0.17761,0.63550,-0.68298
2.69,6603.24000,0.22302,0.65955,-0.67444
2.70,6603.25000,0.06567,0.70886,-0.74023
2.71,6603.26000,0.09778,0.66565,-0.68909
2.72,6603.27000,0.07190,0.71436,-0.91553
2.73,6603.28000,0.15552,0.66162,-0.65771
2.74,6603.29000,0.15381,0.64709,-0.70325
2.75,6603.30000,0.11499,0.65442,-0.65588
2.76,6603.31000,0.06177,0.71545,-0.79492
2.77,6603.32000,0.08789,0.72998,-0.80566
2.78,6603.33000,0.03699,0.60486,-0.52881
2.79,6603.34000,-0.00964,0.56018,-0.62451
2.80,6603.35000,0.18677,0.69348,-0.69958
2.81,6603.36000,0.17029,0.66797,-0.61243
2.82,6603.37000,0.14355,0.65540,-0.68933
2.83,6603.38000,0.10657,0.67297,-0.74084
2.84,6603.39000,0.10779,0.67529,-0.72229
2.85,6603.40000,0.19897,0.61902,-0.74756
2.86,6603.41000,0.25537,0.79236,-0.68738
2.87,6603.42000,0.24573,0.88806,-0.68848
2.88,6603.43000,0.24988,0.82922,-0.66516
2.89,6603.44000,0.18860,0.83496,-0.66492
2.90,6603.45000,0.18079,0.77051,-0.69702
2.91,6603.46000,0.16248,0.75562,-0.66199
2.92,6603.47000,0.18298,0.79968,-0.68201
2.93,6603.48000,0.16370,0.77844,-0.74963
2.94,6603.49000,0.13977,0.71545,-0.70496
2.95,6603.50000,0.14526,0.68274,-0.62952
2.96,6603.51000,0.12317,0.65002,-0.50256
2.97,6603.52000,0.13660,0.65747,-0.61975
2.98,6603.53000,0.19275,0.61133,-0.63074
2.99,6603.54000,0.13794,0.62329,-0.54419
3.00,6603.55000,0.15112,0.67090,-0.55005
3.01,6603.56000,0.19690,0.73230,-0.60193
3.02,6603.57000,0.19641,0.72180,-0.57947
3.03,6603.58000,0.20911,0.70374,-0.57666
3.04,6603.59000,0.19385,0.70435,-0.62256
3.05,6603.60000,0.18384,0.77649,-0.67615
3.06,6603.61000,0.16162,0.73303,-0.67175
3.07,6603.62000,0.11548,0.65808,-0.61255
3.08,6603.63000,0.08594,0.65222,-0.58679
3.09,6603.64000,0.13757,0.67786,-0.58423
3.10,6603.65000,0.16345,0.67725,-0.59985
3.11,6603.66000,0.20569,0.70618,-0.60974
3.12,6603.67000,0.28027,0.71240,-0.63330
3.13,6603.68000,0.27930,0.68970,-0.58459
3.14,6603.69000,0.25464,0.72937,-0.60217
3.15,6603.70000,0.24646,0.62585,-0.68115
3.16,6603.71000,0.30347,0.62146,-0.72620
3.17,6603.72000,0.28638,0.65405,-0.76660
3.18,6603.73000,0.22241,0.68176,-0.77161
3.19,6603.74000,0.18835,0.68616,-0.70691
3.20,6603.75000,0.20947,0.67175,-0.67786
3.21,6603.76000,0.21167,0.70325,-0.70886
3.22,6603.77000,0.22461,0.69958,-0.74365
3.23,6603.78000,0.22803,0.67615,-0.74304
3.24,6603.79000,0.23755,0.66724,-0.73425
3.25,6603.80000,0.26172,0.70532,-0.71216
3.26,6603.81000,0.23962,0.66772,-0.73804
3.27,6603.82000,0.20752,0.77014,-0.74731
3.28,6603.83000,0.24573,0.67212,-0.75964
3.29,6603.84000,0.23169,0.71375,-0.71008
3.30,6603.85000,0.21875,0.71545,-0.64966
3.31,6603.86000,0.21692,0.67993,-0.66333
3.32,6603.87000,0.23035,0.67529,-0.67554
3.33,6603.88000,0.22449,0.69849,-0.66077
3.34,6603.89000,0.22070,0.64172,-0.64746
3.35,6603.90000,0.21790,0.62183,-0.61890
3.36,6603.91000,0.18677,0.58167,-0.61157
3.37,6603.92000,0.17798,0.58618,-0.60388
3.38,6603.93000,0.16809,0.67456,-0.60413
3.39,6603.94000,0.16809,0.62683,-0.58997
3.40,6603.95000,0.12878,0.67224,-0.66199
3.41,6603.96000,0.11658,0.65002,-0.74426
3.42,6603.97000,0.07202,0.64014,-0.66504
3.43,6603.98000,0.07336,0.68213,-0.68213
3.44,6603.99000,0.07666,0.69543,-0.72754
3.45,6604.00000,0.07971,0.67053,-0.72461
3.46,6604.01000,0.18420,0.71863,-0.71045
3.47,6604.02000,0.15930,0.68347,-0.70789
3.48,6604.03000,0.25500,0.77148,-0.80688
3.49,6604.04000,0.08386,0.70569,-0.75342
3.50,6604.05000,0.14893,0.65210,-0.75867
3.51,6604.06000,0.12878,0.65210,-0.74487
3.52,6604.07000,0.13037,0.66040,-0.72998
3.53,6604.08000,0.12622,0.66260,-0.72058
3.54,6604.09000,0.11011,0.66418,-0.71069
3.55,6604.10000,0.11023,0.66809,-0.70972
3.56,6604.11000,0.10413,0.65955,-0.69275
3.57,6604.12000,0.10852,0.66138,-0.68250
3.58,6604.13000,0.11597,0.66553,-0.71106
3.59,6604.14000,0.12634,0.66760,-0.72400
3.60,6604.15000,0.12097,0.63818,-0.75403
3.61,6604.16000,0.11841,0.65942,-0.71985
3.62,6604.17000,0.12231,0.64404,-0.76331
3.63,6604.18000,0.10217,0.65588,-0.74475
3.64,6604.19000,0.11511,0.65393,-0.73364
3.65,6604.20000,0.11621,0.66211,-0.71936
3.66,6604.21000,0.12024,0.66064,-0.73364
3.67,6604.22000,0.12402,0.64648,-0.71045
3.68,6604.23000,0.11792,0.65308,-0.73218
3.69,6604.24000,0.11938,0.65417,-0.71936
3.70,6604.25000,0.11816,0.65759,-0.72192
3.71,6604.26000,0.11816,0.65918,-0.72192
3.72,6604.27000,0.11865,0.65930,-0.72461
3.73,6604.28000,0.11755,0.65894,-0.72278
3.74,6604.29000,0.11536,0.65771,-0.72498
3.75,6604.30000,0.11682,0.66028,-0.72424
3.76,6604.31000,0.11694,0.65698,-0.72449
3.77,6604.32000,0.11743,0.65723,-0.72473
3.78,6604.33000,0.11792,0.65808,-0.72266
3.79,6604.34000,0.11328,0.65857,-0.72400
3.80,6604.35000,0.11890,0.65723,-0.72351
3.81,6604.36000,0.11816,0.65894,-0.72290
3.82,6604.37000,0.11841,0.65771,-0.72534
3.83,6604.38000,0.11719,0.65710,-0.72144
3.84,6604.39000,0.11609,0.65930,-0.72473
3.85,6604.40000,0.12085,0.65686,-0.72681
3.86,6604.41000,0.11658,0.65735,-0.72461
3.87,6604.42000,0.11877,0.65637,-0.72498
3.88,6604.43000,0.11475,0.65869,-0.72070
3.89,6604.44000,0.11951,0.65967,-0.72253
3.90,6604.45000,0.11621,0.65857,-0.72180
3.91,6604.46000,0.11780,0.65747,-0.72681
3.92,6604.47000,0.11768,0.65662,-0.72205
3.93,6604.48000,0.11768,0.65833,-0.72510
3.94,6604.49000,0.11731,0.65466,-0.72278
3.95,6604.50000,0.11707,0.65784,-0.72449
3.96,6604.51000,0.11768,0.65820,-0.72412
3.97,6604.52000,0.11670,0.65955,-0.72375
3.98,6604.53000,0.11877,0.65771,-0.72571
3.99,6604.54000,0.11804,0.65845,-0.72278
4.00,6604.55000,0.11755,0.65784,-0.72632
4.01,6604.56000,0.11804,0.66040,-0.72583
4.02,6604.57000,0.11768,0.65747,-0.72302
4.03,6604.58000,0.11682,0.65735,-0.72461
4.04,6604.59000,0.10913,0.65857,-0.72070
4.05,6604.60000,0.11938,0.65918,-0.72461
4.06,6604.61000,0.11926,0.65686,-0.72595
4.07,6604.62000,0.11658,0.65906,-0.72449
4.08,6604.63000,0.11121,0.66077,-0.72083
4.09,6604.64000,0.11743,0.62732,-0.73450
4.10,6604.65000,0.12317,0.65417,-0.72705
4.11,6604.66000,0.12073,0.65601,-0.72534
4.12,6604.67000,0.11938,0.65442,-0.72327
4.13,6604.68000,0.11609,0.65808,-0.72485
4.14,6604.69000,0.11816,0.65735,-0.72607
4.15,6604.70000,0.11792,0.65784,-0.72302
4.16,6604.71000,0.11938,0.65588,-0.72595
4.17,6604.72000,0.11853,0.65930,-0.72388
4.18,6604.73000,0.11768,0.65820,-0.72510
4.19,6604.74000,0.11743,0.65771,-0.72290
