#2025/12/18 16:45:13
mcu_time,latitude,longitude,altitude,utc_year,utc_month,utc_day,utc_hour,utc_minute,utc_second,utc_millisecond,gps_status_code
141.824,25.063558,121.280777,94.67,2025,12,16,8,46,47,200,0
142.024,25.063558,121.280777,94.67,2025,12,16,8,46,47,200,0
142.224,25.063558,121.280777,94.69,2025,12,16,8,46,47,400,0
142.424,25.063558,121.280777,94.71,2025,12,16,8,46,47,600,0
142.624,25.063558,121.280777,94.74,2025,12,16,8,46,47,800,0
142.824,25.063558,121.280777,94.76,2025,12,16,8,46,48,0,0
143.024,25.063557,121.280777,94.79,2025,12,16,8,46,48,200,0
143.224,25.063557,121.280776,94.81,2025,12,16,8,46,48,400,0
143.424,25.063557,121.280776,94.83,2025,12,16,8,46,48,600,0
143.624,25.063557,121.280776,94.85,2025,12,16,8,46,48,800,0
143.824,25.063558,121.280776,94.88,2025,12,16,8,46,49,0,0
144.024,25.063558,121.280776,94.90,2025,12,16,8,46,49,200,0
144.224,25.063558,121.280776,94.92,2025,12,16,8,46,49,400,0
144.424,25.063558,121.280776,94.94,2025,12,16,8,46,49,600,0
144.624,25.063557,121.280776,94.96,2025,12,16,8,46,49,800,0
144.824,25.063557,121.280776,94.97,2025,12,16,8,46,50,0,0
145.024,25.063557,121.280775,95.01,2025,12,16,8,46,50,400,0
145.224,25.063557,121.280775,95.03,2025,12,16,8,46,50,600,0
145.424,25.063557,121.280775,95.05,2025,12,16,8,46,50,800,0
145.624,25.063557,121.280775,95.05,2025,12,16,8,46,50,800,0
145.824,25.063557,121.280775,95.08,2025,12,16,8,46,51,200,0
146.024,25.063557,121.280775,95.10,2025,12,16,8,46,51,400,0
146.224,25.063557,121.280775,95.12,2025,12,16,8,46,51,600,0
146.424,25.063557,121.280774,95.12,2025,12,16,8,46,51,800,0
146.624,25.063557,121.280774,95.12,2025,12,16,8,46,51,800,0
146.824,25.063557,121.280774,95.14,2025,12,16,8,46,52,200,0
147.024,25.063557,121.280773,95.14,2025,12,16,8,46,52,400,0
147.224,25.063557,121.280773,95.14,2025,12,16,8,46,52,600,0
147.424,25.063557,121.280773,95.14,2025,12,16,8,46,52,800,0
147.624,25.063557,121.280773,95.14,2025,12,16,8,46,52,800,0
147.824,25.063557,121.280773,95.14,2025,12,16,8,46,53,0,0
148.024,25.063557,121.280773,95.15,2025,12,16,8,46,53,200,0
148.224,25.063557,121.280772,95.15,2025,12,16,8,46,53,400,0
148.424,25.063557,121.280772,95.16,2025,12,16,8,46,53,600,0
148.624,25.063557,121.280772,95.18,2025,12,16,8,46,53,800,0
148.824,25.063557,121.280772,95.19,2025,12,16,8,46,54,0,0
149.024,25.063557,121.280772,95.20,2025,12,16,8,46,54,200,0
149.224,25.063557,121.280772,95.21,2025,12,16,8,46,54,400,0
149.424,25.063557,121.280771,95.23,2025,12,16,8,46,54,600,0
149.624,25.063557,121.280771,95.24,2025,12,16,8,46,54,800,0
149.824,25.063557,121.280771,95.25,2025,12,16,8,46,55,0,0
150.024,25.063557,121.280771,95.27,2025,12,16,8,46,55,200,0
150.224,25.063557,121.280771,95.28,2025,12,16,8,46,55,400,0
150.424,25.063557,121.280771,95.29,2025,12,16,8,46,55,600,0
150.624,25.063557,121.280771,95.31,2025,12,16,8,46,55,800,0
150.824,25.063557,121.280771,95.34,2025,12,16,8,46,56,200,0
151.024,25.063557,121.280771,95.36,2025,12,16,8,46,56,400,0
151.224,25.063557,121.280770,95.37,2025,12,16,8,46,56,600,0
151.424,25.063557,121.280770,95.38,2025,12,16,8,46,56,800,0
151.624,25.063557,121.280770,95.38,2025,12,16,8,46,56,800,0
151.824,25.063557,121.280770,95.40,2025,12,16,8,46,57,200,0
152.024,25.063557,121.280770,95.42,2025,12,16,8,46,57,400,0
152.224,25.063557,121.280770,95.43,2025,12,16,8,46,57,600,0
152.424,25.063557,121.280770,95.45,2025,12,16,8,46,57,800,0
152.624,25.063557,121.280770,95.45,2025,12,16,8,46,57,800,0
152.824,25.063558,121.280770,95.46,2025,12,16,8,46,58,0,0
153.024,25.063558,121.280770,95.47,2025,12,16,8,46,58,200,0
153.224,25.063558,121.280770,95.48,2025,12,16,8,46,58,400,0
153.424,25.063558,121.280770,95.49,2025,12,16,8,46,58,600,0
153.624,25.063558,121.280770,95.50,2025,12,16,8,46,58,800,0
153.824,25.063558,121.280770,95.51,2025,12,16,8,46,59,0,0
154.024,25.063558,121.280770,95.52,2025,12,16,8,46,59,200,0
154.224,25.063558,121.280770,95.53,2025,12,16,8,46,59,400,0
154.424,25.063558,121.280770,95.54,2025,12,16,8,46,59,600,0
154.624,25.063558,121.280770,95.55,2025,12,16,8,46,59,800,0
154.824,25.063558,121.280770,95.57,2025,12,16,8,47,0,0,0
155.024,25.063558,121.280770,95.58,2025,12,16,8,47,0,200,0
155.224,25.063558,121.280770,95.59,2025,12,16,8,47,0,400,0
155.424,25.063558,121.280770,95.60,2025,12,16,8,47,0,600,0
155.624,25.063558,121.280770,95.61,2025,12,16,8,47,0,800,0
155.824,25.063558,121.280770,95.63,2025,12,16,8,47,1,200,0
156.024,25.063558,121.280770,95.64,2025,12,16,8,47,1,400,0
156.224,25.063558,121.280770,95.65,2025,12,16,8,47,1,600,0
156.424,25.063558,121.280770,95.67,2025,12,16,8,47,1,800,0
156.624,25.063558,121.280770,95.67,2025,12,16,8,47,1,800,0
156.824,25.063558,121.280770,95.69,2025,12,16,8,47,2,200,0
157.024,25.063558,121.280770,95.71,2025,12,16,8,47,2,400,0
157.224,25.063558,121.280770,95.71,2025,12,16,8,47,2,600,0
157.424,25.063558,121.280770,95.71,2025,12,16,8,47,2,600,0
157.624,25.063558,121.280770,95.72,2025,12,16,8,47,2,800,0
157.824,25.063557,121.280770,95.73,2025,12,16,8,47,3,0,0
158.024,25.063557,121.280769,95.74,2025,12,16,8,47,3,200,0
158.224,25.063557,121.280769,95.75,2025,12,16,8,47,3,400,0
158.424,25.063557,121.280769,95.77,2025,12,16,8,47,3,600,0
158.624,25.063556,121.280769,95.78,2025,12,16,8,47,3,800,0
158.824,25.063556,121.280769,95.79,2025,12,16,8,47,4,0,0
159.024,25.063556,121.280769,95.80,2025,12,16,8,47,4,200,0
159.224,25.063556,121.280769,95.81,2025,12,16,8,47,4,400,0
159.424,25.063555,121.280769,95.81,2025,12,16,8,47,4,600,0
159.624,25.063555,121.280769,95.82,2025,12,16,8,47,4,800,0
159.824,25.063555,121.280769,95.82,2025,12,16,8,47,5,0,0
160.024,25.063555,121.280769,95.83,2025,12,16,8,47,5,200,0
160.224,25.063555,121.280769,95.83,2025,12,16,8,47,5,400,0
160.424,25.063555,121.280769,95.84,2025,12,16,8,47,5,600,0
160.624,25.063554,121.280769,95.85,2025,12,16,8,47,5,800,0
160.824,25.063554,121.280769,95.86,2025,12,16,8,47,6,200,0
161.024,25.063554,121.280769,95.86,2025,12,16,8,47,6,400,0
161.224,25.063553,121.280769,95.86,2025,12,16,8,47,6,600,0
161.424,25.063553,121.280769,95.86,2025,12,16,8,47,6,800,0
161.624,25.063553,121.280769,95.86,2025,12,16,8,47,6,800,0
161.824,25.063553,121.280769,95.87,2025,12,16,8,47,7,200,0
162.024,25.063553,121.280769,95.88,2025,12,16,8,47,7,400,0
162.224,25.063553,121.280769,95.87,2025,12,16,8,47,7,600,0
162.424,25.063553,121.280769,95.87,2025,12,16,8,47,7,600,0
162.624,25.063553,121.280769,95.86,2025,12,16,8,47,7,800,0
162.824,25.063552,121.280769,95.85,2025,12,16,8,47,8,0,0
163.024,25.063552,121.280769,95.84,2025,12,16,8,47,8,200,0
163.224,25.063552,121.280769,95.84,2025,12,16,8,47,8,400,0
163.424,25.063552,121.280769,95.83,2025,12,16,8,47,8,600,0
163.624,25.063552,121.280769,95.83,2025,12,16,8,47,8,800,0
163.824,25.063552,121.280769,95.82,2025,12,16,8,47,9,0,0
164.024,25.063551,121.280769,95.82,2025,12,16,8,47,9,200,0
164.224,25.063551,121.280769,95.82,2025,12,16,8,47,9,400,0
164.424,25.063551,121.280769,95.82,2025,12,16,8,47,9,600,0
164.624,25.063551,121.280769,95.82,2025,12,16,8,47,9,800,0
164.824,25.063551,121.280769,95.82,2025,12,16,8,47,10,0,0
165.024,25.063551,121.280769,95.82,2025,12,16,8,47,10,200,0
165.224,25.063550,121.280769,95.81,2025,12,16,8,47,10,400,0
165.424,25.063550,121.280769,95.81,2025,12,16,8,47,10,600,0
165.624,25.063550,121.280769,95.80,2025,12,16,8,47,10,800,0
165.824,25.063550,121.280769,95.79,2025,12,16,8,47,11,200,0
166.024,25.063550,121.280768,95.79,2025,12,16,8,47,11,400,0
166.224,25.063550,121.280769,95.78,2025,12,16,8,47,11,600,0
166.424,25.063550,121.280769,95.77,2025,12,16,8,47,11,800,0
166.624,25.063550,121.280769,95.77,2025,12,16,8,47,11,800,0
166.824,25.063550,121.280769,95.75,2025,12,16,8,47,12,200,0
167.024,25.063550,121.280769,95.74,2025,12,16,8,47,12,400,0
167.224,25.063549,121.280769,95.74,2025,12,16,8,47,12,600,0
167.424,25.063549,121.280769,95.74,2025,12,16,8,47,12,600,0
167.624,25.063549,121.280769,95.73,2025,12,16,8,47,12,800,0
167.824,25.063549,121.280769,95.72,2025,12,16,8,47,13,0,0
168.024,25.063549,121.280768,95.71,2025,12,16,8,47,13,200,0
168.224,25.063549,121.280768,95.70,2025,12,16,8,47,13,400,0
168.424,25.063549,121.280768,95.69,2025,12,16,8,47,13,600,0
168.624,25.063549,121.280768,95.68,2025,12,16,8,47,13,800,0
168.824,25.063549,121.280768,95.67,2025,12,16,8,47,14,0,0
169.024,25.063549,121.280768,95.66,2025,12,16,8,47,14,200,0
169.224,25.063548,121.280769,95.65,2025,12,16,8,47,14,400,0
169.424,25.063548,121.280769,95.63,2025,12,16,8,47,14,600,0
169.624,25.063548,121.280769,95.60,2025,12,16,8,47,14,800,0
169.824,25.063548,121.280769,95.58,2025,12,16,8,47,15,0,0
170.024,25.063547,121.280769,95.55,2025,12,16,8,47,15,200,0
170.224,25.063547,121.280770,95.53,2025,12,16,8,47,15,400,0
170.424,25.063547,121.280770,95.49,2025,12,16,8,47,15,600,0
170.624,25.063547,121.280770,95.47,2025,12,16,8,47,15,800,0
170.824,25.063546,121.280770,95.41,2025,12,16,8,47,16,200,0
171.024,25.063546,121.280770,95.38,2025,12,16,8,47,16,400,0
171.224,25.063546,121.280771,95.35,2025,12,16,8,47,16,600,0
171.424,25.063546,121.280771,95.32,2025,12,16,8,47,16,800,0
171.624,25.063546,121.280771,95.32,2025,12,16,8,47,16,800,0
171.824,25.063545,121.280771,95.25,2025,12,16,8,47,17,200,0
172.024,25.063545,121.280772,95.22,2025,12,16,8,47,17,400,0
172.224,25.063545,121.280772,95.19,2025,12,16,8,47,17,600,0
172.424,25.063545,121.280772,95.19,2025,12,16,8,47,17,600,0
172.624,25.063545,121.280772,95.17,2025,12,16,8,47,17,800,0
172.824,25.063545,121.280772,95.14,2025,12,16,8,47,18,0,0
173.024,25.063545,121.280773,95.11,2025,12,16,8,47,18,200,0
173.224,25.063544,121.280773,95.08,2025,12,16,8,47,18,400,0
173.424,25.063544,121.280773,95.05,2025,12,16,8,47,18,600,0
173.624,25.063544,121.280773,95.02,2025,12,16,8,47,18,800,0
173.824,25.063544,121.280773,94.99,2025,12,16,8,47,19,0,0
174.024,25.063544,121.280774,94.96,2025,12,16,8,47,19,200,0
174.224,25.063544,121.280774,94.93,2025,12,16,8,47,19,400,0
174.424,25.063544,121.280774,94.89,2025,12,16,8,47,19,600,0
174.624,25.063543,121.280774,94.86,2025,12,16,8,47,19,800,0
174.824,25.063543,121.280774,94.83,2025,12,16,8,47,20,0,0
175.024,25.063543,121.280775,94.81,2025,12,16,8,47,20,200,0
175.224,25.063543,121.280775,94.78,2025,12,16,8,47,20,400,0
175.424,25.063543,121.280775,94.75,2025,12,16,8,47,20,600,0
175.624,25.063543,121.280775,94.72,2025,12,16,8,47,20,800,0
175.824,25.063543,121.280776,94.66,2025,12,16,8,47,21,200,0
176.024,25.063543,121.280776,94.63,2025,12,16,8,47,21,400,0
176.224,25.063543,121.280776,94.60,2025,12,16,8,47,21,600,0
176.424,25.063542,121.280776,94.58,2025,12,16,8,47,21,800,0
176.624,25.063542,121.280776,94.58,2025,12,16,8,47,21,800,0
176.824,25.063542,121.280777,94.51,2025,12,16,8,47,22,200,0
177.024,25.063542,121.280777,94.48,2025,12,16,8,47,22,400,0
177.224,25.063542,121.280777,94.45,2025,12,16,8,47,22,600,0
177.424,25.063542,121.280777,94.45,2025,12,16,8,47,22,600,0
177.624,25.063542,121.280777,94.42,2025,12,16,8,47,22,800,0
177.824,25.063542,121.280777,94.39,2025,12,16,8,47,23,0,0
178.024,25.063542,121.280778,94.36,2025,12,16,8,47,23,200,0
178.224,25.063542,121.280778,94.33,2025,12,16,8,47,23,400,0
178.424,25.063542,121.280778,94.30,2025,12,16,8,47,23,600,0
178.624,25.063542,121.280778,94.27,2025,12,16,8,47,23,800,0
178.824,25.063541,121.280778,94.25,2025,12,16,8,47,24,0,0
179.024,25.063541,121.280779,94.21,2025,12,16,8,47,24,200,0
179.224,25.063541,121.280779,94.19,2025,12,16,8,47,24,400,0
179.424,25.063541,121.280779,94.16,2025,12,16,8,47,24,600,0
179.624,25.063541,121.280779,94.13,2025,12,16,8,47,24,800,0
179.824,25.063541,121.280779,94.10,2025,12,16,8,47,25,0,0
180.024,25.063541,121.280780,94.08,2025,12,16,8,47,25,200,0
180.224,25.063541,121.280780,94.05,2025,12,16,8,47,25,400,0
180.424,25.063541,121.280780,94.03,2025,12,16,8,47,25,600,0
180.624,25.063541,121.280780,94.00,2025,12,16,8,47,25,800,0
180.824,25.063541,121.280781,93.95,2025,12,16,8,47,26,200,0
181.024,25.063541,121.280781,93.92,2025,12,16,8,47,26,400,0
181.224,25.063541,121.280781,93.89,2025,12,16,8,47,26,600,0
181.424,25.063540,121.280781,93.87,2025,12,16,8,47,26,800,0
181.624,25.063540,121.280781,93.87,2025,12,16,8,47,26,800,0
181.824,25.063540,121.280782,93.83,2025,12,16,8,47,27,200,0
182.024,25.063540,121.280782,93.80,2025,12,16,8,47,27,400,0
182.224,25.063540,121.280782,93.78,2025,12,16,8,47,27,600,0
182.424,25.063540,121.280782,93.78,2025,12,16,8,47,27,600,0
182.624,25.063540,121.280782,93.76,2025,12,16,8,47,27,800,0
182.824,25.063540,121.280782,93.74,2025,12,16,8,47,28,0,0
183.024,25.063540,121.280783,93.71,2025,12,16,8,47,28,200,0
183.224,25.063540,121.280783,93.68,2025,12,16,8,47,28,400,1
183.424,25.063540,121.280783,93.66,2025,12,16,8,47,28,600,1
183.624,25.063540,121.280783,93.64,2025,12,16,8,47,28,800,1
183.824,25.063540,121.280783,93.63,2025,12,16,8,47,29,0,1
184.024,25.063540,121.280783,93.61,2025,12,16,8,47,29,200,1
184.224,25.063540,121.280783,93.59,2025,12,16,8,47,29,400,1
184.424,25.063540,121.280783,93.56,2025,12,16,8,47,29,600,1
184.624,25.063540,121.280784,93.54,2025,12,16,8,47,29,800,1
184.824,25.063540,121.280784,93.52,2025,12,16,8,47,30,0,1
185.024,25.063539,121.280784,93.51,2025,12,16,8,47,30,200,1
185.224,25.063539,121.280784,93.49,2025,12,16,8,47,30,400,1
185.424,25.063539,121.280784,93.47,2025,12,16,8,47,30,600,1
185.624,25.063539,121.280784,93.45,2025,12,16,8,47,30,800,1
185.824,25.063539,121.280784,93.43,2025,12,16,8,47,31,200,1
186.024,25.063539,121.280784,93.42,2025,12,16,8,47,31,400,1
186.224,25.063539,121.280784,93.41,2025,12,16,8,47,31,600,1
186.424,25.063539,121.280785,93.39,2025,12,16,8,47,31,800,1
186.624,25.063539,121.280785,93.39,2025,12,16,8,47,31,800,1
186.824,25.063539,121.280785,93.38,2025,12,16,8,47,32,200,1
187.024,25.063539,121.280785,93.36,2025,12,16,8,47,32,400,1
187.224,25.063539,121.280785,93.35,2025,12,16,8,47,32,600,1
187.424,25.063539,121.280785,93.34,2025,12,16,8,47,32,800,1
187.624,25.063539,121.280785,93.34,2025,12,16,8,47,32,800,1
187.824,25.063539,121.280785,93.33,2025,12,16,8,47,33,200,1
188.024,25.063539,121.280785,93.32,2025,12,16,8,47,33,400,0
188.224,25.063539,121.280785,93.32,2025,12,16,8,47,33,400,0
188.424,25.063539,121.280786,93.31,2025,12,16,8,47,33,600,0
188.624,25.063539,121.280786,93.29,2025,12,16,8,47,33,800,0
188.824,25.063539,121.280786,93.28,2025,12,16,8,47,34,0,0
189.024,25.063539,121.280786,93.26,2025,12,16,8,47,34,200,0
189.224,25.063539,121.280786,93.25,2025,12,16,8,47,34,400,0
189.424,25.063539,121.280786,93.24,2025,12,16,8,47,34,600,0
189.624,25.063539,121.280786,93.24,2025,12,16,8,47,34,800,0
189.824,25.063539,121.280786,93.23,2025,12,16,8,47,35,0,0
190.024,25.063539,121.280786,93.21,2025,12,16,8,47,35,200,0
190.224,25.063539,121.280786,93.20,2025,12,16,8,47,35,400,0
190.424,25.063539,121.280787,93.19,2025,12,16,8,47,35,600,0
190.624,25.063538,121.280787,93.18,2025,12,16,8,47,35,800,0
190.824,25.063538,121.280787,93.17,2025,12,16,8,47,36,0,0
191.024,25.063538,121.280787,93.15,2025,12,16,8,47,36,200,0
191.224,25.063538,121.280787,93.14,2025,12,16,8,47,36,400,0
191.424,25.063538,121.280787,93.13,2025,12,16,8,47,36,600,0
191.624,25.063538,121.280787,93.12,2025,12,16,8,47,36,800,0
191.824,25.063538,121.280787,93.10,2025,12,16,8,47,37,200,0
192.024,25.063538,121.280787,93.09,2025,12,16,8,47,37,400,0
192.224,25.063538,121.280787,93.09,2025,12,16,8,47,37,600,0
192.424,25.063538,121.280788,93.09,2025,12,16,8,47,37,800,0
192.624,25.063538,121.280788,93.09,2025,12,16,8,47,37,800,0
192.824,25.063538,121.280788,93.07,2025,12,16,8,47,38,200,0
193.024,25.063538,121.280788,93.07,2025,12,16,8,47,38,400,0
193.224,25.063538,121.280788,93.07,2025,12,16,8,47,38,400,0
193.424,25.063538,121.280788,93.06,2025,12,16,8,47,38,600,0
193.624,25.063538,121.280788,93.06,2025,12,16,8,47,38,800,0
193.824,25.063538,121.280788,93.06,2025,12,16,8,47,39,0,0
194.024,25.063538,121.280788,93.05,2025,12,16,8,47,39,200,0
194.224,25.063538,121.280788,93.05,2025,12,16,8,47,39,400,0
194.424,25.063538,121.280788,93.04,2025,12,16,8,47,39,600,0
194.624,25.063538,121.280788,93.04,2025,12,16,8,47,39,800,0
194.824,25.063538,121.280788,93.03,2025,12,16,8,47,40,0,0
195.024,25.063538,121.280788,93.02,2025,12,16,8,47,40,200,0
195.224,25.063538,121.280789,93.01,2025,12,16,8,47,40,400,0
195.424,25.063538,121.280789,93.00,2025,12,16,8,47,40,600,0
195.624,25.063538,121.280789,92.99,2025,12,16,8,47,40,800,0
195.824,25.063538,121.280789,92.97,2025,12,16,8,47,41,0,0
196.024,25.063537,121.280789,92.96,2025,12,16,8,47,41,200,0
196.224,25.063537,121.280789,92.96,2025,12,16,8,47,41,400,0
196.424,25.063537,121.280789,92.95,2025,12,16,8,47,41,600,0
196.624,25.063537,121.280789,92.94,2025,12,16,8,47,41,800,0
196.824,25.063537,121.280790,92.92,2025,12,16,8,47,42,200,0
197.024,25.063537,121.280790,92.91,2025,12,16,8,47,42,400,0
197.224,25.063537,121.280790,92.90,2025,12,16,8,47,42,600,0
197.424,25.063537,121.280790,92.89,2025,12,16,8,47,42,800,0
197.624,25.063537,121.280790,92.89,2025,12,16,8,47,42,800,0
197.824,25.063537,121.280790,92.88,2025,12,16,8,47,43,200,0
198.024,25.063537,121.280790,92.88,2025,12,16,8,47,43,200,0
198.224,25.063537,121.280790,92.88,2025,12,16,8,47,43,400,0
198.424,25.063537,121.280790,92.87,2025,12,16,8,47,43,600,0
198.624,25.063537,121.280791,92.87,2025,12,16,8,47,43,800,0
198.824,25.063537,121.280791,92.87,2025,12,16,8,47,44,0,0
199.024,25.063537,121.280791,92.87,2025,12,16,8,47,44,200,0
199.224,25.063537,121.280791,92.87,2025,12,16,8,47,44,400,0
199.424,25.063537,121.280791,92.87,2025,12,16,8,47,44,600,0
199.624,25.063537,121.280791,92.87,2025,12,16,8,47,44,800,0
199.824,25.063537,121.280791,92.87,2025,12,16,8,47,45,0,0
200.024,25.063537,121.280792,92.88,2025,12,16,8,47,45,200,0
200.224,25.063537,121.280792,92.88,2025,12,16,8,47,45,400,0
200.424,25.063537,121.280792,92.88,2025,12,16,8,47,45,600,0
200.624,25.063537,121.280792,92.88,2025,12,16,8,47,45,800,0
200.824,25.063537,121.280792,92.88,2025,12,16,8,47,46,0,0
201.024,25.063537,121.280792,92.88,2025,12,16,8,47,46,200,0
201.224,25.063537,121.280792,92.87,2025,12,16,8,47,46,400,0
201.424,25.063537,121.280792,92.87,2025,12,16,8,47,46,600,0
201.624,25.063537,121.280792,92.87,2025,12,16,8,47,46,800,0
201.824,25.063537,121.280792,92.86,2025,12,16,8,47,47,200,0
202.024,25.063537,121.280792,92.86,2025,12,16,8,47,47,400,0
202.224,25.063537,121.280792,92.86,2025,12,16,8,47,47,600,0
202.424,25.063537,121.280792,92.86,2025,12,16,8,47,47,800,0
202.624,25.063537,121.280792,92.86,2025,12,16,8,47,47,800,0
202.824,25.063537,121.280792,92.85,2025,12,16,8,47,48,200,0
203.024,25.063537,121.280792,92.85,2025,12,16,8,47,48,200,0
203.224,25.063537,121.280792,92.85,2025,12,16,8,47,48,400,0
203.424,25.063537,121.280793,92.84,2025,12,16,8,47,48,600,0
203.624,25.063537,121.280793,92.84,2025,12,16,8,47,48,800,0
203.824,25.063537,121.280793,92.84,2025,12,16,8,47,49,0,0
204.024,25.063537,121.280793,92.84,2025,12,16,8,47,49,200,0
204.224,25.063537,121.280793,92.83,2025,12,16,8,47,49,400,0
204.424,25.063537,121.280793,92.83,2025,12,16,8,47,49,600,0
204.624,25.063537,121.280793,92.82,2025,12,16,8,47,49,800,0
204.824,25.063537,121.280793,92.81,2025,12,16,8,47,50,0,0
205.024,25.063537,121.280793,92.81,2025,12,16,8,47,50,200,0
205.224,25.063537,121.280793,92.81,2025,12,16,8,47,50,400,0
205.424,25.063537,121.280793,92.80,2025,12,16,8,47,50,600,0
205.624,25.063537,121.280793,92.80,2025,12,16,8,47,50,800,0
205.824,25.063537,121.280793,92.80,2025,12,16,8,47,51,0,0
206.024,25.063537,121.280793,92.80,2025,12,16,8,47,51,200,0
206.224,25.063537,121.280793,92.79,2025,12,16,8,47,51,400,0
206.424,25.063537,121.280793,92.78,2025,12,16,8,47,51,600,0
206.624,25.063537,121.280793,92.78,2025,12,16,8,47,51,800,0
206.824,25.063537,121.280793,92.77,2025,12,16,8,47,52,200,0
207.024,25.063537,121.280793,92.77,2025,12,16,8,47,52,400,0
207.224,25.063537,121.280793,92.77,2025,12,16,8,47,52,600,0
207.424,25.063538,121.280793,92.77,2025,12,16,8,47,52,800,0
207.624,25.063538,121.280793,92.77,2025,12,16,8,47,52,800,0
207.824,25.063538,121.280793,92.77,2025,12,16,8,47,53,200,0
208.024,25.063538,121.280793,92.77,2025,12,16,8,47,53,200,0
208.224,25.063538,121.280793,92.77,2025,12,16,8,47,53,400,0
208.424,25.063538,121.280793,92.76,2025,12,16,8,47,53,600,0
208.624,25.063538,121.280793,92.75,2025,12,16,8,47,53,800,0
208.824,25.063538,121.280793,92.74,2025,12,16,8,47,54,0,0
209.024,25.063538,121.280793,92.74,2025,12,16,8,47,54,200,0
209.224,25.063538,121.280793,92.71,2025,12,16,8,47,54,400,0
209.424,25.063538,121.280793,92.69,2025,12,16,8,47,54,600,0
209.624,25.063538,121.280793,92.67,2025,12,16,8,47,54,800,0
209.824,25.063538,121.280793,92.64,2025,12,16,8,47,55,0,0
210.024,25.063537,121.280793,92.62,2025,12,16,8,47,55,200,0
210.224,25.063537,121.280793,92.59,2025,12,16,8,47,55,400,0
210.424,25.063537,121.280793,92.57,2025,12,16,8,47,55,600,0
210.624,25.063537,121.280793,92.54,2025,12,16,8,47,55,800,0
210.824,25.063537,121.280793,92.52,2025,12,16,8,47,56,0,0
211.024,25.063537,121.280793,92.50,2025,12,16,8,47,56,200,0
211.224,25.063537,121.280793,92.48,2025,12,16,8,47,56,400,0
211.424,25.063537,121.280793,92.47,2025,12,16,8,47,56,600,0
211.624,25.063537,121.280793,92.44,2025,12,16,8,47,56,800,0
211.824,25.063537,121.280793,92.40,2025,12,16,8,47,57,200,0
212.024,25.063537,121.280793,92.37,2025,12,16,8,47,57,400,0
212.224,25.063537,121.280793,92.35,2025,12,16,8,47,57,600,0
212.424,25.063537,121.280793,92.32,2025,12,16,8,47,57,800,0
212.624,25.063537,121.280793,92.32,2025,12,16,8,47,57,800,0
212.824,25.063536,121.280793,92.28,2025,12,16,8,47,58,200,0
213.024,25.063536,121.280793,92.28,2025,12,16,8,47,58,200,0
213.224,25.063536,121.280793,92.26,2025,12,16,8,47,58,400,0
213.424,25.063536,121.280793,92.24,2025,12,16,8,47,58,600,0
213.624,25.063536,121.280793,92.23,2025,12,16,8,47,58,800,0
213.824,25.063536,121.280793,92.21,2025,12,16,8,47,59,0,0
214.024,25.063536,121.280793,92.19,2025,12,16,8,47,59,200,0
214.224,25.063536,121.280793,92.17,2025,12,16,8,47,59,400,0
214.424,25.063536,121.280793,92.15,2025,12,16,8,47,59,600,0
214.624,25.063536,121.280793,92.12,2025,12,16,8,47,59,800,0
214.824,25.063536,121.280793,92.10,2025,12,16,8,48,0,0,0
215.024,25.063535,121.280793,92.08,2025,12,16,8,48,0,200,0
215.224,25.063535,121.280793,92.04,2025,12,16,8,48,0,400,0
215.424,25.063535,121.280793,92.02,2025,12,16,8,48,0,600,0
215.624,25.063535,121.280793,92.00,2025,12,16,8,48,0,800,0
215.824,25.063535,121.280793,91.99,2025,12,16,8,48,1,0,0
216.024,25.063535,121.280793,91.97,2025,12,16,8,48,1,200,0
216.224,25.063535,121.280793,91.95,2025,12,16,8,48,1,400,0
216.424,25.063535,121.280793,91.93,2025,12,16,8,48,1,600,0
216.624,25.063535,121.280793,91.91,2025,12,16,8,48,1,800,0
216.824,25.063535,121.280793,91.87,2025,12,16,8,48,2,200,0
217.024,25.063535,121.280793,91.85,2025,12,16,8,48,2,400,0
217.224,25.063534,121.280793,91.84,2025,12,16,8,48,2,600,0
217.424,25.063534,121.280793,91.82,2025,12,16,8,48,2,800,0
217.624,25.063534,121.280793,91.82,2025,12,16,8,48,2,800,0
217.825,25.063534,121.280793,91.78,2025,12,16,8,48,3,200,0
218.025,25.063534,121.280793,91.78,2025,12,16,8,48,3,200,0
218.225,25.063534,121.280793,91.76,2025,12,16,8,48,3,400,0
218.425,25.063534,121.280793,91.74,2025,12,16,8,48,3,600,0
218.625,25.063534,121.280793,91.72,2025,12,16,8,48,3,800,0
218.825,25.063534,121.280793,91.70,2025,12,16,8,48,4,0,0
219.025,25.063534,121.280793,91.68,2025,12,16,8,48,4,200,0
219.225,25.063534,121.280793,91.67,2025,12,16,8,48,4,400,0
219.425,25.063534,121.280793,91.65,2025,12,16,8,48,4,600,0
219.625,25.063534,121.280793,91.63,2025,12,16,8,48,4,800,0
219.825,25.063534,121.280793,91.61,2025,12,16,8,48,5,0,0
220.025,25.063534,121.280793,91.60,2025,12,16,8,48,5,200,0
220.225,25.063534,121.280793,91.59,2025,12,16,8,48,5,400,0
220.425,25.063534,121.280793,91.57,2025,12,16,8,48,5,600,0
220.625,25.063534,121.280793,91.55,2025,12,16,8,48,5,800,0
220.825,25.063534,121.280793,91.54,2025,12,16,8,48,6,0,0
221.025,25.063533,121.280793,91.51,2025,12,16,8,48,6,200,0
