#2021-03-02 16:56:54
0.00000, 0.00122, 0.00000
0.00000, -0.00732, 0.00000
0.01040, -0.01465, 0.00000
0.02080, -0.01038, 0.00000
0.03120, -0.03937, 0.00000
0.04160, 0.00305, 0.00000
0.05200, -0.01007, 0.00000
0.06240, 0.00519, 0.00000
0.07280, -0.00732, 0.00000
0.08320, 0.01556, 0.00000
0.09360, 0.01007, 0.00000
0.10400, 0.00153, 0.00000
0.11440, -0.00061, 0.00000
0.12490, 0.00000, 0.00000
0.13530, -0.05219, 0.00000
0.14570, -0.01892, 0.00000
0.15610, -0.01190, 0.00000
0.16650, 0.00214, 0.00000
0.17690, 0.00427, 0.00000
0.18730, -0.00519, 0.00000
0.19770, -0.01190, 0.00000
0.20810, -0.00214, 0.00000
0.21850, -0.00549, 0.00000
0.22890, -0.01343, 0.00000
0.23940, -0.00092, 0.00000
0.24980, -0.00610, 0.00000
0.26020, -0.00397, 0.00000
0.27060, -0.01434, 0.00000
0.28100, 0.00824, 0.00000
0.29140, -0.01465, 0.00000
0.30180, -0.00275, 0.00000
0.31220, -0.00702, 0.00000
0.32260, 0.00977, 0.00000
0.33300, -0.01129, 0.00000
0.34340, -0.00153, 0.00000
0.35390, -0.00549, 0.00000
0.36430, -0.00275, 0.00000
0.37470, -0.00305, 0.00000
0.38510, 0.03448, 0.00000
0.39550, -0.00488, 0.00000
0.40590, 0.00366, 0.00000
0.41630, 0.01038, 0.00000
0.42670, -0.01373, 0.00000
0.43710, 0.01251, 0.00000
0.44750, -0.00031, 0.00000
0.45790, 0.05585, 0.00000
0.46840, 0.00092, 0.00000
0.47880, 0.00580, 0.00000
0.48920, -0.00092, 0.00000
0.49960, -0.00458, 0.00000
0.51000, 0.00488, 0.00000
0.52040, 0.00183, 0.00000
0.53080, 0.04211, 0.00000
0.54120, -0.00702, 0.00000
0.55160, -0.00519, 0.00000
0.56200, 0.00580, 0.00000
0.57240, 0.00092, 0.00000
0.58280, -0.00763, 0.00000
0.59330, 0.00366, 0.00000
0.60370, -0.03601, 0.00000
0.61410, 0.00824, 0.00000
0.62450, -0.01740, 0.00000
0.63490, -0.00031, 0.00000
0.64530, 0.00183, 0.00000
0.65570, 0.00244, 0.00000
0.66610, -0.00397, 0.00000
0.67650, 0.04059, 0.00000
0.68690, -0.00153, 0.00000
0.69730, -0.00427, 0.00000
0.70780, -0.00610, 0.00000
0.71820, 0.00000, 0.00000
0.72860, 0.01953, 0.00000
0.73900, -0.01190, 0.00000
0.74940, 0.02655, 0.00000
0.75980, 0.00458, 0.00000
0.77020, 0.01007, 0.00000
0.78060, -0.00061, 0.00000
0.79100, 0.01160, 0.00000
0.80140, 0.01770, 0.00000
0.81180, 0.00214, 0.00000
0.82230, 0.03448, 0.00000
0.83270, 0.01160, 0.00000
0.84310, 0.00671, 0.00000
0.85350, 0.00305, 0.00000
0.86390, 0.00214, 0.00000
0.87430, 0.00000, 0.00000
0.88470, 0.02411, 0.00000
0.89510, -0.00824, 0.00000
0.90550, -0.00977, 0.00000
0.91590, -0.00061, 0.00000
0.92630, -0.00580, 0.00000
0.93680, -0.00244, 0.00000
0.94720, -0.01221, 0.00000
0.95760, -0.00854, 0.00000
0.96800, -0.00305, 0.00000
0.97840, 0.00031, 0.00000
0.98880, 0.00854, 0.00000
0.99920, 0.00153, 0.00000
1.00960, 0.01129, 0.00000
1.02000, -0.00153, 0.00000
1.03040, -0.00397, 0.00000
1.04080, -0.01831, 0.00000
1.05120, -0.01099, 0.00000
1.06170, -0.01831, 0.00000
1.07210, -0.01190, 0.00000
1.08250, 0.00641, 0.00000
1.09290, 0.00153, 0.00000
1.10330, 0.02014, 0.00000
1.11370, -0.01862, 0.00000
1.12410, -0.00092, 0.00000
1.13450, 0.00031, 0.00000
1.14490, 0.00732, 0.00000
1.15530, -0.00793, 0.00000
1.16570, 0.00702, 0.00000
1.17620, -0.00275, 0.00000
1.18660, -0.00305, 0.00000
1.19700, 0.00275, 0.00000
1.20740, 0.00366, 0.00000
1.21780, 0.00183, 0.00000
1.22820, -0.00458, 0.00000
1.23860, -0.00275, 0.00000
1.24900, 0.01434, 0.00000
1.25940, 0.00214, 0.00000
1.26980, -0.00610, 0.00000
1.28020, -0.00610, 0.00000
1.29070, -0.00488, 0.00000
1.30110, -0.00031, 0.00000
1.31150, 0.00427, 0.00000
1.32190, 0.00305, 0.00000
1.33230, -0.00366, 0.00000
1.34270, -0.00763, 0.00000
1.35310, 0.00122, 0.00000
1.36350, -0.01190, 0.00000
1.37390, 0.00000, 0.00000
1.38430, -0.01678, 0.00000
1.39470, 0.01129, 0.00000
1.40520, 0.00549, 0.00000
1.41560, -0.00671, 0.00000
1.42600, 0.00366, 0.00000
1.43640, -0.01007, 0.00000
1.44680, 0.00793, 0.00000
1.45720, 0.00580, 0.00000
1.46760, -0.00275, 0.00000
1.47800, 0.01404, 0.00000
1.48840, -0.00305, 0.00000
1.49880, -0.00549, 0.00000
1.50920, -0.00275, 0.00000
1.51960, -0.00183, 0.00000
1.53010, -0.00244, 0.00000
1.54050, 0.00641, 0.00000
1.55090, -0.00092, 0.00000
1.56130, 0.00702, 0.00000
1.57170, 0.02136, 0.00000
1.58210, 0.01587, 0.00000
1.59250, 0.07568, 0.00000
1.60290, 0.09308, 0.00000
1.61330, 0.10437, 0.00000
1.62370, 0.10162, 0.00000
1.63410, 0.10651, 0.00000
1.64460, 0.12817, 0.00000
1.65500, 0.10834, 0.00000
1.66540, 0.11292, 0.00000
1.67580, 0.07599, 0.00000
1.68620, 0.09735, 0.00000
1.69660, 0.08148, 0.00000
1.70700, 0.06989, 0.00000
1.71740, 0.03967, 0.00000
1.72780, 0.01801, 0.00000
1.73820, 0.00092, 0.00000
1.74860, 0.02594, 0.00000
1.75910, 0.00092, 0.00000
1.76950, -0.00061, 0.00000
1.77990, -0.01495, 0.00000
1.79030, 0.00336, 0.00000
1.80070, 0.00916, 0.00000
1.81110, 0.00275, 0.00000
1.82150, 0.00397, 0.00000
1.83190, -0.00519, 0.00000
1.84230, 0.00671, 0.00000
1.85270, -0.01526, 0.00000
1.86310, -0.00702, 0.00000
1.87360, 0.00153, 0.00000
1.88400, -0.00488, 0.00000
1.89440, 0.00275, 0.00000
1.90480, -0.00397, 0.00000
1.91520, -0.00519, 0.00000
1.92560, -0.02228, 0.00000
1.93600, -0.05524, 0.00000
1.94640, -0.06714, 0.00000
1.95680, -0.10803, 0.00000
1.96720, -0.15442, 0.00000
1.97760, -0.14618, 0.00000
1.98800, -0.17151, 0.00000
1.99850, -0.15381, 0.00000
2.00890, -0.16022, 0.00000
2.01930, -0.16876, 0.00000
2.02970, -0.16724, 0.00000
2.04010, -0.16235, 0.00000
2.05050, -0.13275, 0.00000
2.06090, -0.10742, 0.00000
2.07130, -0.06714, 0.00000
2.08170, -0.03845, 0.00000
2.09210, -0.00336, 0.00000
2.10250, -0.00153, 0.00000
2.11300, 0.00305, 0.00000
2.12340, -0.01495, 0.00000
2.13380, 0.00031, 0.00000
2.14420, 0.01282, 0.00000
2.15460, 0.00946, 0.00000
2.16500, -0.00488, 0.00000
2.17540, 0.00488, 0.00000
2.18580, -0.00031, 0.00000
2.19620, 0.01740, 0.00000
2.20660, 0.09125, 0.00000
2.21700, 0.11353, 0.00000
2.22750, 0.15289, 0.00000
2.23790, 0.14252, 0.00000
2.24830, 0.16205, 0.00000
2.25870, 0.18341, 0.00000
2.26910, 0.17700, 0.00000
2.27950, 0.18066, 0.00000
2.28990, 0.16510, 0.00000
2.30030, 0.17792, 0.00000
2.31070, 0.12939, 0.00000
2.32110, 0.06592, 0.00000
2.33150, 0.06287, 0.00000
2.34200, 0.04547, 0.00000
2.35240, -0.00763, 0.00000
2.36280, -0.01129, 0.00000
2.37320, -0.00519, 0.00000
2.38360, 0.01251, 0.00000
2.39400, -0.00671, 0.00000
2.40440, 0.02167, 0.00000
2.41480, 0.00549, 0.00000
2.42520, -0.07568, 0.00000
