#2021-08-02 18:38:28
0.00000, 0.00000, 27286
0.01040, 0.00000, 27320
0.02080, -0.00183, 27054
0.03120, 0.00061, 26864
0.04160, 0.00031, 26238
0.05200, 0.00061, 27088
0.06240, -0.00092, 26320
0.07280, -0.00427, 26624
0.08320, -0.00031, 26641
0.09360, 0.00000, 26632
0.10400, 0.00793, 26626
0.11440, -0.00458, 26896
0.12490, -0.00122, 26300
0.13530, 0.00061, 26834
0.14570, 0.00031, 26177
0.15610, -0.00031, 26591
0.16650, 0.00000, 26356
0.17690, -0.00092, 26116
0.18730, 0.00214, 26352
0.19770, 0.00061, 27124
0.20810, 0.00519, 26576
0.21850, -0.00031, 26809
0.22890, 0.00275, 26765
0.23940, 0.00214, 26863
0.24980, -0.00336, 25978
0.26020, -0.00031, 26330
0.27060, 0.00061, 26222
0.28100, -0.00244, 26556
0.29140, 0.00092, 26411
0.30180, 0.00214, 25999
0.31220, 0.00336, 25979
0.32260, -0.00366, 26448
0.33300, 0.00122, 26572
0.34340, 0.00153, 26408
0.35390, -0.00061, 26558
0.36430, 0.00702, 26613
0.37470, -0.00061, 26246
0.38510, 0.00092, 27023
0.39550, 0.00549, 26948
0.40590, -0.00244, 25630
0.41630, -0.00122, 26570
0.42670, 0.00244, 26226
0.43710, -0.00366, 26264
0.44750, 0.00336, 27085
0.45790, 0.00305, 26336
0.46840, 0.00244, 26334
0.47880, -0.00610, 25998
0.48920, -0.00031, 26364
0.49960, 0.00000, 27372
0.51000, 0.00153, 26217
0.52040, 0.00031, 26785
0.53080, -0.00244, 26100
0.54120, -0.00031, 27076
0.55160, 0.00366, 26946
0.56200, 0.00031, 26490
0.57240, -0.00183, 26900
0.58280, 0.00092, 25931
0.59330, -0.00275, 26585
0.60370, -0.00092, 26217
0.61410, -0.00214, 26094
0.62450, 0.00427, 25708
0.63490, -0.00122, 26398
0.64530, 0.00305, 25230
0.65570, -0.00458, 25341
0.66610, -0.00061, 25964
0.67650, 0.00153, 25887
0.68690, 0.00000, 26632
0.69730, -0.00092, 26244
0.70780, 0.00244, 25490
0.71820, -0.00153, 25968
0.72860, 0.00427, 25788
0.73900, -0.00122, 25606
0.74940, 0.00244, 26728
0.75980, -0.00031, 26088
0.77020, 0.00092, 25936
0.78060, 0.00153, 26204
0.79100, -0.00336, 26380
0.80140, -0.00153, 25403
0.81180, 0.00305, 26098
0.82230, -0.00336, 26323
0.83270, -0.00427, 26430
0.84310, 0.00092, 26452
0.85350, -0.00153, 26060
0.86390, -0.00031, 27010
0.87430, -0.00153, 26031
0.88470, -0.00397, 26209
0.89510, -0.00092, 26547
0.90550, -0.00092, 26989
0.91590, 0.00122, 26800
0.92630, 0.00061, 26250
0.93680, -0.00610, 26842
0.94720, 0.00183, 26858
0.95760, 0.00916, 26218
0.96800, 0.00244, 25898
0.97840, 0.00153, 25761
0.98880, 0.00214, 26660
0.99920, 0.00031, 26172
1.00960, -0.00671, 26856
1.02000, -0.00092, 26203
1.03040, 0.00092, 26231
1.04080, -0.00244, 26046
1.05120, -0.00092, 26505
1.06170, 0.00153, 26602
