#2021-08-02 18:39:40
0.00000, -0.00610, 26136
0.01040, -0.00305, 24914
0.02080, -0.00061, 26008
0.03120, 0.00061, 26094
0.04160, 0.00488, 25634
0.05200, 0.00336, 26154
0.06240, 0.00732, 25644
0.07280, 0.00031, 26180
0.08320, -0.00122, 25182
0.09360, -0.00122, 25742
0.10400, 0.00153, 25345
0.11440, 0.00580, 26054
0.12490, 0.00000, 25112
0.13530, 0.00763, 25774
0.14570, -0.00610, 25582
0.15610, 0.00397, 25865
0.16650, -0.00397, 25943
0.17690, 0.00153, 25625
0.18730, -0.00092, 25918
0.19770, 0.00031, 25322
0.20810, -0.00519, 25616
0.21850, -0.00061, 26198
0.22890, 0.00702, 25613
0.23940, 0.00153, 25585
0.24980, -0.00183, 25676
0.26020, -0.00488, 25812
0.27060, 0.00732, 25304
0.28100, -0.00061, 25410
0.29140, 0.00824, 25860
0.30180, -0.00458, 25301
0.31220, 0.00092, 25839
0.32260, 0.00671, 25950
0.33300, 0.00244, 25666
0.34340, 0.00031, 25304
0.35390, 0.00305, 26636
0.36430, 0.00000, 25774
0.37470, 0.00336, 25143
0.38510, -0.00092, 25715
0.39550, 0.00000, 25652
0.40590, 0.00275, 25768
0.41630, 0.00000, 25254
0.42670, 0.00000, 25938
0.43710, 0.00092, 26074
0.44750, 0.00427, 25592
0.45790, -0.00183, 25274
0.46840, -0.00275, 26133
0.47880, 0.00153, 25186
0.48920, 0.00000, 25720
0.49960, 0.00610, 25404
0.51000, 0.00092, 24784
0.52040, -0.00305, 25634
0.53080, 0.00732, 25172
0.54120, -0.00366, 24424
0.55160, 0.00427, 24894
0.56200, 0.00397, 25166
0.57240, -0.00122, 25456
0.58280, -0.00092, 25254
0.59330, -0.00183, 25622
0.60370, -0.00519, 25509
0.61410, -0.00061, 25476
0.62450, 0.00183, 25074
0.63490, 0.01007, 25962
0.64530, -0.00305, 25670
0.65570, 0.00549, 25172
0.66610, 0.00671, 26230
0.67650, -0.00122, 25936
0.68690, -0.00031, 26275
0.69730, 0.00000, 26122
0.70780, 0.00092, 25854
0.71820, 0.00214, 25152
0.72860, 0.00854, 25994
0.73900, 0.00092, 24839
0.74940, -0.00275, 24975
0.75980, 0.00549, 25936
0.77020, 0.00244, 25596
0.78060, -0.00092, 25988
0.79100, -0.00183, 25800
0.80140, 0.00793, 25696
0.81180, -0.00366, 25966
0.82230, 0.00092, 26333
0.83270, 0.00061, 26092
0.84310, -0.00092, 25275
0.85350, 0.00000, 25520
0.86390, 0.00305, 24902
0.87430, -0.00305, 25370
0.88470, -0.00122, 25938
0.89510, -0.00214, 26207
0.90550, 0.00275, 25159
0.91590, 0.00000, 25712
0.92630, 0.00244, 25020
0.93680, -0.00488, 25206
0.94720, -0.00122, 26072
0.95760, 0.00244, 25738
0.96800, 0.00092, 25089
0.97840, -0.00275, 25983
0.98880, -0.00061, 26326
0.99920, 0.00000, 25708
1.00960, 0.00061, 24808
1.02000, -0.00092, 24804
1.03040, 0.00122, 25360
1.04080, -0.00061, 25228
1.05120, 0.00366, 26020
1.06170, -0.00031, 25511
1.07210, -0.00061, 26210
1.08250, -0.00183, 26454
1.09290, -0.00092, 26406
1.10330, -0.00153, 26059
1.11370, 0.00580, 25847
1.12410, 0.00000, 26372
1.13450, -0.00122, 25632
1.14490, -0.00061, 26542
1.15530, 0.00061, 25958
1.16570, 0.00336, 24996
1.17620, 0.00000, 25586
1.18660, 0.00061, 25846
1.19700, -0.00549, 26062
1.20740, 0.00183, 26600
1.21780, 0.00610, 25570
1.22820, -0.00153, 25088
1.23860, -0.00183, 25588
1.24900, -0.00061, 25806
1.25940, -0.00031, 26365
1.26980, 0.00183, 24902
1.28020, -0.00305, 25448
1.29070, -0.00092, 25342
1.30110, 0.00061, 26048
1.31150, 0.00061, 25398
1.32190, -0.00061, 25098
1.33230, -0.00397, 25205
1.34270, 0.00153, 25403
1.35310, -0.00061, 25442
1.36350, 0.00061, 25572
1.37390, -0.00031, 24868
1.38430, -0.00366, 25548
1.39470, -0.00153, 25925
1.40520, -0.00183, 25402
1.41560, 0.00641, 25497
1.42600, 0.00244, 24444
1.43640, 0.00671, 24200
1.44680, -0.00092, 24640
1.45720, -0.00031, 24742
1.46760, 0.00061, 24924
1.47800, 0.00031, 24587
1.48840, -0.00061, 25066
1.49880, -0.00366, 25046
1.50920, 0.00031, 25680
1.51960, -0.00458, 25644
1.53010, 0.00061, 25542
1.54050, -0.00031, 25735
1.55090, -0.00153, 24781
1.56130, -0.00244, 24470
1.57170, -0.00305, 25120
1.58210, 0.00000, 25388
1.59250, -0.00031, 24290
1.60290, 0.00092, 25364
1.61330, -0.00153, 25327
1.62370, 0.00458, 25471
1.63410, 0.00000, 25684
1.64460, -0.00427, 26288
1.65500, -0.00031, 25764
1.66540, -0.00061, 26130
1.67580, -0.00214, 26396
1.68620, 0.00610, 26348
1.69660, 0.00397, 26475
1.70700, -0.00061, 26292
1.71740, 0.00214, 26773
1.72780, -0.00336, 26354
1.73820, -0.00275, 25954
1.74860, -0.00336, 25426
1.75910, 0.00214, 25670
1.76950, 0.00122, 26038
1.77990, 0.00031, 25171
1.79030, 0.00092, 25517
1.80070, 0.00244, 26296
1.81110, 0.00183, 26060
1.82150, 0.00580, 25202
1.83190, 0.00397, 25978
1.84230, -0.00061, 26236
1.85270, 0.00641, 25425
1.86310, 0.00092, 25659
1.87360, 0.00061, 25604
1.88400, 0.00061, 25048
1.89440, 0.00183, 25086
1.90480, -0.00061, 25978
1.91520, 0.00854, 25702
1.92560, 0.00153, 25845
1.93600, 0.00519, 25329
1.94640, -0.00214, 25858
1.95680, -0.00427, 26038
1.96720, -0.00092, 25586
1.97760, 0.00244, 25760
1.98800, -0.00214, 26689
1.99850, 0.00031, 26845
2.00890, 0.00183, 26214
2.01930, 0.00153, 25480
2.02970, 0.00031, 25578
2.04010, -0.00275, 25476
2.05050, 0.00671, 25132
2.06090, -0.00610, 25158
2.07130, 0.00702, 24903
2.08170, -0.00488, 25156
2.09210, 0.00000, 25298
2.10250, -0.00183, 25184
2.11300, 0.00122, 25552
2.12340, -0.00061, 25456
2.13380, -0.00214, 26143
2.14420, 0.00000, 25504
2.15460, -0.00061, 25408
2.16500, -0.00122, 26148
2.17540, -0.00305, 25388
2.18580, -0.00275, 25882
2.19620, 0.00153, 24812
2.20660, -0.00031, 26125
2.21700, 0.00122, 25554
2.22750, -0.00031, 26283
2.23790, -0.00122, 26188
2.24830, 0.00061, 25768
2.25870, -0.00122, 25792
2.26910, -0.00031, 25742
2.27950, -0.00122, 25508
2.28990, -0.00061, 26322
2.30030, 0.00031, 26013
2.31070, 0.00305, 25650
2.32110, -0.00122, 25466
2.33150, -0.00122, 26144
2.34200, -0.00092, 26088
2.35240, 0.00916, 25548
2.36280, -0.00458, 24587
2.37320, 0.00183, 25430
2.38360, 0.00092, 24392
2.39400, 0.00671, 25292
2.40440, -0.00092, 24772
2.41480, -0.00031, 25842
2.42520, 0.00244, 26156
2.43560, 0.00214, 25927
2.44600, 0.00061, 25706
2.45640, -0.00031, 26342
2.46690, -0.00336, 25924
2.47730, -0.00366, 25830
2.48770, -0.00153, 26242
2.49810, -0.00183, 25856
2.50850, 0.00763, 26003
2.51890, 0.00000, 25880
2.52930, -0.00122, 26260
2.53970, 0.00824, 25562
2.55010, -0.00580, 26368
2.56050, 0.00214, 26344
2.57090, -0.00153, 25783
2.58140, -0.00305, 25174
2.59180, -0.00214, 25329
2.60220, -0.00366, 25740
2.61260, -0.00183, 26382
2.62300, 0.00427, 25402
2.63340, -0.00031, 25080
2.64380, -0.00031, 25291
2.65420, 0.00397, 26001
2.66460, 0.00031, 26255
2.67500, 0.00458, 26153
2.68540, 0.00183, 25600
2.69590, -0.00031, 25836
2.70630, -0.00244, 25858
2.71670, 0.00031, 25555
2.72710, 0.00000, 24648
2.73750, 0.00305, 24708
2.74790, 0.00122, 24804
2.75830, 0.00305, 25302
2.76870, -0.00427, 24808
2.77910, 0.00092, 25134
2.78950, -0.00061, 25830
2.79990, 0.00061, 25642
2.81040, -0.00153, 25659
2.82080, -0.00397, 25379
2.83120, -0.00061, 25262
2.84160, -0.00549, 25368
2.85200, 0.00031, 25710
2.86240, -0.00122, 25374
2.87280, -0.00061, 25694
2.88320, -0.00153, 25129
2.89360, 0.00122, 25016
2.90400, 0.00122, 26034
2.91440, -0.00061, 25712
2.92480, 0.00031, 25558
2.93530, -0.00336, 25449
2.94570, -0.00092, 26163
2.95610, 0.00092, 24891
2.96650, 0.00000, 25364
2.97690, -0.00031, 25542
2.98730, -0.00244, 25822
2.99770, 0.00122, 25788
3.00810, 0.00153, 25633
3.01850, 0.00000, 26036
3.02890, -0.00153, 26049
3.03930, 0.00061, 25570
3.04980, 0.00092, 25466
3.06020, -0.00275, 25778
3.07060, -0.00031, 25400
3.08100, -0.00092, 26167
3.09140, -0.00305, 25620
3.10180, 0.00061, 26130
3.11220, -0.00214, 27033
3.12260, 0.00061, 25758
3.13300, 0.00427, 25598
3.14340, 0.00092, 26326
3.15380, 0.00183, 26532
3.16430, -0.00122, 26170
3.17470, -0.00153, 26213
3.18510, -0.00031, 25813
3.19550, 0.00488, 25082
3.20590, 0.00183, 25648
3.21630, -0.00153, 25758
3.22670, -0.00366, 25984
3.23710, 0.00061, 26052
3.24750, 0.00092, 26505
3.25790, 0.00122, 25848
3.26830, -0.00031, 26090
3.27880, 0.00275, 26292
3.28920, 0.00305, 26046
