#2025/09/05 10:51:25
time,wx,wy,wz,ax,ay,az,Tx,Ty,Tz,TAcc,pitch,roll,yaw
1.863,-0.02299,-0.05059,0.99724,9.76174,0.15215,-0.22660,42.874,42.318,41.347,49.747,0.06639,-79.47022,-8.58490
1.873,-0.02303,-0.05046,0.99724,9.78281,0.08842,-0.18878,42.874,42.318,41.347,49.747,0.06155,-79.59700,-8.58330
1.883,-0.02321,-0.05037,0.99643,9.77269,0.15742,-0.17914,42.874,42.318,41.350,49.636,0.06116,-79.72181,-8.58173
1.893,-0.02326,-0.05023,0.99545,9.78866,0.11643,-0.09482,42.874,42.318,41.350,49.636,0.05816,-79.83990,-8.58018
1.903,-0.02330,-0.05019,0.99527,9.77948,0.11588,-0.11496,42.874,42.318,41.350,49.636,0.05517,-79.95800,-8.57865
1.913,-0.02348,-0.05037,0.99616,9.78569,0.14968,-0.12597,42.874,42.318,41.350,49.636,0.05433,-80.07551,-8.57715
1.923,-0.02352,-0.05046,0.99580,9.78230,0.08243,-0.14211,42.874,42.318,41.350,49.636,0.04924,-80.19276,-8.57566
1.933,-0.02357,-0.05037,0.99402,9.77770,0.10623,-0.12537,42.874,42.327,41.350,49.747,0.04573,-80.30769,-8.57420
1.943,-0.02339,-0.05032,0.99245,9.77165,0.12575,-0.11867,42.874,42.327,41.350,49.526,0.04352,-80.42094,-8.57276
1.953,-0.02317,-0.05023,0.99030,9.71485,0.12701,-0.11973,42.874,42.327,41.350,49.968,0.04148,-80.53308,-8.57134
1.963,-0.02281,-0.05001,0.98945,9.76783,0.13214,-0.14646,42.874,42.327,41.350,49.747,0.03975,-80.64565,-8.56994
1.973,-0.02254,-0.04997,0.99003,9.77713,0.13329,-0.06360,42.874,42.327,41.350,49.857,0.03809,-80.75175,-8.56855
1.983,-0.02241,-0.05019,0.99106,9.75386,0.13963,-0.15340,42.874,42.327,41.350,49.747,0.03687,-80.86242,-8.56718
1.993,-0.02241,-0.05041,0.99066,9.82031,0.10093,-0.13561,42.874,42.327,41.350,49.636,0.03315,-80.97069,-8.56583
2.003,-0.02254,-0.05041,0.98874,9.79994,0.14456,-0.09975,42.874,42.327,41.350,49.747,0.03227,-81.07553,-8.56450
2.013,-0.02267,-0.05032,0.98668,9.76645,0.12705,-0.17177,42.874,42.327,41.350,49.747,0.03033,-81.18383,-8.56320
2.023,-0.02281,-0.05028,0.98547,9.71800,0.12928,-0.14063,42.874,42.327,41.350,49.415,0.02860,-81.28902,-8.56191
2.033,-0.02281,-0.05010,0.98570,9.77097,0.11358,-0.19902,42.871,42.327,41.350,49.747,0.02584,-81.39673,-8.56065
2.043,-0.02263,-0.04983,0.98699,9.82684,0.13221,-0.21536,42.871,42.327,41.350,49.747,0.02424,-81.50423,-8.55939
2.053,-0.02236,-0.04983,0.98905,9.81631,0.17270,-0.11993,42.871,42.327,41.350,49.747,0.02521,-81.60453,-8.55815
2.063,-0.02227,-0.05010,0.99017,9.77393,0.13227,-0.12915,42.871,42.327,41.350,49.636,0.02362,-81.70437,-8.55693
2.073,-0.02227,-0.05032,0.98856,9.76014,0.14221,-0.09106,42.871,42.327,41.350,49.636,0.02272,-81.80073,-8.55572
2.083,-0.02232,-0.05037,0.98668,9.79992,0.13735,-0.07478,42.871,42.327,41.378,49.747,0.02149,-81.89499,-8.55453
2.093,-0.02250,-0.05041,0.98520,9.78004,0.09034,-0.17755,42.871,42.327,41.378,49.415,0.01732,-81.99475,-8.55337
2.103,-0.02276,-0.05050,0.98467,9.77157,0.12011,-0.08406,42.871,42.327,41.378,49.526,0.01510,-82.08752,-8.55222
2.113,-0.02281,-0.05068,0.98677,9.80555,0.11374,-0.15464,42.871,42.327,41.378,49.636,0.01245,-82.18371,-8.55109
2.123,-0.02267,-0.05072,0.99048,9.76629,0.15105,-0.10917,42.871,42.327,41.378,49.636,0.01219,-82.27601,-8.54997
2.133,-0.02236,-0.05095,0.99321,9.80844,0.16253,-0.15087,42.871,42.327,41.378,49.636,0.01260,-82.36991,-8.54885
2.143,-0.02218,-0.05113,0.99393,9.75267,0.13584,-0.13609,42.871,42.327,41.378,49.636,0.01135,-82.46192,-8.54775
2.153,-0.02214,-0.05144,0.99330,9.81839,0.16500,-0.13596,42.871,42.327,41.378,49.747,0.01190,-82.55286,-8.54667
2.163,-0.02205,-0.05153,0.99178,9.80877,0.12539,-0.12614,42.871,42.327,41.378,49.747,0.00996,-82.64221,-8.54560
2.173,-0.02200,-0.05130,0.99053,9.77711,0.17467,-0.08352,42.871,42.327,41.378,49.636,0.01122,-82.72791,-8.54455
2.183,-0.02214,-0.05104,0.99093,9.79845,0.13271,-0.08039,42.871,42.327,41.378,49.747,0.00976,-82.81247,-8.54352
2.193,-0.02232,-0.05086,0.99187,9.82052,0.12913,-0.08148,42.871,42.327,41.378,49.415,0.00807,-82.89618,-8.54250
2.203,-0.02259,-0.05086,0.99312,9.76995,0.12061,-0.15926,42.871,42.327,41.378,49.747,0.00588,-82.98392,-8.54150
2.213,-0.02281,-0.05090,0.99339,9.82832,0.13981,-0.12855,42.871,42.327,41.378,49.747,0.00488,-83.06873,-8.54051
2.223,-0.02272,-0.05104,0.99241,9.79065,0.15169,-0.11591,42.871,42.327,41.378,49.747,0.00469,-83.15183,-8.53954
2.233,-0.02267,-0.05113,0.99030,9.76493,0.16002,-0.17919,42.869,42.327,41.378,49.636,0.00507,-83.23809,-8.53858
2.243,-0.02281,-0.05122,0.98793,9.75311,0.15664,-0.11489,42.869,42.327,41.378,49.747,0.00527,-83.31933,-8.53765
2.253,-0.02290,-0.05122,0.98695,9.76050,0.11988,-0.11386,42.869,42.327,41.378,49.415,0.00313,-83.39960,-8.53672
2.263,-0.02290,-0.05117,0.98847,9.74126,0.12112,-0.13727,42.869,42.327,41.378,49.636,0.00108,-83.48052,-8.53581
2.273,-0.02290,-0.05130,0.98999,9.76600,0.12671,-0.15689,42.869,42.327,41.378,49.747,-0.00062,-83.56179,-8.53492
2.283,-0.02299,-0.05144,0.99017,9.75546,0.21018,-0.17990,42.869,42.327,41.338,49.636,0.00302,-83.64365,-8.53404
2.293,-0.02335,-0.05162,0.98968,9.75934,0.09409,-0.13383,42.869,42.327,41.338,49.636,-0.00077,-83.72169,-8.53317
2.303,-0.02348,-0.05179,0.98883,9.78508,0.10096,-0.12009,42.869,42.327,41.338,49.636,-0.00409,-83.79799,-8.53233
2.313,-0.02343,-0.05193,0.98740,9.75742,0.16272,-0.14667,42.869,42.327,41.338,49.636,-0.00342,-83.87517,-8.53149
2.323,-0.02335,-0.05220,0.98829,9.73206,0.11335,-0.13365,42.869,42.327,41.338,49.747,-0.00588,-83.95071,-8.53067
2.333,-0.02308,-0.05233,0.99102,9.77918,0.12112,-0.15198,42.869,42.330,41.338,49.747,-0.00789,-84.02656,-8.52986
2.343,-0.02276,-0.05242,0.99334,9.77025,0.09718,-0.16597,42.869,42.330,41.338,49.415,-0.01142,-84.10249,-8.52905
2.353,-0.02285,-0.05264,0.99388,9.73997,0.13034,-0.13049,42.869,42.330,41.338,49.415,-0.01278,-84.17535,-8.52826
2.363,-0.02299,-0.05278,0.99352,9.78056,0.10911,-0.07673,42.869,42.330,41.338,49.526,-0.01550,-84.24400,-8.52747
2.373,-0.02308,-0.05269,0.99325,9.76587,0.15488,-0.11161,42.869,42.330,41.338,49.747,-0.01528,-84.31413,-8.52671
2.383,-0.02321,-0.05264,0.99249,9.81617,0.13075,-0.15469,42.869,42.330,41.338,49.636,-0.01662,-84.38616,-8.52596
2.393,-0.02330,-0.05269,0.99173,9.80837,0.14555,-0.17812,42.869,42.330,41.338,49.747,-0.01700,-84.45891,-8.52522
2.403,-0.02326,-0.05264,0.99267,9.79764,0.10696,-0.08991,42.869,42.330,41.338,49.415,-0.01982,-84.52530,-8.52449
2.413,-0.02317,-0.05246,0.99428,9.77124,0.12577,-0.11304,42.869,42.330,41.338,49.636,-0.02142,-84.59245,-8.52377
2.423,-0.02285,-0.05242,0.99375,9.79286,0.08283,-0.17223,42.869,42.330,41.338,49.526,-0.02574,-84.66261,-8.52306
2.433,-0.02272,-0.05264,0.99182,9.78466,0.15254,-0.07091,42.866,42.330,41.338,49.636,-0.02555,-84.72559,-8.52237
2.443,-0.02263,-0.05282,0.99057,9.73238,0.11759,-0.12845,42.866,42.330,41.338,49.636,-0.02754,-84.79158,-8.52169
2.453,-0.02263,-0.05264,0.98927,9.81668,0.08739,-0.15526,42.866,42.330,41.338,49.636,-0.03147,-84.85847,-8.52101
2.463,-0.02276,-0.05251,0.98811,9.76996,0.15703,-0.17111,42.866,42.330,41.338,49.636,-0.03090,-84.92570,-8.52035
2.473,-0.02299,-0.05264,0.98860,9.78910,0.19686,-0.14872,42.866,42.330,41.338,49.636,-0.02782,-84.99075,-8.51971
2.483,-0.02290,-0.05260,0.99026,9.75786,0.13387,-0.16863,42.866,42.330,41.346,49.636,-0.02877,-85.05640,-8.51907
2.493,-0.02267,-0.05251,0.99044,9.81810,0.17739,-0.10105,42.866,42.330,41.346,49.747,-0.02700,-85.11699,-8.51844
2.503,-0.02254,-0.05237,0.98878,9.76726,0.07159,-0.11840,42.866,42.330,41.346,49.636,-0.03192,-85.17807,-8.51782
2.513,-0.02245,-0.05220,0.98699,9.85451,0.11705,-0.13796,42.866,42.330,41.346,49.747,-0.03393,-85.23963,-8.51722
2.523,-0.02241,-0.05193,0.98516,9.84514,0.15353,-0.21660,42.866,42.330,41.346,49.526,-0.03360,-85.30550,-8.51662
2.533,-0.02250,-0.05171,0.98324,9.81076,0.13563,-0.16841,42.866,42.347,41.346,49.747,-0.03435,-85.36765,-8.51604
2.543,-0.02259,-0.05153,0.98337,9.75878,0.14965,-0.15785,42.866,42.347,41.346,49.747,-0.03416,-85.42850,-8.51547
2.553,-0.02272,-0.05139,0.98632,9.76807,0.12967,-0.19671,42.866,42.347,41.346,49.415,-0.03528,-85.49115,-8.51492
2.563,-0.02290,-0.05117,0.98954,9.81417,0.14600,-0.18051,42.866,42.347,41.346,49.636,-0.03543,-85.55204,-8.51437
2.573,-0.02299,-0.05090,0.99071,9.77307,0.12511,-0.08649,42.866,42.347,41.346,49.636,-0.03687,-85.60635,-8.51382
2.583,-0.02299,-0.05086,0.99088,9.75433,0.13349,-0.15537,42.866,42.347,41.346,49.415,-0.03775,-85.66445,-8.51330
2.593,-0.02290,-0.05081,0.99066,9.82319,0.10462,-0.18829,42.866,42.347,41.346,49.415,-0.04051,-85.72394,-8.51278
2.603,-0.02272,-0.05064,0.98977,9.78262,0.08097,-0.12039,42.866,42.347,41.346,49.636,-0.04471,-85.77852,-8.51226
2.613,-0.02272,-0.05059,0.98945,9.80985,0.10113,-0.03836,42.866,42.347,41.346,49.747,-0.04759,-85.82734,-8.51176
2.623,-0.02263,-0.05050,0.99138,9.78669,0.10853,-0.15631,42.866,42.347,41.346,49.636,-0.04997,-85.88307,-8.51126
2.633,-0.02259,-0.05059,0.99397,9.77362,0.09167,-0.21739,42.872,42.347,41.346,49.636,-0.05342,-85.94209,-8.51078
2.643,-0.02267,-0.05081,0.99428,9.81007,0.14917,-0.13350,42.872,42.347,41.346,49.415,-0.05322,-85.99512,-8.51030
2.653,-0.02294,-0.05099,0.99334,9.75479,0.10073,-0.08162,42.872,42.347,41.346,49.857,-0.05604,-86.04432,-8.50984
2.663,-0.02308,-0.05117,0.99308,9.73719,0.14976,-0.16719,42.872,42.347,41.346,49.747,-0.05568,-86.09845,-8.50938
2.673,-0.02308,-0.05144,0.99169,9.80659,0.10434,-0.09950,42.872,42.347,41.346,49.636,-0.05827,-86.14763,-8.50894
2.683,-0.02303,-0.05171,0.99030,9.73523,0.09774,-0.10702,42.872,42.347,41.330,49.526,-0.06118,-86.19682,-8.50850
2.693,-0.02281,-0.05179,0.99097,9.79376,0.10236,-0.07502,42.872,42.347,41.330,49.636,-0.06381,-86.24341,-8.50807
2.703,-0.02276,-0.05188,0.99232,9.74759,0.13887,-0.13050,42.872,42.347,41.330,49.636,-0.06407,-86.29303,-8.50765
2.713,-0.02285,-0.05206,0.99232,9.79228,0.11104,-0.11448,42.872,42.347,41.330,49.636,-0.06614,-86.34107,-8.50724
2.723,-0.02303,-0.05229,0.99106,9.75235,0.10886,-0.16772,42.872,42.347,41.330,49.747,-0.06828,-86.39201,-8.50683
2.733,-0.02321,-0.05229,0.99003,9.80132,0.11825,-0.17037,42.872,42.314,41.330,49.526,-0.06983,-86.44251,-8.50644
2.743,-0.02339,-0.05206,0.98923,9.80031,0.09834,-0.15097,42.872,42.314,41.330,49.747,-0.07261,-86.49123,-8.50606
2.753,-0.02352,-0.05211,0.98887,9.73537,0.15831,-0.12704,42.872,42.314,41.330,49.636,-0.07149,-86.53796,-8.50569
2.763,-0.02352,-0.05206,0.98950,9.75831,0.13915,-0.19961,42.872,42.314,41.330,49.636,-0.07164,-86.58878,-8.50533
2.773,-0.02339,-0.05166,0.99187,9.78734,0.07867,-0.13443,42.872,42.314,41.330,49.636,-0.07567,-86.63487,-8.50497
2.783,-0.02303,-0.05130,0.99232,9.82351,0.10125,-0.16455,42.872,42.314,41.330,49.636,-0.07825,-86.68233,-8.50462
2.793,-0.02276,-0.05113,0.99111,9.79370,0.11313,-0.18243,42.872,42.314,41.330,49.857,-0.08002,-86.73043,-8.50427
2.803,-0.02259,-0.05117,0.99003,9.76742,0.16972,-0.15390,42.872,42.314,41.330,49.747,-0.07814,-86.77624,-8.50393
2.813,-0.02250,-0.05099,0.98936,9.84983,0.07832,-0.11124,42.872,42.314,41.330,49.747,-0.08213,-86.81877,-8.50360
2.823,-0.02263,-0.05095,0.98936,9.80476,0.15124,-0.07081,42.872,42.314,41.330,49.526,-0.08144,-86.85834,-8.50328
2.833,-0.02272,-0.05095,0.99115,9.74726,0.13806,-0.14136,42.873,42.314,41.330,49.636,-0.08155,-86.90197,-8.50296
2.843,-0.02272,-0.05086,0.99370,9.78926,0.16068,-0.17868,42.873,42.314,41.330,49.415,-0.08029,-86.94746,-8.50265
2.853,-0.02259,-0.05072,0.99558,9.77226,0.11532,-0.14314,42.873,42.314,41.330,49.747,-0.08193,-86.99021,-8.50235
2.863,-0.02245,-0.05068,0.99491,9.75486,0.14471,-0.12849,42.873,42.314,41.330,49.747,-0.08165,-87.03159,-8.50205
2.873,-0.02218,-0.05072,0.99357,9.77227,0.06595,-0.09865,42.873,42.314,41.330,49.636,-0.08640,-87.07061,-8.50176
2.883,-0.02218,-0.05086,0.99254,9.78259,0.11703,-0.12380,42.873,42.314,41.340,49.747,-0.08784,-87.11079,-8.50148
2.893,-0.02209,-0.05095,0.99272,9.74221,0.09855,-0.11624,42.873,42.314,41.340,49.747,-0.09041,-87.15010,-8.50120
2.903,-0.02196,-0.05108,0.99352,9.72768,0.16162,-0.14478,42.873,42.314,41.340,49.526,-0.08893,-87.19080,-8.50092
2.913,-0.02223,-0.05126,0.99656,9.80574,0.11124,-0.09914,42.873,42.314,41.340,49.747,-0.09077,-87.22811,-8.50065
2.923,-0.02250,-0.05139,0.99849,9.81285,0.13964,-0.12459,42.873,42.314,41.340,49.636,-0.09081,-87.26662,-8.50040
2.933,-0.02272,-0.05122,0.99880,9.79705,0.13448,-0.11981,42.873,42.289,41.340,49.747,-0.09117,-87.30442,-8.50015
2.943,-0.02281,-0.05108,0.99813,9.81752,0.13138,-0.20213,42.873,42.289,41.340,49.636,-0.09174,-87.34699,-8.49991
2.953,-0.02272,-0.05090,0.99683,9.79537,0.11792,-0.13300,42.873,42.289,41.340,49.636,-0.09312,-87.38475,-8.49967
2.963,-0.02254,-0.05104,0.99464,9.79275,0.10451,-0.11525,42.873,42.289,41.340,49.636,-0.09531,-87.42098,-8.49944
2.973,-0.02236,-0.05117,0.99379,9.74707,0.12611,-0.15537,42.873,42.289,41.340,49.636,-0.09606,-87.45941,-8.49922
2.983,-0.02236,-0.05122,0.99437,9.76653,0.17665,-0.14509,42.873,42.289,41.340,49.526,-0.09361,-87.49674,-8.49900
2.993,-0.02236,-0.05117,0.99616,9.74824,0.15874,-0.15714,42.873,42.289,41.340,49.526,-0.09233,-87.53446,-8.49879
3.003,-0.02254,-0.05135,0.99670,9.86160,0.11779,-0.17251,42.873,42.289,41.340,49.747,-0.09376,-87.57262,-8.49859
3.013,-0.02267,-0.05122,0.99495,9.77707,0.12162,-0.11098,42.873,42.289,41.340,49.747,-0.09485,-87.60655,-8.49839
3.023,-0.02308,-0.05122,0.99187,9.79139,0.12595,-0.12904,42.873,42.289,41.340,49.415,-0.09564,-87.64125,-8.49821
3.033,-0.02330,-0.05148,0.98945,9.83394,0.14837,-0.11047,42.875,42.289,41.340,49.747,-0.09501,-87.67437,-8.49803
3.043,-0.02326,-0.05184,0.98802,9.75453,0.13249,-0.10953,42.875,42.289,41.340,49.415,-0.09531,-87.70714,-8.49786
3.053,-0.02308,-0.05193,0.98945,9.82051,0.14852,-0.13466,42.875,42.289,41.340,49.747,-0.09466,-87.74108,-8.49770
3.063,-0.02285,-0.05202,0.99245,9.80823,0.15889,-0.08933,42.875,42.289,41.340,49.636,-0.09338,-87.77180,-8.49754
3.073,-0.02272,-0.05224,0.99482,9.75924,0.15340,-0.18601,42.875,42.289,41.340,49.747,-0.09243,-87.80836,-8.49738
3.083,-0.02272,-0.05260,0.99486,9.80412,0.11744,-0.19166,42.875,42.289,41.341,49.747,-0.09383,-87.84484,-8.49722
3.093,-0.02290,-0.05260,0.99379,9.75123,0.11787,-0.11067,42.875,42.289,41.341,49.415,-0.09513,-87.87583,-8.49708
3.103,-0.02312,-0.05242,0.99191,9.79759,0.10365,-0.16267,42.875,42.289,41.341,49.636,-0.09733,-87.90974,-8.49694
3.113,-0.02339,-0.05237,0.99048,9.77376,0.11841,-0.14154,42.875,42.289,41.341,49.747,-0.09854,-87.94198,-8.49682
3.123,-0.02339,-0.05255,0.99088,9.73813,0.14203,-0.18564,42.875,42.289,41.341,49.636,-0.09821,-87.97670,-8.49670
3.133,-0.02330,-0.05242,0.99388,9.75628,0.13122,-0.15334,42.875,42.321,41.341,49.636,-0.09862,-88.00897,-8.49658
3.143,-0.02321,-0.05233,0.99719,9.76320,0.14569,-0.09388,42.875,42.321,41.341,49.636,-0.09813,-88.03712,-8.49646
3.153,-0.02290,-0.05211,0.99840,9.80017,0.14963,-0.07685,42.875,42.321,41.341,49.415,-0.09745,-88.06385,-8.49635
3.163,-0.02290,-0.05179,0.99746,9.68568,0.13595,-0.09899,42.875,42.321,41.341,49.636,-0.09754,-88.09176,-8.49624
3.173,-0.02272,-0.05139,0.99585,9.76833,0.11912,-0.13795,42.875,42.321,41.341,49.636,-0.09875,-88.12177,-8.49614
3.183,-0.02276,-0.05113,0.99460,9.85453,0.09954,-0.09324,42.875,42.321,41.341,49.747,-0.10124,-88.14858,-8.49604
3.193,-0.02299,-0.05090,0.99464,9.73983,0.11226,-0.14045,42.875,42.321,41.341,49.636,-0.10282,-88.17817,-8.49595
3.203,-0.02321,-0.05086,0.99571,9.83402,0.11569,-0.12960,42.875,42.321,41.341,49.636,-0.10424,-88.20666,-8.49587
3.213,-0.02339,-0.05077,0.99630,9.79260,0.11451,-0.10806,42.875,42.321,41.341,49.415,-0.10569,-88.23351,-8.49579
3.223,-0.02343,-0.05072,0.99522,9.76886,0.16981,-0.13097,42.875,42.321,41.341,49.636,-0.10359,-88.26154,-8.49572
3.233,-0.02326,-0.05077,0.99375,9.75900,0.14226,-0.18877,42.870,42.321,41.341,49.747,-0.10323,-88.29295,-8.49565
3.243,-0.02294,-0.05077,0.99267,9.75067,0.12378,-0.17665,42.870,42.321,41.341,49.636,-0.10404,-88.32325,-8.49558
3.253,-0.02294,-0.05059,0.99075,9.74187,0.12513,-0.20242,42.870,42.321,41.341,49.636,-0.10473,-88.35488,-8.49552
3.263,-0.02281,-0.05050,0.98914,9.77040,0.08566,-0.16872,42.870,42.321,41.341,49.747,-0.10793,-88.38400,-8.49546
3.273,-0.02272,-0.05041,0.98874,9.82414,0.16511,-0.12307,42.870,42.321,41.341,49.747,-0.10609,-88.40984,-8.49541
3.283,-0.02290,-0.05046,0.98936,9.80324,0.15196,-0.07886,42.870,42.321,41.363,49.636,-0.10510,-88.43265,-8.49537
3.293,-0.02303,-0.05046,0.98896,9.82022,0.07636,-0.13790,42.870,42.321,41.363,49.747,-0.10891,-88.45891,-8.49533
3.303,-0.02321,-0.05046,0.98851,9.77626,0.09890,-0.13017,42.870,42.321,41.363,49.747,-0.11121,-88.48443,-8.49529
3.313,-0.02321,-0.05050,0.98816,9.77640,0.13865,-0.18184,42.870,42.321,41.363,49.636,-0.11097,-88.51296,-8.49527
3.323,-0.02299,-0.05077,0.98731,9.78158,0.14116,-0.13479,42.870,42.321,41.363,49.636,-0.11056,-88.53819,-8.49524
3.333,-0.02276,-0.05077,0.98668,9.77535,0.11193,-0.13265,42.870,42.315,41.363,49.636,-0.11201,-88.56301,-8.49522
3.343,-0.02250,-0.05055,0.98775,9.73890,0.12835,-0.14737,42.870,42.315,41.363,49.636,-0.11237,-88.58854,-8.49519
3.353,-0.02236,-0.05023,0.99057,9.77532,0.08389,-0.13853,42.870,42.315,41.363,49.747,-0.11562,-88.61319,-8.49517
3.363,-0.02245,-0.05010,0.99249,9.74056,0.06409,-0.08672,42.870,42.315,41.363,49.415,-0.12009,-88.63430,-8.49516
3.373,-0.02259,-0.05010,0.99375,9.78073,0.13513,-0.09978,42.870,42.315,41.363,49.636,-0.12003,-88.65598,-8.49515
3.383,-0.02276,-0.05032,0.99469,9.79722,0.12979,-0.14793,42.870,42.315,41.363,49.747,-0.12033,-88.68048,-8.49514
3.393,-0.02303,-0.05050,0.99370,9.78711,0.11459,-0.18126,42.870,42.315,41.363,49.747,-0.12158,-88.70683,-8.49514
3.403,-0.02312,-0.05068,0.99330,9.80885,0.14009,-0.09204,42.870,42.315,41.363,49.415,-0.12121,-88.72723,-8.49515
3.413,-0.02299,-0.05077,0.99451,9.77303,0.12179,-0.16005,42.870,42.315,41.363,49.636,-0.12199,-88.75175,-8.49516
3.423,-0.02272,-0.05090,0.99728,9.80074,0.12980,-0.15716,42.870,42.315,41.363,49.526,-0.12230,-88.77579,-8.49517
3.433,-0.02254,-0.05086,0.99867,9.78800,0.09474,-0.15221,42.867,42.315,41.363,49.526,-0.12483,-88.79926,-8.49518
3.443,-0.02250,-0.05086,0.99804,9.81069,0.16413,-0.13961,42.867,42.315,41.363,49.636,-0.12295,-88.82166,-8.49520
3.453,-0.02259,-0.05086,0.99724,9.81724,0.10544,-0.15455,42.867,42.315,41.363,49.747,-0.12481,-88.84476,-8.49522
3.463,-0.02267,-0.05081,0.99652,9.76916,0.13879,-0.11392,42.867,42.315,41.363,49.747,-0.12448,-88.86507,-8.49525
3.473,-0.02290,-0.05090,0.99585,9.79381,0.09404,-0.15379,42.867,42.315,41.363,49.415,-0.12701,-88.88768,-8.49528
3.483,-0.02308,-0.05117,0.99643,9.73303,0.13024,-0.13575,42.867,42.315,41.319,49.636,-0.12718,-88.90895,-8.49532
3.493,-0.02299,-0.05126,0.99741,9.76655,0.14438,-0.15296,42.867,42.315,41.319,49.747,-0.12647,-88.93105,-8.49536
3.503,-0.02276,-0.05113,0.99630,9.76620,0.13295,-0.12798,42.867,42.315,41.319,49.415,-0.12650,-88.95133,-8.49540
3.513,-0.02254,-0.05086,0.99469,9.81569,0.14633,-0.08320,42.867,42.315,41.319,49.636,-0.12570,-88.96851,-8.49544
3.523,-0.02241,-0.05059,0.99366,9.78648,0.08482,-0.13125,42.867,42.315,41.319,49.747,-0.12878,-88.98857,-8.49549
3.533,-0.02241,-0.05041,0.99276,9.80940,0.08041,-0.15003,42.867,42.348,41.319,49.747,-0.13210,-89.00957,-8.49554
3.543,-0.02241,-0.05037,0.99236,9.82922,0.11242,-0.17423,42.867,42.348,41.319,49.747,-0.13338,-89.03186,-8.49559
3.553,-0.02259,-0.05023,0.99312,9.84285,0.07796,-0.19490,42.867,42.348,41.319,49.747,-0.13683,-89.05519,-8.49565
3.563,-0.02285,-0.05023,0.99504,9.76696,0.10870,-0.15157,42.867,42.348,41.319,49.636,-0.13827,-89.07561,-8.49571
3.573,-0.02308,-0.05046,0.99701,9.82751,0.12310,-0.07257,42.867,42.348,41.319,49.747,-0.13885,-89.09077,-8.49578
3.583,-0.02317,-0.05046,0.99670,9.79981,0.12611,-0.10930,42.867,42.348,41.319,49.747,-0.13920,-89.10810,-8.49586
3.593,-0.02317,-0.05032,0.99509,9.79787,0.11963,-0.08877,42.867,42.348,41.319,49.526,-0.13995,-89.12395,-8.49593
3.603,-0.02299,-0.05023,0.99357,9.78508,0.14043,-0.13839,42.867,42.348,41.319,49.747,-0.13934,-89.14278,-8.49601
3.613,-0.02285,-0.05037,0.99290,9.75572,0.11241,-0.15204,42.867,42.348,41.319,49.747,-0.14049,-89.16228,-8.49609
3.623,-0.02281,-0.05046,0.99460,9.77400,0.10453,-0.15956,42.867,42.348,41.319,49.636,-0.14215,-89.18204,-8.49617
3.633,-0.02294,-0.05046,0.99831,9.82029,0.14688,-0.16762,42.870,42.348,41.319,49.747,-0.14119,-89.20205,-8.49626
3.643,-0.02303,-0.05037,1.00095,9.80359,0.11793,-0.15950,42.870,42.348,41.319,49.747,-0.14208,-89.22134,-8.49635
3.653,-0.02321,-0.05046,1.00122,9.76793,0.15366,-0.13934,42.870,42.348,41.319,49.747,-0.14067,-89.23919,-8.49645
3.663,-0.02335,-0.05059,0.99987,9.77080,0.09584,-0.10766,42.870,42.348,41.319,49.636,-0.14293,-89.25482,-8.49655
3.673,-0.02339,-0.05046,0.99773,9.77571,0.07590,-0.11879,42.870,42.348,41.319,49.636,-0.14643,-89.27099,-8.49665
3.683,-0.02330,-0.05032,0.99536,9.78709,0.12518,-0.11257,42.870,42.348,41.347,49.636,-0.14673,-89.28658,-8.49675
3.693,-0.02308,-0.05023,0.99486,9.79062,0.11727,-0.19614,42.870,42.348,41.347,49.636,-0.14754,-89.30728,-8.49686
3.703,-0.02281,-0.04988,0.99589,9.80573,0.12798,-0.14346,42.870,42.348,41.347,49.636,-0.14768,-89.32442,-8.49697
3.713,-0.02272,-0.04957,0.99697,9.79666,0.12688,-0.09645,42.870,42.348,41.347,49.747,-0.14789,-89.33839,-8.49708
3.723,-0.02259,-0.04943,0.99719,9.77057,0.12233,-0.22038,42.870,42.348,41.347,49.415,-0.14836,-89.36009,-8.49719
3.733,-0.02272,-0.04934,0.99674,9.79991,0.15227,-0.20674,42.870,42.334,41.347,49.305,-0.14696,-89.38065,-8.49730
3.743,-0.02276,-0.04921,0.99478,9.78157,0.13433,-0.11384,42.870,42.334,41.347,49.526,-0.14667,-89.39512,-8.49743
3.753,-0.02294,-0.04908,0.99223,9.81074,0.14318,-0.09165,42.870,42.334,41.347,49.526,-0.14582,-89.40802,-8.49755
3.763,-0.02303,-0.04912,0.99035,9.77820,0.15695,-0.10915,42.870,42.334,41.347,49.636,-0.14405,-89.42190,-8.49768
3.773,-0.02303,-0.04930,0.99039,9.79834,0.13250,-0.14512,42.870,42.334,41.347,49.747,-0.14388,-89.43788,-8.49781
3.783,-0.02285,-0.04948,0.99276,9.80714,0.10566,-0.05005,42.870,42.334,41.347,49.636,-0.14544,-89.44771,-8.49794
3.793,-0.02259,-0.04939,0.99424,9.76324,0.17677,-0.09847,42.870,42.334,41.347,49.747,-0.14245,-89.46049,-8.49807
3.803,-0.02241,-0.04934,0.99410,9.72801,0.11809,-0.19360,42.870,42.334,41.347,49.636,-0.14319,-89.47922,-8.49820
3.813,-0.02227,-0.04948,0.99428,9.83495,0.13345,-0.21734,42.870,42.334,41.347,49.747,-0.14304,-89.49911,-8.49833
