#2025/09/02 11:20:40
time,wx,wy,wz,ax,ay,az,Tx,Ty,Tz,TAcc,pitch,roll,yaw
0.253,-0.00306,-0.00644,-0.00332,0.03471,-0.03448,0.96958,43.459,43.953,42.570,44.995,-1.94063,-1.97853,-0.00000
0.263,-0.00308,-0.00644,-0.00332,0.03338,-0.03459,0.96942,43.459,43.953,42.570,44.995,-1.94174,-1.97847,-0.00000
0.273,-0.00302,-0.00650,-0.00333,0.03522,-0.03085,0.96899,43.459,43.953,42.570,45.106,-1.94044,-1.97958,-0.00000
0.283,-0.00299,-0.00653,-0.00335,0.03034,-0.03315,0.96868,43.459,43.953,42.570,45.216,-1.94064,-1.97757,-0.00000
0.293,-0.00296,-0.00652,-0.00333,0.04052,-0.03128,0.96782,43.459,43.953,42.570,44.995,-1.93965,-1.98213,-0.00000
0.303,-0.00297,-0.00648,-0.00331,0.03565,-0.03284,0.96903,43.459,43.953,42.570,45.327,-1.93965,-1.98348,-0.00000
0.313,-0.00296,-0.00646,-0.00328,0.02839,-0.03533,0.96782,43.459,43.953,42.570,44.995,-1.94128,-1.98019,-0.00000
0.323,-0.00293,-0.00649,-0.00325,0.03288,-0.03662,0.96958,43.459,43.953,42.570,44.995,-1.94368,-1.97978,-0.00000
0.333,-0.00292,-0.00657,-0.00322,0.02948,-0.03338,0.97102,43.449,43.953,42.570,44.995,-1.94394,-1.97717,-0.00000
0.343,-0.00287,-0.00657,-0.00319,0.03245,-0.03370,0.96934,43.449,43.953,42.570,44.995,-1.94444,-1.97651,-0.00000
0.353,-0.00281,-0.00653,-0.00320,0.03264,-0.03338,0.96981,43.449,43.953,42.570,45.216,-1.94472,-1.97599,-0.00000
0.363,-0.00275,-0.00652,-0.00322,0.03331,-0.03545,0.96931,43.449,43.953,42.570,45.106,-1.94633,-1.97590,-0.00000
0.373,-0.00270,-0.00657,-0.00322,0.03249,-0.03221,0.97211,43.449,43.953,42.570,45.106,-1.94580,-1.97523,-0.00000
0.383,-0.00267,-0.00671,-0.00325,0.03292,-0.03471,0.96841,43.449,43.953,42.512,45.216,-1.94694,-1.97492,-0.00000
0.393,-0.00268,-0.00676,-0.00326,0.02808,-0.03615,0.96923,43.449,43.953,42.512,45.106,-1.94899,-1.97149,-0.00000
0.403,-0.00271,-0.00672,-0.00325,0.03448,-0.02894,0.96779,43.449,43.953,42.512,45.106,-1.94641,-1.97224,-0.00000
0.413,-0.00272,-0.00667,-0.00324,0.02668,-0.03284,0.97052,43.449,43.953,42.512,44.995,-1.94631,-1.96792,-0.00000
0.423,-0.00272,-0.00665,-0.00325,0.02859,-0.03350,0.97126,43.449,43.953,42.512,45.106,-1.94662,-1.96486,-0.00000
0.433,-0.00270,-0.00662,-0.00325,0.02882,-0.03498,0.96732,43.449,43.935,42.512,45.216,-1.94796,-1.96206,-0.00000
0.443,-0.00269,-0.00662,-0.00325,0.03151,-0.03280,0.96802,43.449,43.935,42.512,45.327,-1.94787,-1.96100,-0.00000
0.453,-0.00271,-0.00655,-0.00324,0.03436,-0.03572,0.96782,43.449,43.935,42.512,45.327,-1.94966,-1.96179,-0.00000
0.463,-0.00271,-0.00648,-0.00325,0.02816,-0.03327,0.97055,43.449,43.935,42.512,45.216,-1.94980,-1.95853,-0.00000
0.473,-0.00271,-0.00643,-0.00324,0.03541,-0.03424,0.96782,43.449,43.935,42.512,45.106,-1.95061,-1.96002,-0.00000
0.483,-0.00275,-0.00642,-0.00325,0.03526,-0.03338,0.96790,43.449,43.935,42.512,45.216,-1.95087,-1.96138,-0.00000
0.493,-0.00278,-0.00648,-0.00327,0.03428,-0.03428,0.96439,43.449,43.935,42.512,45.106,-1.95177,-1.96219,-0.00000
0.503,-0.00282,-0.00650,-0.00329,0.03101,-0.03167,0.96880,43.449,43.935,42.512,45.216,-1.95090,-1.96079,-0.00000
0.513,-0.00284,-0.00640,-0.00332,0.03046,-0.03639,0.96989,43.449,43.935,42.512,45.216,-1.95303,-1.95903,-0.00000
0.523,-0.00279,-0.00635,-0.00337,0.03725,-0.03580,0.96743,43.449,43.935,42.512,45.216,-1.95482,-1.96170,-0.00000
0.533,-0.00275,-0.00632,-0.00340,0.02991,-0.03253,0.97449,43.458,43.935,42.512,45.216,-1.95434,-1.95949,-0.00000
0.543,-0.00272,-0.00632,-0.00341,0.03272,-0.03861,0.97161,43.458,43.935,42.512,45.216,-1.95782,-1.95916,-0.00000
0.553,-0.00274,-0.00635,-0.00340,0.03058,-0.03432,0.96864,43.458,43.935,42.512,45.106,-1.95858,-1.95752,-0.00000
0.563,-0.00273,-0.00638,-0.00340,0.03338,-0.02976,0.97106,43.458,43.935,42.512,44.995,-1.95636,-1.95764,-0.00000
0.573,-0.00269,-0.00641,-0.00341,0.03120,-0.03631,0.97239,43.458,43.935,42.512,45.216,-1.95833,-1.95634,-0.00000
0.583,-0.00269,-0.00642,-0.00345,0.03526,-0.02878,0.96767,43.458,43.935,42.565,45.216,-1.95555,-1.95775,-0.00000
0.593,-0.00270,-0.00644,-0.00352,0.03373,-0.03366,0.96782,43.458,43.935,42.565,45.106,-1.95593,-1.95817,-0.00000
0.603,-0.00270,-0.00652,-0.00358,0.03011,-0.03342,0.97133,43.458,43.935,42.565,44.995,-1.95608,-1.95619,-0.00000
0.613,-0.00272,-0.00658,-0.00359,0.02902,-0.03557,0.97016,43.458,43.935,42.565,45.106,-1.95763,-1.95355,-0.00000
0.623,-0.00272,-0.00657,-0.00357,0.03085,-0.03623,0.97005,43.458,43.935,42.565,45.216,-1.95958,-1.95212,-0.00000
0.633,-0.00271,-0.00653,-0.00356,0.03276,-0.03081,0.96837,43.458,43.929,42.565,45.216,-1.95808,-1.95196,-0.00000
0.643,-0.00269,-0.00652,-0.00355,0.02753,-0.03268,0.96974,43.458,43.929,42.565,45.106,-1.95777,-1.94843,-0.00000
0.653,-0.00275,-0.00654,-0.00353,0.03249,-0.03545,0.97126,43.458,43.929,42.565,44.995,-1.95920,-1.94807,-0.00000
0.663,-0.00274,-0.00659,-0.00350,0.02843,-0.02995,0.97172,43.458,43.929,42.565,45.216,-1.95709,-1.94512,-0.00000
0.673,-0.00272,-0.00659,-0.00348,0.03483,-0.02976,0.97024,43.458,43.929,42.565,44.995,-1.95490,-1.94632,-0.00000
0.683,-0.00272,-0.00656,-0.00347,0.03545,-0.02960,0.97266,43.458,43.929,42.565,45.216,-1.95259,-1.94785,-0.00000
0.693,-0.00272,-0.00656,-0.00348,0.03358,-0.03775,0.96954,43.458,43.929,42.565,45.106,-1.95559,-1.94824,-0.00000
0.703,-0.00279,-0.00656,-0.00348,0.02905,-0.03693,0.96806,43.458,43.929,42.565,44.995,-1.95806,-1.94575,-0.00000
0.713,-0.00282,-0.00655,-0.00346,0.03346,-0.03276,0.97094,43.458,43.929,42.565,45.216,-1.95777,-1.94605,-0.00000
0.723,-0.00278,-0.00656,-0.00341,0.03167,-0.03007,0.97278,43.458,43.929,42.565,45.327,-1.95573,-1.94517,-0.00000
0.733,-0.00279,-0.00650,-0.00335,0.02956,-0.03171,0.96876,43.456,43.929,42.565,44.995,-1.95484,-1.94303,-0.00000
0.743,-0.00278,-0.00643,-0.00332,0.03518,-0.03101,0.97036,43.456,43.929,42.565,45.216,-1.95347,-1.94447,-0.00000
0.753,-0.00276,-0.00639,-0.00330,0.03436,-0.03331,0.97133,43.456,43.929,42.565,45.216,-1.95357,-1.94536,-0.00000
0.763,-0.00272,-0.00646,-0.00330,0.03436,-0.03416,0.97079,43.456,43.929,42.565,44.885,-1.95423,-1.94624,-0.00000
0.773,-0.00272,-0.00655,-0.00328,0.03678,-0.03393,0.96697,43.456,43.929,42.565,45.327,-1.95482,-1.94876,-0.00000
0.783,-0.00268,-0.00658,-0.00327,0.03725,-0.03728,0.96966,43.456,43.929,42.536,45.216,-1.95748,-1.95148,-0.00000
0.793,-0.00268,-0.00656,-0.00328,0.02987,-0.03381,0.97395,43.456,43.929,42.536,44.995,-1.95781,-1.94937,-0.00000
0.803,-0.00272,-0.00658,-0.00332,0.03541,-0.03611,0.97114,43.456,43.929,42.536,45.216,-1.95966,-1.95088,-0.00000
0.813,-0.00275,-0.00665,-0.00335,0.03210,-0.02956,0.97200,43.456,43.929,42.536,45.216,-1.95728,-1.95023,-0.00000
0.823,-0.00276,-0.00673,-0.00335,0.03233,-0.03202,0.96751,43.456,43.929,42.536,45.106,-1.95660,-1.94984,-0.00000
0.833,-0.00275,-0.00680,-0.00334,0.02839,-0.03073,0.97028,43.456,43.903,42.536,45.106,-1.95505,-1.94687,-0.00000
0.843,-0.00276,-0.00685,-0.00335,0.03732,-0.03276,0.96907,43.456,43.903,42.536,45.106,-1.95483,-1.94968,-0.00000
0.853,-0.00281,-0.00687,-0.00336,0.03046,-0.03303,0.97048,43.456,43.903,42.536,45.106,-1.95476,-1.94803,-0.00000
0.863,-0.00282,-0.00688,-0.00340,0.03280,-0.03116,0.96934,43.456,43.903,42.536,45.106,-1.95352,-1.94792,-0.00000
0.873,-0.00282,-0.00697,-0.00343,0.03260,-0.03237,0.96876,43.456,43.903,42.536,45.216,-1.95307,-1.94770,-0.00000
0.883,-0.00282,-0.00702,-0.00346,0.02726,-0.03104,0.97278,43.456,43.903,42.536,45.216,-1.95171,-1.94398,-0.00000
0.893,-0.00288,-0.00696,-0.00347,0.03034,-0.03814,0.97317,43.456,43.903,42.536,44.995,-1.95487,-1.94226,-0.00000
0.903,-0.00287,-0.00687,-0.00349,0.03280,-0.03280,0.97094,43.456,43.903,42.536,45.216,-1.95464,-1.94218,-0.00000
0.913,-0.00288,-0.00682,-0.00352,0.03038,-0.03393,0.96915,43.456,43.903,42.536,45.216,-1.95518,-1.94059,-0.00000
0.923,-0.00291,-0.00683,-0.00355,0.03249,-0.03405,0.96821,43.456,43.903,42.536,44.995,-1.95580,-1.94039,-0.00000
0.933,-0.00289,-0.00687,-0.00354,0.03093,-0.03377,0.96716,43.461,43.903,42.536,44.995,-1.95627,-1.93920,-0.00000
0.943,-0.00285,-0.00685,-0.00351,0.03510,-0.03182,0.97044,43.461,43.903,42.536,45.106,-1.95541,-1.94064,-0.00000
0.953,-0.00285,-0.00678,-0.00350,0.03206,-0.03717,0.96763,43.461,43.903,42.536,45.106,-1.95805,-1.94017,-0.00000
0.963,-0.00285,-0.00674,-0.00352,0.03073,-0.03471,0.97001,43.461,43.903,42.536,44.995,-1.95903,-1.93881,-0.00000
0.973,-0.00281,-0.00676,-0.00352,0.03323,-0.03311,0.96911,43.461,43.903,42.536,45.106,-1.95899,-1.93908,-0.00000
0.983,-0.00278,-0.00682,-0.00349,0.03249,-0.02894,0.97075,43.461,43.903,42.560,45.106,-1.95625,-1.93884,-0.00000
0.993,-0.00278,-0.00687,-0.00345,0.03085,-0.03139,0.96720,43.461,43.903,42.560,44.995,-1.95519,-1.93762,-0.00000
1.003,-0.00278,-0.00682,-0.00342,0.02941,-0.03241,0.96751,43.461,43.903,42.560,45.216,-1.95478,-1.93549,-0.00000
1.013,-0.00280,-0.00676,-0.00342,0.03167,-0.03549,0.96786,43.461,43.903,42.560,45.327,-1.95634,-1.93482,-0.00000
1.023,-0.00278,-0.00683,-0.00342,0.03225,-0.03799,0.96903,43.461,43.903,42.560,45.106,-1.95946,-1.93451,-0.00000
1.033,-0.00279,-0.00698,-0.00342,0.02909,-0.03834,0.96923,43.461,43.941,42.560,45.106,-1.96277,-1.93218,-0.00000
1.043,-0.00279,-0.00705,-0.00345,0.03405,-0.03452,0.97001,43.461,43.941,42.560,45.106,-1.96357,-1.93302,-0.00000
1.053,-0.00281,-0.00704,-0.00345,0.02937,-0.03334,0.97048,43.461,43.941,42.560,45.327,-1.96361,-1.93085,-0.00000
1.063,-0.00283,-0.00701,-0.00346,0.03323,-0.03264,0.97133,43.461,43.941,42.560,45.216,-1.96317,-1.93116,-0.00000
1.073,-0.00284,-0.00708,-0.00350,0.03319,-0.03081,0.96950,43.461,43.941,42.560,45.216,-1.96161,-1.93148,-0.00000
1.083,-0.00287,-0.00718,-0.00354,0.03108,-0.03877,0.97168,43.461,43.941,42.560,44.995,-1.96510,-1.93040,-0.00000
1.093,-0.00287,-0.00722,-0.00356,0.02430,-0.03241,0.96416,43.461,43.941,42.560,45.106,-1.96466,-1.92512,-0.00000
1.103,-0.00287,-0.00721,-0.00356,0.03373,-0.03233,0.96825,43.461,43.941,42.560,45.216,-1.96408,-1.92588,-0.00000
1.113,-0.00288,-0.00715,-0.00357,0.02867,-0.03128,0.96802,43.461,43.941,42.560,44.995,-1.96284,-1.92339,-0.00000
1.123,-0.00286,-0.00711,-0.00358,0.03050,-0.03600,0.96802,43.461,43.941,42.560,45.106,-1.96464,-1.92210,-0.00000
1.133,-0.00285,-0.00713,-0.00359,0.03362,-0.03311,0.97001,43.456,43.941,42.560,44.995,-1.96453,-1.92278,-0.00000
1.143,-0.00285,-0.00716,-0.00358,0.03030,-0.03518,0.96864,43.456,43.941,42.560,45.327,-1.96577,-1.92136,-0.00000
1.153,-0.00281,-0.00709,-0.00358,0.03077,-0.03588,0.96997,43.456,43.941,42.560,44.995,-1.96741,-1.92023,-0.00000
1.163,-0.00284,-0.00696,-0.00355,0.03643,-0.02976,0.96728,43.456,43.941,42.560,45.216,-1.96517,-1.92280,-0.00000
1.173,-0.00285,-0.00693,-0.00351,0.03303,-0.03826,0.97083,43.456,43.941,42.560,45.216,-1.96832,-1.92308,-0.00000
1.183,-0.00282,-0.00697,-0.00349,0.03159,-0.03666,0.97126,43.456,43.941,42.490,45.216,-1.97041,-1.92242,-0.00000
1.193,-0.00282,-0.00698,-0.00350,0.03303,-0.03467,0.97048,43.456,43.941,42.490,45.216,-1.97121,-1.92272,-0.00000
1.203,-0.00283,-0.00690,-0.00349,0.03280,-0.03260,0.96864,43.456,43.941,42.490,45.216,-1.97073,-1.92290,-0.00000
1.213,-0.00282,-0.00678,-0.00350,0.03381,-0.03327,0.97048,43.456,43.941,42.490,45.106,-1.97064,-1.92369,-0.00000
1.223,-0.00280,-0.00673,-0.00351,0.03089,-0.02867,0.96997,43.456,43.941,42.490,45.106,-1.96761,-1.92260,-0.00000
1.233,-0.00282,-0.00674,-0.00352,0.03483,-0.03553,0.97188,43.456,43.943,42.490,44.995,-1.96896,-1.92401,-0.00000
1.243,-0.00286,-0.00678,-0.00352,0.02695,-0.03327,0.96915,43.456,43.943,42.490,45.216,-1.96892,-1.92042,-0.00000
1.253,-0.00293,-0.00681,-0.00350,0.03303,-0.03522,0.96880,43.456,43.943,42.490,45.216,-1.97014,-1.92077,-0.00000
1.263,-0.00293,-0.00678,-0.00350,0.03409,-0.03073,0.96673,43.456,43.943,42.490,44.995,-1.96850,-1.92184,-0.00000
1.273,-0.00295,-0.00675,-0.00351,0.03007,-0.03073,0.97087,43.456,43.943,42.490,45.216,-1.96681,-1.92023,-0.00000
1.283,-0.00299,-0.00682,-0.00350,0.03089,-0.03030,0.97207,43.456,43.943,42.490,45.216,-1.96483,-1.91915,-0.00000
1.293,-0.00295,-0.00690,-0.00350,0.03101,-0.03440,0.97137,43.456,43.943,42.490,45.216,-1.96551,-1.91816,-0.00000
1.303,-0.00296,-0.00688,-0.00350,0.03370,-0.02995,0.97052,43.456,43.943,42.490,45.216,-1.96335,-1.91892,-0.00000
1.313,-0.00292,-0.00682,-0.00352,0.03409,-0.03767,0.97114,43.456,43.943,42.490,45.106,-1.96614,-1.91991,-0.00000
1.323,-0.00292,-0.00681,-0.00355,0.03627,-0.03619,0.97293,43.456,43.943,42.490,45.216,-1.96790,-1.92225,-0.00000
1.333,-0.00288,-0.00682,-0.00355,0.03054,-0.03334,0.97020,43.459,43.943,42.490,45.216,-1.96790,-1.92095,-0.00000
1.343,-0.00288,-0.00686,-0.00356,0.03229,-0.03662,0.96782,43.459,43.943,42.490,45.216,-1.97004,-1.92084,-0.00000
1.353,-0.00288,-0.00688,-0.00356,0.02707,-0.03725,0.96845,43.459,43.943,42.490,45.216,-1.97256,-1.91737,-0.00000
1.363,-0.00291,-0.00685,-0.00358,0.03748,-0.03042,0.97122,43.459,43.943,42.490,45.216,-1.97060,-1.92054,-0.00000
1.373,-0.00289,-0.00679,-0.00359,0.02675,-0.03292,0.96814,43.459,43.943,42.490,45.216,-1.97034,-1.91688,-0.00000
1.383,-0.00285,-0.00677,-0.00362,0.03389,-0.03615,0.97075,43.459,43.943,42.556,45.327,-1.97209,-1.91778,-0.00000
1.393,-0.00286,-0.00688,-0.00363,0.03190,-0.03654,0.96740,43.459,43.943,42.556,45.106,-1.97415,-1.91746,-0.00000
1.403,-0.00285,-0.00698,-0.00362,0.03436,-0.03334,0.97231,43.459,43.943,42.556,44.995,-1.97403,-1.91862,-0.00000
1.413,-0.00284,-0.00695,-0.00361,0.03366,-0.03210,0.97098,43.459,43.943,42.556,45.106,-1.97314,-1.91934,-0.00000
1.423,-0.00284,-0.00688,-0.00359,0.03432,-0.03455,0.97106,43.459,43.943,42.556,44.995,-1.97383,-1.92048,-0.00000
1.433,-0.00282,-0.00688,-0.00359,0.03413,-0.03299,0.97098,43.459,43.906,42.556,45.216,-1.97352,-1.92148,-0.00000
1.443,-0.00283,-0.00695,-0.00359,0.02765,-0.03666,0.96981,43.459,43.906,42.556,45.106,-1.97559,-1.91835,-0.00000
1.453,-0.00276,-0.00698,-0.00358,0.03463,-0.03604,0.97235,43.459,43.906,42.556,45.216,-1.97717,-1.91967,-0.00000
1.463,-0.00276,-0.00696,-0.00360,0.03319,-0.03276,0.96911,43.459,43.906,42.556,45.216,-1.97671,-1.92012,-0.00000
1.473,-0.00273,-0.00692,-0.00358,0.03089,-0.03518,0.96743,43.459,43.906,42.556,45.216,-1.97784,-1.91913,-0.00000
1.483,-0.00272,-0.00688,-0.00358,0.03186,-0.03249,0.96767,43.459,43.906,42.556,45.216,-1.97724,-1.91877,-0.00000
1.493,-0.00271,-0.00693,-0.00358,0.02905,-0.03857,0.96938,43.459,43.906,42.556,45.216,-1.98049,-1.91658,-0.00000
1.503,-0.00267,-0.00701,-0.00361,0.03315,-0.03062,0.96985,43.459,43.906,42.556,45.106,-1.97861,-1.91702,-0.00000
1.513,-0.00266,-0.00702,-0.00361,0.03147,-0.03081,0.97219,43.459,43.906,42.556,45.106,-1.97683,-1.91634,-0.00000
1.523,-0.00268,-0.00692,-0.00359,0.03284,-0.03420,0.97133,43.459,43.906,42.556,44.885,-1.97725,-1.91656,-0.00000
1.533,-0.00268,-0.00681,-0.00360,0.03401,-0.03397,0.97211,43.457,43.906,42.556,44.995,-1.97750,-1.91750,-0.00000
1.543,-0.00268,-0.00675,-0.00360,0.03366,-0.03054,0.97071,43.457,43.906,42.556,44.995,-1.97558,-1.91824,-0.00000
1.553,-0.00272,-0.00675,-0.00362,0.03362,-0.03397,0.97091,43.457,43.906,42.556,45.216,-1.97587,-1.91895,-0.00000
1.563,-0.00271,-0.00674,-0.00364,0.03276,-0.03104,0.96845,43.457,43.906,42.556,45.327,-1.97434,-1.91915,-0.00000
1.573,-0.00268,-0.00667,-0.00363,0.02968,-0.03448,0.96876,43.457,43.906,42.556,45.216,-1.97502,-1.91736,-0.00000
1.583,-0.00273,-0.00662,-0.00361,0.03370,-0.03155,0.97204,43.457,43.906,42.557,44.995,-1.97375,-1.91810,-0.00000
1.593,-0.00273,-0.00662,-0.00359,0.03452,-0.03358,0.96560,43.457,43.906,42.557,45.216,-1.97393,-1.91950,-0.00000
1.603,-0.00272,-0.00662,-0.00360,0.03132,-0.03381,0.97137,43.457,43.906,42.557,44.995,-1.97414,-1.91871,-0.00000
1.613,-0.00271,-0.00665,-0.00362,0.03073,-0.03202,0.96677,43.457,43.906,42.557,44.995,-1.97329,-1.91765,-0.00000
1.623,-0.00272,-0.00661,-0.00362,0.03284,-0.03615,0.97204,43.457,43.906,42.557,45.106,-1.97498,-1.91783,-0.00000
1.633,-0.00272,-0.00653,-0.00362,0.03888,-0.03463,0.97434,43.457,43.931,42.557,45.106,-1.97562,-1.92182,-0.00000
1.643,-0.00275,-0.00648,-0.00362,0.02933,-0.03459,0.96915,43.457,43.931,42.557,44.995,-1.97635,-1.91977,-0.00000
1.653,-0.00275,-0.00651,-0.00363,0.03358,-0.03323,0.96970,43.457,43.931,42.557,45.106,-1.97619,-1.92046,-0.00000
1.663,-0.00275,-0.00660,-0.00364,0.03155,-0.03775,0.96950,43.457,43.931,42.557,45.106,-1.97893,-1.91985,-0.00000
1.673,-0.00277,-0.00666,-0.00365,0.03292,-0.03487,0.96970,43.457,43.931,42.557,44.995,-1.97979,-1.92011,-0.00000
1.683,-0.00277,-0.00666,-0.00364,0.03288,-0.03662,0.96681,43.457,43.931,42.557,45.216,-1.98183,-1.92041,-0.00000
1.693,-0.00277,-0.00664,-0.00362,0.02999,-0.03389,0.97016,43.457,43.931,42.557,45.106,-1.98203,-1.91879,-0.00000
1.703,-0.00279,-0.00665,-0.00360,0.03108,-0.03502,0.97461,43.457,43.931,42.557,45.216,-1.98284,-1.91779,-0.00000
1.713,-0.00278,-0.00668,-0.00363,0.03440,-0.03904,0.96899,43.457,43.931,42.557,45.327,-1.98634,-1.91904,-0.00000
1.723,-0.00278,-0.00669,-0.00364,0.03264,-0.03448,0.96946,43.457,43.931,42.557,44.995,-1.98688,-1.91914,-0.00000
1.733,-0.00278,-0.00668,-0.00365,0.03089,-0.03650,0.96736,43.456,43.931,42.557,45.216,-1.98876,-1.91816,-0.00000
1.743,-0.00278,-0.00664,-0.00364,0.03479,-0.03132,0.97422,43.456,43.931,42.557,44.995,-1.98714,-1.91954,-0.00000
1.753,-0.00275,-0.00662,-0.00363,0.03682,-0.03362,0.96954,43.456,43.931,42.557,44.995,-1.98711,-1.92231,-0.00000
1.763,-0.00272,-0.00660,-0.00365,0.03007,-0.03869,0.96950,43.456,43.931,42.557,44.995,-1.99034,-1.92072,-0.00000
1.773,-0.00271,-0.00664,-0.00366,0.03171,-0.03576,0.96576,43.456,43.931,42.557,45.106,-1.99174,-1.92029,-0.00000
1.783,-0.00270,-0.00660,-0.00368,0.03338,-0.03260,0.96821,43.456,43.931,42.531,45.106,-1.99104,-1.92088,-0.00000
1.793,-0.00266,-0.00651,-0.00368,0.03370,-0.03631,0.96876,43.456,43.931,42.531,45.106,-1.99271,-1.92165,-0.00000
1.803,-0.00268,-0.00643,-0.00370,0.03163,-0.04036,0.96478,43.456,43.931,42.531,44.995,-1.99707,-1.92117,-0.00000
1.813,-0.00268,-0.00641,-0.00372,0.03572,-0.03362,0.97282,43.456,43.931,42.531,44.995,-1.99686,-1.92315,-0.00000
1.823,-0.00268,-0.00647,-0.00373,0.03104,-0.03186,0.96794,43.456,43.931,42.531,44.885,-1.99564,-1.92221,-0.00000
1.833,-0.00267,-0.00651,-0.00375,0.02664,-0.03471,0.97083,43.456,43.879,42.531,45.327,-1.99620,-1.91841,-0.00000
1.843,-0.00268,-0.00650,-0.00374,0.03143,-0.02898,0.96837,43.456,43.879,42.531,45.216,-1.99313,-1.91777,-0.00000
1.853,-0.00274,-0.00649,-0.00372,0.03011,-0.03350,0.97001,43.456,43.879,42.531,44.995,-1.99295,-1.91625,-0.00000
1.863,-0.00281,-0.00647,-0.00370,0.03151,-0.03143,0.96825,43.456,43.879,42.531,45.216,-1.99149,-1.91568,-0.00000
1.873,-0.00283,-0.00649,-0.00370,0.03354,-0.03132,0.97262,43.456,43.879,42.531,44.995,-1.98988,-1.91633,-0.00000
1.883,-0.00278,-0.00652,-0.00371,0.03596,-0.03491,0.97083,43.456,43.879,42.531,45.106,-1.99062,-1.91855,-0.00000
1.893,-0.00275,-0.00653,-0.00372,0.03268,-0.03467,0.97110,43.456,43.879,42.531,44.995,-1.99120,-1.91865,-0.00000
1.903,-0.00275,-0.00648,-0.00376,0.03268,-0.03413,0.97512,43.456,43.879,42.531,45.216,-1.99133,-1.91866,-0.00000
1.913,-0.00275,-0.00645,-0.00378,0.03545,-0.03647,0.97360,43.456,43.879,42.531,44.995,-1.99298,-1.92047,-0.00000
1.923,-0.00275,-0.00645,-0.00379,0.03249,-0.03674,0.96736,43.456,43.879,42.531,44.995,-1.99494,-1.92050,-0.00000
1.933,-0.00272,-0.00652,-0.00379,0.03537,-0.03276,0.96775,43.456,43.879,42.531,44.995,-1.99432,-1.92237,-0.00000
