#2026/03/11 10:48:15
time,wx,wy,wz,ax,ay,az,Tx,Ty,Tz,Tacc,pitch,roll,yaw
0.024,-0.01162,-0.02146,-0.00191,-0.05127,0.02747,-9.79808,33.940,33.940,33.940,28.109,0.00035,0.02407,0.00003
0.034,-0.01163,-0.02146,-0.00114,-0.05612,0.03218,-9.79333,33.940,33.940,33.940,28.109,0.00109,0.04186,0.00003
0.044,0.05904,-0.05658,0.00352,-0.04654,0.03690,-9.79323,33.940,33.940,33.940,28.094,0.00045,0.01886,0.00004
0.054,0.05909,-0.05658,-0.00035,-0.04648,0.02747,-9.79802,33.940,33.940,33.940,28.094,0.00145,0.04153,0.00004
0.064,-0.01161,-0.02146,-0.00269,-0.04648,0.03219,-9.79802,33.940,33.940,33.940,28.094,0.00068,0.01878,0.00004
0.074,-0.04658,0.04796,-0.00199,-0.05127,0.03220,-9.79808,33.940,33.940,33.940,28.070,0.00205,0.04155,0.00004
0.084,-0.01165,-0.02146,0.00041,-0.05127,0.02747,-9.79808,33.940,33.940,33.940,28.070,0.00101,0.01882,0.00003
0.094,-0.04687,0.01339,-0.00040,-0.05121,0.02749,-9.80288,33.940,33.940,33.940,28.109,0.00233,0.04150,0.00003
0.104,-0.04685,0.01339,-0.00194,-0.04654,0.03690,-9.79323,33.940,33.940,33.940,28.109,0.00119,0.01857,0.00002
0.114,0.05962,0.01258,-0.00044,-0.05127,0.02747,-9.79808,33.940,33.940,33.940,28.094,0.00255,0.04097,0.00001
0.124,0.05907,-0.05658,0.00120,-0.05134,0.02746,-9.79328,33.940,33.940,33.940,28.094,0.00108,0.01804,-0.00000
0.134,0.02358,-0.05631,0.00044,-0.04648,0.02747,-9.79802,33.940,33.940,33.940,28.086,0.00238,0.04068,-0.00001
0.144,0.02386,-0.02173,-0.00038,-0.04661,0.02744,-9.78842,33.940,33.940,33.940,28.102,0.00093,0.01803,-0.00001
0.154,-0.04738,-0.05577,-0.00185,-0.05128,0.02275,-9.79808,33.941,33.941,33.941,28.102,0.00247,0.04085,-0.00001
0.164,-0.04690,0.01339,0.00192,-0.04642,0.02748,-9.80282,33.941,33.941,33.941,28.117,0.00102,0.01823,-0.00001
0.174,0.02359,-0.05631,-0.00034,-0.05121,0.02276,-9.80288,33.941,33.941,33.941,28.117,0.00270,0.04088,-0.00001
0.184,-0.04739,-0.05577,-0.00108,-0.05140,0.02271,-9.78847,33.941,33.941,33.941,28.062,0.00121,0.01804,-0.00001
0.194,-0.01137,0.01312,-0.00041,-0.04654,0.03218,-9.79322,33.941,33.941,33.941,28.062,0.00311,0.04041,-0.00001
0.204,-0.08290,-0.05550,-0.00029,-0.04654,0.03218,-9.79322,33.941,33.941,33.941,28.062,0.00135,0.01740,-0.00002
0.214,-0.04767,-0.09035,-0.00026,-0.04661,0.02744,-9.78842,33.941,33.941,33.941,28.062,0.00328,0.03962,-0.00002
0.224,0.05934,-0.02200,0.00115,-0.04655,0.02745,-9.79322,33.941,33.941,33.941,28.070,0.00128,0.01655,-0.00002
0.234,-0.01136,0.01312,-0.00119,-0.04642,0.02748,-9.80282,33.941,33.941,33.941,28.078,0.00357,0.03879,-0.00002
0.244,-0.08240,0.01366,0.00271,-0.05134,0.02746,-9.79328,33.941,33.941,33.941,28.078,0.00145,0.01582,-0.00002
0.254,-0.01192,-0.05604,0.00045,-0.04655,0.02273,-9.79322,33.941,33.941,33.941,28.078,0.00371,0.03806,-0.00002
0.264,0.05938,-0.02200,-0.00271,-0.04649,0.02274,-9.79802,33.941,33.941,33.941,28.078,0.00153,0.01520,-0.00002
0.274,0.05931,-0.02200,0.00347,-0.05121,0.02749,-9.80288,33.941,33.941,33.941,28.086,0.00399,0.03769,-0.00001
0.284,0.02389,-0.02173,-0.00270,-0.04642,0.02748,-9.80282,33.941,33.941,33.941,28.086,0.00151,0.01503,-0.00001
0.294,0.09512,0.01231,-0.00045,-0.04648,0.03219,-9.79802,33.941,33.941,33.941,28.094,0.00408,0.03769,-0.00001
0.304,0.02385,-0.02173,0.00039,-0.04169,0.03219,-9.79797,33.941,33.941,33.941,28.094,0.00165,0.01536,-0.00001
0.314,0.02327,-0.09088,0.00358,-0.04175,0.03690,-9.79317,33.941,33.941,33.941,28.039,0.00431,0.03833,-0.00001
0.324,0.02334,-0.09089,-0.00184,-0.04660,0.03689,-9.78842,33.941,33.941,33.941,28.070,0.00168,0.01608,-0.00001
0.334,-0.08293,-0.05550,0.00203,-0.05120,0.03694,-9.80288,33.941,33.941,33.941,28.070,0.00463,0.03887,-0.00000
0.344,0.02410,0.01285,0.00189,-0.05606,0.03220,-9.79813,33.941,33.941,33.941,28.062,0.00182,0.01635,0.00000
0.354,-0.01136,0.01312,-0.00119,-0.05127,0.03220,-9.79808,33.941,33.941,33.941,28.062,0.00498,0.03879,0.00001
0.364,0.02385,-0.02173,0.00039,-0.05127,0.02747,-9.79808,33.941,33.941,33.941,28.078,0.00217,0.01608,0.00002
0.374,-0.04742,-0.05577,0.00124,-0.05606,0.02747,-9.79813,33.941,33.941,33.941,28.078,0.00538,0.03839,0.00003
0.384,-0.04715,-0.02119,0.00119,-0.06086,0.02275,-9.79819,33.941,33.941,33.941,28.078,0.00221,0.01561,0.00003
0.394,-0.04745,-0.05577,0.00356,-0.06086,0.02275,-9.79819,33.941,33.941,33.941,28.078,0.00556,0.03784,0.00004
0.404,0.02381,-0.02173,0.00348,-0.05619,0.02744,-9.78853,33.941,33.941,33.941,28.078,0.00210,0.01505,0.00005
0.414,-0.01192,-0.05604,0.00045,-0.05613,0.02746,-9.79333,33.941,33.941,33.941,28.086,0.00553,0.03719,0.00007
0.424,-0.04740,-0.05577,-0.00031,-0.05128,0.02275,-9.79808,33.941,33.941,33.941,28.086,0.00206,0.01434,0.00009
0.434,0.02460,0.08201,0.00412,-0.05134,0.02273,-9.79327,33.941,33.941,33.941,28.070,0.00574,0.03643,0.00011
0.444,0.02332,-0.09089,-0.00029,-0.04655,0.02273,-9.79322,33.941,33.941,33.941,28.070,0.00218,0.01374,0.00012
0.454,-0.04690,0.01339,0.00192,-0.05127,0.02747,-9.79808,33.941,33.941,33.941,28.102,0.00588,0.03601,0.00014
0.464,-0.01110,0.04770,-0.00046,-0.04175,0.02745,-9.79317,33.941,33.941,33.941,28.102,0.00224,0.01341,0.00015
0.474,-0.04713,-0.02119,-0.00035,-0.04642,0.02748,-9.80282,33.941,33.941,33.941,28.102,0.00605,0.03566,0.00017
0.484,-0.01218,-0.09062,0.00050,-0.04648,0.02747,-9.79802,33.941,33.941,33.941,28.055,0.00216,0.01307,0.00017
0.494,-0.01139,0.01312,0.00113,-0.04648,0.03219,-9.79802,33.941,33.941,33.941,28.055,0.00593,0.03524,0.00018
0.504,-0.04711,-0.02119,-0.00190,-0.04169,0.02274,-9.79797,33.941,33.941,33.941,28.086,0.00208,0.01251,0.00018
0.514,-0.01164,-0.02146,-0.00037,-0.04169,0.02746,-9.79797,33.941,33.941,33.941,28.086,0.00589,0.03459,0.00018
0.524,-0.04715,-0.02119,0.00119,-0.05128,0.02275,-9.79808,33.941,33.941,33.941,28.062,0.00195,0.01182,0.00018
0.534,-0.04767,-0.09035,-0.00026,-0.04649,0.02274,-9.79802,33.941,33.941,33.941,28.062,0.00581,0.03386,0.00018
0.544,0.02358,-0.05631,0.00044,-0.05606,0.02747,-9.79813,33.941,33.941,33.941,28.062,0.00178,0.01105,0.00018
0.554,-0.01136,0.01312,-0.00119,-0.05128,0.02275,-9.79808,33.944,33.944,33.944,28.062,0.00581,0.03307,0.00018
0.564,-0.01110,0.04770,-0.00046,-0.04649,0.02274,-9.79802,33.944,33.944,33.944,28.078,0.00177,0.01035,0.00018
0.574,-0.01085,0.08227,0.00104,-0.05134,0.02273,-9.79327,33.944,33.944,33.944,28.070,0.00592,0.03246,0.00018
0.584,0.05932,-0.02200,0.00270,-0.05134,0.02273,-9.79327,33.944,33.944,33.944,28.070,0.00195,0.00992,0.00018
0.594,0.02384,-0.02173,0.00117,-0.05606,0.02747,-9.79813,33.944,33.944,33.944,28.086,0.00604,0.03233,0.00019
0.604,-0.08210,0.04824,0.00034,-0.05133,0.03218,-9.79328,33.944,33.944,33.944,28.086,0.00193,0.01001,0.00019
0.614,-0.08209,0.04823,-0.00043,-0.04661,0.02744,-9.78842,33.944,33.944,33.944,28.062,0.00605,0.03232,0.00020
0.624,-0.04660,0.04797,-0.00044,-0.04654,0.03218,-9.79322,33.944,33.944,33.944,28.062,0.00191,0.00980,0.00021
0.634,-0.01109,0.04769,-0.00123,-0.04661,0.02744,-9.78842,33.944,33.944,33.944,28.070,0.00580,0.03190,0.00021
0.644,-0.01192,-0.05604,0.00045,-0.05127,0.02747,-9.79808,33.944,33.944,33.944,28.070,0.00182,0.00912,0.00021
0.654,0.02411,0.01285,0.00112,-0.04648,0.02747,-9.79802,33.944,33.944,33.944,28.094,0.00557,0.03112,0.00021
0.664,0.02387,-0.02173,-0.00115,-0.05127,0.02747,-9.79808,33.944,33.944,33.944,28.094,0.00149,0.00849,0.00021
0.674,0.02409,0.01285,0.00267,-0.05127,0.03220,-9.79808,33.944,33.944,33.944,28.094,0.00525,0.03079,0.00021
0.684,-0.01110,0.04770,-0.00046,-0.05134,0.02746,-9.79328,33.944,33.944,33.944,28.094,0.00140,0.00843,0.00021
0.694,-0.04712,-0.02119,-0.00113,-0.05127,0.02747,-9.79808,33.944,33.944,33.944,28.094,0.00520,0.03089,0.00022
0.704,-0.04686,0.01339,-0.00117,-0.05134,0.02273,-9.79327,33.944,33.944,33.944,28.086,0.00147,0.00846,0.00022
0.714,-0.04685,0.01339,-0.00194,-0.05127,0.02747,-9.79808,33.944,33.944,33.944,28.086,0.00524,0.03075,0.00021
0.724,-0.01192,-0.05604,0.00045,-0.05127,0.03692,-9.79808,33.944,33.944,33.944,28.070,0.00141,0.00808,0.00021
0.734,0.02464,0.08200,0.00103,-0.04648,0.03219,-9.79802,33.944,33.944,33.944,28.070,0.00511,0.03020,0.00021
0.744,0.02383,-0.02173,0.00194,-0.04654,0.03218,-9.79322,33.944,33.944,33.944,28.102,0.00131,0.00752,0.00020
0.754,0.02436,0.04743,0.00185,-0.04175,0.03217,-9.79317,33.949,33.949,33.949,28.070,0.00500,0.02981,0.00020
0.764,-0.01137,0.01312,-0.00041,-0.04175,0.02745,-9.79317,33.949,33.949,33.949,28.070,0.00129,0.00738,0.00021
0.774,-0.08266,-0.02092,0.00198,-0.04654,0.03218,-9.79322,33.949,33.949,33.949,28.094,0.00496,0.02984,0.00022
0.784,-0.01163,-0.02146,-0.00114,-0.04648,0.02747,-9.79802,33.949,33.949,33.949,28.094,0.00124,0.00736,0.00023
0.794,-0.04743,-0.05577,0.00201,-0.05127,0.02747,-9.79808,33.949,33.949,33.949,28.078,0.00482,0.02964,0.00024
0.804,0.02414,0.01285,-0.00120,-0.05127,0.02747,-9.79808,33.949,33.949,33.949,28.078,0.00106,0.00694,0.00024
0.814,-0.08269,-0.02092,0.00430,-0.05128,0.02275,-9.79808,33.949,33.949,33.949,28.094,0.00467,0.02903,0.00025
0.824,-0.04718,-0.02119,0.00351,-0.05128,0.02275,-9.79808,33.949,33.949,33.949,28.094,0.00094,0.00618,0.00026
0.834,-0.01165,-0.02146,0.00041,-0.05128,0.02275,-9.79808,33.949,33.949,33.949,28.086,0.00456,0.02822,0.00028
0.844,0.02386,-0.02173,-0.00038,-0.04169,0.02274,-9.79797,33.949,33.949,33.949,28.055,0.00083,0.00542,0.00029
0.854,-0.01164,-0.02146,-0.00037,-0.04649,0.02274,-9.79802,33.949,33.949,33.949,28.055,0.00452,0.02757,0.00031
0.864,-0.01137,0.01312,-0.00041,-0.04649,0.02274,-9.79802,33.949,33.949,33.949,28.109,0.00073,0.00485,0.00032
0.874,0.02386,-0.02173,-0.00038,-0.04655,0.02745,-9.79322,33.949,33.949,33.949,28.109,0.00448,0.02711,0.00032
0.884,-0.01140,0.01312,0.00191,-0.04642,0.02748,-9.80282,33.949,33.949,33.949,28.086,0.00072,0.00458,0.00032
0.894,-0.01166,-0.02146,0.00118,-0.04163,0.02748,-9.80277,33.949,33.949,33.949,28.086,0.00452,0.02699,0.00032
0.904,0.02436,0.04743,0.00185,-0.04175,0.03217,-9.79317,33.949,33.949,33.949,28.094,0.00076,0.00448,0.00033
0.914,0.02410,0.01285,0.00189,-0.04169,0.03219,-9.79797,33.949,33.949,33.949,28.094,0.00459,0.02693,0.00034
0.924,-0.01169,-0.02146,0.00350,-0.05127,0.02747,-9.79808,33.949,33.949,33.949,28.086,0.00080,0.00453,0.00035
0.934,0.02361,-0.05631,-0.00188,-0.05127,0.02747,-9.79808,33.949,33.949,33.949,28.094,0.00457,0.02704,0.00037
0.944,-0.01138,0.01312,0.00036,-0.04655,0.02273,-9.79322,33.949,33.949,33.949,28.094,0.00074,0.00465,0.00038
0.954,-0.01167,-0.02146,0.00195,-0.05121,0.02749,-9.80288,33.952,33.952,33.952,28.094,0.00458,0.02715,0.00040
0.964,-0.01162,-0.02146,-0.00191,-0.05600,0.02749,-9.80293,33.952,33.952,33.952,28.094,0.00070,0.00468,0.00040
0.974,-0.01115,0.04770,0.00341,-0.06092,0.01801,-9.79338,33.952,33.952,33.952,28.086,0.00455,0.02704,0.00041
0.984,-0.01140,0.01312,0.00191,-0.05134,0.02273,-9.79327,33.952,33.952,33.952,28.086,0.00080,0.00448,0.00042
0.994,-0.01113,0.04770,0.00186,-0.05606,0.02747,-9.79813,33.952,33.952,33.952,28.094,0.00466,0.02679,0.00043
1.004,-0.04713,-0.02119,-0.00035,-0.05606,0.02747,-9.79813,33.952,33.952,33.952,28.094,0.00082,0.00420,0.00044
1.014,0.05936,-0.02200,-0.00039,-0.04654,0.03218,-9.79322,33.952,33.952,33.952,28.062,0.00459,0.02650,0.00045
1.024,0.02357,-0.05631,0.00121,-0.04175,0.03217,-9.79317,33.952,33.952,33.952,28.086,0.00067,0.00401,0.00046
1.034,-0.01137,0.01312,-0.00041,-0.04169,0.02746,-9.79797,33.952,33.952,33.952,28.086,0.00446,0.02642,0.00047
1.044,0.05933,-0.02200,0.00193,-0.04169,0.02274,-9.79797,33.952,33.952,33.952,28.094,0.00059,0.00401,0.00048
1.054,0.02497,0.11658,-0.00365,-0.04169,0.03219,-9.79797,33.952,33.952,33.952,28.094,0.00447,0.02655,0.00048
1.064,-0.01140,0.01312,0.00191,-0.04648,0.02747,-9.79802,33.952,33.952,33.952,28.070,0.00080,0.00431,0.00048
1.074,0.05883,-0.09116,-0.00108,-0.04648,0.02747,-9.79802,33.952,33.952,33.952,28.070,0.00461,0.02695,0.00048
1.084,-0.08210,0.04824,0.00034,-0.06079,0.02749,-9.80299,33.952,33.952,33.952,28.055,0.00081,0.00467,0.00048
1.094,0.06013,0.08173,0.00179,-0.06086,0.02275,-9.79819,33.952,33.952,33.952,28.055,0.00475,0.02721,0.00048
1.104,-0.01167,-0.02146,0.00195,-0.06085,0.02748,-9.79819,33.952,33.952,33.952,28.070,0.00091,0.00485,0.00048
1.114,0.02361,-0.05631,-0.00188,-0.05607,0.02275,-9.79813,33.952,33.952,33.952,28.086,0.00458,0.02735,0.00048
1.124,0.02412,0.01285,0.00035,-0.05128,0.02275,-9.79808,33.952,33.952,33.952,28.086,0.00083,0.00491,0.00049
1.134,0.05988,0.04716,0.00029,-0.05600,0.03222,-9.80294,33.952,33.952,33.952,28.094,0.00470,0.02747,0.00049
1.144,-0.01195,-0.05604,0.00277,-0.05127,0.02747,-9.79808,33.952,33.952,33.952,28.094,0.00084,0.00521,0.00049
1.154,-0.01240,-0.12519,-0.00332,-0.04169,0.03692,-9.79797,33.951,33.951,33.951,28.094,0.00453,0.02784,0.00050
1.164,0.02389,-0.02173,-0.00270,-0.04169,0.03219,-9.79797,33.951,33.951,33.951,28.094,0.00073,0.00548,0.00050
1.174,0.02436,0.04743,0.00185,-0.04169,0.02746,-9.79797,33.951,33.951,33.951,28.086,0.00469,0.02799,0.00049
1.184,-0.01165,-0.02146,0.00041,-0.04169,0.03219,-9.79797,33.951,33.951,33.951,28.086,0.00082,0.00559,0.00049
1.194,-0.04712,-0.02119,-0.00113,-0.04169,0.02746,-9.79797,33.951,33.951,33.951,28.078,0.00471,0.02799,0.00049
1.204,-0.04712,-0.02119,-0.00113,-0.04176,0.02272,-9.79316,33.951,33.951,33.951,28.117,0.00091,0.00543,0.00048
1.214,0.02327,-0.09088,0.00358,-0.04169,0.02746,-9.79797,33.951,33.951,33.951,28.117,0.00486,0.02770,0.00048
1.224,-0.11817,-0.02065,0.00277,-0.04655,0.02273,-9.79322,33.951,33.951,33.951,28.102,0.00075,0.00506,0.00048
1.234,-0.08270,-0.02092,0.00507,-0.05619,0.02744,-9.78853,33.951,33.951,33.951,28.102,0.00472,0.02701,0.00049
1.244,0.02332,-0.09089,-0.00029,-0.06092,0.02746,-9.79339,33.951,33.951,33.951,28.086,0.00057,0.00407,0.00051
1.254,-0.01164,-0.02146,-0.00037,-0.05600,0.02749,-9.80293,33.951,33.951,33.951,28.086,0.00454,0.02595,0.00053
1.264,-0.04690,0.01339,0.00192,-0.05606,0.02747,-9.79813,33.951,33.951,33.951,28.094,0.00042,0.00308,0.00055
1.274,-0.01189,-0.05604,-0.00187,-0.05128,0.02275,-9.79808,33.951,33.951,33.951,28.094,0.00453,0.02498,0.00057
1.284,-0.01139,0.01312,0.00113,-0.05606,0.02747,-9.79813,33.951,33.951,33.951,28.086,0.00029,0.00229,0.00057
1.294,-0.04717,-0.02119,0.00274,-0.05121,0.02276,-9.80288,33.951,33.951,33.951,28.062,0.00450,0.02440,0.00058
1.304,-0.04660,0.04797,-0.00044,-0.05121,0.02749,-9.80288,33.951,33.951,33.951,28.062,0.00032,0.00172,0.00058
1.314,-0.01191,-0.05604,-0.00032,-0.04642,0.03221,-9.80283,33.951,33.951,33.951,28.086,0.00450,0.02379,0.00059
1.324,-0.04770,-0.09034,0.00206,-0.04175,0.03690,-9.79317,33.951,33.951,33.951,28.086,0.00015,0.00111,0.00060
1.334,-0.04767,-0.09035,-0.00026,-0.04163,0.03221,-9.80277,33.951,33.951,33.951,28.121,0.00430,0.02313,0.00060
1.344,-0.01162,-0.02146,-0.00191,-0.03690,0.02746,-9.79791,33.951,33.951,33.951,28.121,-0.00013,0.00034,0.00061
1.354,-0.04719,-0.02119,0.00429,-0.04169,0.02274,-9.79797,33.955,33.955,33.955,28.105,0.00410,0.02229,0.00061
1.364,0.02383,-0.02173,0.00194,-0.04649,0.02274,-9.79802,33.955,33.955,33.955,28.105,-0.00032,-0.00048,0.00062
1.374,-0.08265,-0.02092,0.00121,-0.05128,0.02275,-9.79808,33.955,33.955,33.955,28.086,0.00401,0.02148,0.00063
1.384,-0.04770,-0.09034,0.00206,-0.05127,0.02747,-9.79808,33.955,33.955,33.955,28.086,-0.00038,-0.00128,0.00064
1.394,-0.04687,0.01339,-0.00040,-0.06080,0.01804,-9.80299,33.955,33.955,33.955,28.086,0.00398,0.02066,0.00065
1.404,-0.04687,0.01339,-0.00040,-0.06086,0.02275,-9.79819,33.955,33.955,33.955,28.078,-0.00051,-0.00213,0.00067
1.414,-0.01138,0.01312,0.00036,-0.05140,0.02271,-9.78847,33.955,33.955,33.955,28.078,0.00388,0.01973,0.00068
1.424,-0.01137,0.01312,-0.00041,-0.04661,0.03216,-9.78842,33.955,33.955,33.955,28.109,-0.00061,-0.00303,0.00069
1.434,-0.04739,-0.05577,-0.00108,-0.05133,0.03218,-9.79328,33.955,33.955,33.955,28.109,0.00378,0.01890,0.00069
1.444,-0.01112,0.04770,0.00109,-0.04654,0.04163,-9.79323,33.955,33.955,33.955,28.070,-0.00071,-0.00374,0.00069
1.454,-0.04635,0.08254,0.00106,-0.04168,0.04164,-9.79797,33.955,33.955,33.955,28.070,0.00375,0.01831,0.00069
1.464,0.02357,-0.05631,0.00121,-0.04648,0.03219,-9.79802,33.955,33.955,33.955,28.078,-0.00074,-0.00420,0.00069
1.474,0.02386,-0.02173,-0.00038,-0.04175,0.03217,-9.79317,33.955,33.955,33.955,28.086,0.00359,0.01793,0.00069
1.484,0.02361,-0.05631,-0.00188,-0.04654,0.03218,-9.79322,33.955,33.955,33.955,28.086,-0.00089,-0.00446,0.00070
1.494,0.05906,-0.05658,0.00197,-0.04648,0.02747,-9.79802,33.955,33.955,33.955,28.070,0.00350,0.01785,0.00070
1.504,-0.01167,-0.02146,0.00195,-0.05128,0.01802,-9.79807,33.955,33.955,33.955,28.070,-0.00106,-0.00434,0.00070
1.514,-0.04688,0.01339,0.00037,-0.05128,0.01802,-9.79807,33.955,33.955,33.955,28.055,0.00342,0.01807,0.00071
1.524,-0.04737,-0.05577,-0.00263,-0.05128,0.01802,-9.79807,33.955,33.955,33.955,28.055,-0.00100,-0.00422,0.00071
1.534,-0.08289,-0.05550,-0.00107,-0.05128,0.02275,-9.79808,33.955,33.955,33.955,28.078,0.00345,0.01794,0.00071
1.544,-0.08240,0.01366,0.00271,-0.05128,0.01802,-9.79807,33.955,33.955,33.955,28.078,-0.00105,-0.00472,0.00071
1.554,-0.01135,0.01312,-0.00196,-0.05128,0.02275,-9.79808,33.957,33.957,33.957,28.102,0.00342,0.01707,0.00072
1.564,-0.08261,-0.02092,-0.00189,-0.05121,0.02276,-9.80288,33.957,33.957,33.957,28.102,-0.00121,-0.00584,0.00071
1.574,-0.08211,0.04824,0.00112,-0.04648,0.02747,-9.79802,33.957,33.957,33.957,28.102,0.00322,0.01583,0.00070
1.584,-0.01139,0.01312,0.00113,-0.04169,0.03692,-9.79797,33.957,33.957,33.957,28.086,-0.00135,-0.00713,0.00070
1.594,-0.04773,-0.09034,0.00438,-0.04162,0.03693,-9.80277,33.957,33.957,33.957,28.086,0.00304,0.01467,0.00070
1.604,-0.04691,0.01339,0.00269,-0.04654,0.03690,-9.79323,33.957,33.957,33.957,28.078,-0.00163,-0.00813,0.00071
1.614,-0.04711,-0.02119,-0.00190,-0.04169,0.03692,-9.79797,33.957,33.957,33.957,28.078,0.00279,0.01371,0.00072
1.624,-0.08207,0.04823,-0.00198,-0.04169,0.03692,-9.79797,33.957,33.957,33.957,28.086,-0.00183,-0.00909,0.00074
1.634,-0.04719,-0.02119,0.00429,-0.04162,0.03693,-9.80277,33.957,33.957,33.957,28.070,0.00258,0.01278,0.00075
1.644,0.05935,-0.02200,0.00038,-0.05134,0.02746,-9.79328,33.957,33.957,33.957,28.070,-0.00202,-0.01000,0.00076
1.654,0.02332,-0.09089,-0.00029,-0.05619,0.02272,-9.78853,33.957,33.957,33.957,28.102,0.00239,0.01196,0.00077
1.664,0.02307,-0.12546,-0.00102,-0.06092,0.02274,-9.79339,33.957,33.957,33.957,28.102,-0.00228,-0.01053,0.00077
1.674,0.02412,0.01285,0.00035,-0.06092,0.02274,-9.79339,33.957,33.957,33.957,28.117,0.00213,0.01168,0.00077
1.684,-0.01194,-0.05604,0.00200,-0.05127,0.02747,-9.79808,33.957,33.957,33.957,28.117,-0.00243,-0.01060,0.00078
1.694,-0.01194,-0.05604,0.00200,-0.05613,0.02273,-9.79333,33.957,33.957,33.957,28.070,0.00206,0.01174,0.00078
1.704,0.02435,0.04743,0.00262,-0.04176,0.02272,-9.79316,33.957,33.957,33.957,28.070,-0.00239,-0.01054,0.00079
1.714,0.05962,0.01258,-0.00044,-0.04655,0.02273,-9.79322,33.957,33.957,33.957,28.055,0.00226,0.01174,0.00080
1.724,0.02384,-0.02173,0.00117,-0.04169,0.02746,-9.79797,33.957,33.957,33.957,28.086,-0.00219,-0.01045,0.00081
1.734,0.02414,0.01285,-0.00120,-0.04169,0.02746,-9.79797,33.957,33.957,33.957,28.086,0.00237,0.01199,0.00082
1.744,-0.04687,0.01339,-0.00040,-0.03217,0.02744,-9.79306,33.957,33.957,33.957,28.070,-0.00204,-0.01011,0.00083
1.754,-0.08262,-0.02092,-0.00111,-0.04157,0.02750,-9.80757,33.959,33.959,33.959,28.070,0.00253,0.01234,0.00084
1.764,-0.08233,0.01366,-0.00270,-0.04163,0.02748,-9.80277,33.959,33.959,33.959,28.062,-0.00201,-0.01000,0.00083
1.774,-0.01192,-0.05604,0.00045,-0.04163,0.03221,-9.80277,33.959,33.959,33.959,28.062,0.00246,0.01206,0.00083
1.784,-0.01191,-0.05604,-0.00032,-0.04169,0.03219,-9.79797,33.959,33.959,33.959,28.102,-0.00218,-0.01063,0.00082
1.794,-0.01162,-0.02146,-0.00191,-0.05127,0.03220,-9.79808,33.959,33.959,33.959,28.102,0.00220,0.01125,0.00081
1.804,0.05907,-0.05658,0.00120,-0.05606,0.02747,-9.79813,33.959,33.959,33.959,28.086,-0.00246,-0.01145,0.00080
1.814,-0.01138,0.01312,0.00036,-0.05127,0.03220,-9.79808,33.959,33.959,33.959,28.070,0.00199,0.01068,0.00079
1.824,0.02441,0.04742,-0.00202,-0.05612,0.03218,-9.79333,33.959,33.959,33.959,28.070,-0.00250,-0.01170,0.00079
1.834,-0.08239,0.01366,0.00193,-0.04655,0.02273,-9.79322,33.959,33.959,33.959,28.078,0.00211,0.01061,0.00078
1.844,-0.04711,-0.02119,-0.00190,-0.05127,0.02747,-9.79808,33.959,33.959,33.959,28.078,-0.00238,-0.01175,0.00078
1.854,-0.08321,-0.09007,0.00284,-0.05121,0.02749,-9.80288,33.959,33.959,33.959,28.102,0.00212,0.01042,0.00078
1.864,-0.04769,-0.09035,0.00128,-0.05134,0.02746,-9.79328,33.959,33.959,33.959,28.102,-0.00252,-0.01222,0.00078
1.874,-0.04713,-0.02119,-0.00035,-0.04649,0.02274,-9.79802,33.959,33.959,33.959,28.086,0.00182,0.00960,0.00079
1.884,-0.08346,-0.12465,0.00212,-0.04169,0.02746,-9.79797,33.959,33.959,33.959,28.086,-0.00291,-0.01332,0.00080
1.894,-0.11815,-0.02065,0.00122,-0.04163,0.03221,-9.80277,33.959,33.959,33.959,28.055,0.00139,0.00829,0.00081
1.904,-0.01168,-0.02146,0.00273,-0.05121,0.02276,-9.80288,33.959,33.959,33.959,28.094,-0.00323,-0.01483,0.00082
1.914,-0.04686,0.01339,-0.00117,-0.05607,0.02275,-9.79813,33.959,33.959,33.959,28.094,0.00120,0.00676,0.00083
1.924,-0.04690,0.01339,0.00192,-0.04655,0.02273,-9.79322,33.959,33.959,33.959,28.062,-0.00335,-0.01622,0.00084
1.934,-0.01140,0.01312,0.00191,-0.05128,0.01802,-9.79807,33.959,33.959,33.959,28.062,0.00110,0.00551,0.00086
1.944,-0.04739,-0.05577,-0.00108,-0.05128,0.02275,-9.79808,33.959,33.959,33.959,28.094,-0.00344,-0.01729,0.00087
1.954,0.02384,-0.02173,0.00117,-0.04648,0.03219,-9.79802,33.961,33.961,33.961,28.094,0.00094,0.00473,0.00088
1.964,-0.01138,0.01312,0.00036,-0.04648,0.03219,-9.79802,33.961,33.961,33.961,28.078,-0.00358,-0.01785,0.00088
1.974,-0.08321,-0.09007,0.00284,-0.04648,0.02747,-9.79802,33.961,33.961,33.961,28.078,0.00079,0.00427,0.00089
1.984,-0.04687,0.01339,-0.00040,-0.04648,0.03219,-9.79802,33.961,33.961,33.961,28.078,-0.00377,-0.01833,0.00090
1.994,-0.08290,-0.05550,-0.00029,-0.04654,0.03218,-9.79322,33.961,33.961,33.961,28.070,0.00062,0.00363,0.00091
2.004,-0.04712,-0.02119,-0.00113,-0.04648,0.02747,-9.79802,33.961,33.961,33.961,28.070,-0.00390,-0.01916,0.00091
2.014,0.02413,0.01285,-0.00043,-0.04162,0.03693,-9.80277,33.961,33.961,33.961,28.078,0.00044,0.00267,0.00092
2.024,-0.01191,-0.05604,-0.00032,-0.04163,0.03221,-9.80277,33.961,33.961,33.961,28.078,-0.00408,-0.02015,0.00092
