#2025/09/15 16:30:37
# data rotate to sensor frame
time,wx,wy,wz,ax,ay,az,T,pitch,roll,yaw
0.214,0.00683,0.00022,-0.00065,-0.00297,-0.00789,9.78766,37.387,38.381,38.539,44.332,0.01231,-0.03102,-0.00002
0.224,0.00678,0.00022,-0.00052,-0.03953,-0.02287,9.79723,37.387,38.381,38.536,44.222,0.07016,-0.12651,-0.00008
0.234,0.00687,0.00022,-0.00047,0.02091,0.02020,9.72570,37.387,38.381,38.536,44.111,0.00303,-0.03797,-0.00002
0.244,0.00692,0.00031,-0.00056,0.00839,-0.01700,9.77730,37.387,38.381,38.536,44.332,0.08565,0.03657,0.00004
0.254,0.00665,0.00049,-0.00065,-0.00228,0.00625,9.76708,37.387,38.381,38.536,44.332,-0.01753,-0.00552,0.00003
0.264,0.00665,0.00053,-0.00052,-0.00179,0.02093,9.79435,37.387,38.381,38.536,44.222,-0.12930,-0.01080,0.00003
0.274,0.00647,0.00049,-0.00052,0.03955,0.03433,9.75586,37.411,38.381,38.536,44.332,-0.16119,0.09618,-0.00023
0.284,0.00620,0.00044,-0.00038,-0.04424,-0.00804,9.77220,37.411,38.381,38.536,44.222,-0.10479,-0.00019,-0.00000
0.294,0.00629,0.00053,-0.00029,0.00682,0.02626,9.75254,37.411,38.381,38.536,44.332,-0.19132,0.07013,-0.00018
0.304,0.00616,0.00071,-0.00029,-0.00483,-0.01862,9.80057,37.411,38.381,38.536,44.222,-0.08495,0.03525,-0.00010
0.314,0.00642,0.00089,-0.00020,-0.01391,-0.00488,9.80850,37.411,38.381,38.536,44.332,-0.00654,-0.04534,-0.00003
0.324,0.00638,0.00110,-0.00011,-0.01015,0.01046,9.79075,37.411,38.299,38.536,44.222,-0.11570,-0.07343,-0.00001
0.334,0.00620,0.00096,-0.00007,0.00906,-0.03510,9.75850,37.411,38.299,38.536,44.111,-0.01125,-0.03230,-0.00005
0.344,0.00620,0.00083,-0.00007,0.01810,-0.02074,9.77375,37.411,38.299,38.536,44.332,0.06643,0.04870,-0.00002
0.354,0.00598,0.00078,-0.00016,0.01268,-0.00824,9.74310,37.411,38.299,38.536,44.332,0.00257,0.14047,0.00005
0.364,0.00616,0.00069,-0.00025,-0.04996,0.01039,9.79339,37.411,38.299,38.536,44.332,-0.01374,0.02951,0.00005
0.374,0.00607,0.00065,-0.00025,-0.04406,-0.00027,9.79870,37.411,38.299,38.536,44.443,-0.00780,-0.08285,0.00008
0.384,0.00625,0.00043,-0.00025,-0.00464,-0.01268,9.73862,37.411,38.299,38.536,44.443,0.08493,-0.02028,0.00012
0.394,0.00620,0.00029,-0.00016,0.02817,0.01427,9.76355,37.411,38.299,38.536,44.222,0.00968,0.06245,0.00018
0.404,0.00607,0.00029,-0.00007,0.00038,0.00784,9.77472,37.411,38.299,38.536,44.222,-0.06628,-0.01972,0.00023
0.414,0.00616,0.00038,0.00002,0.00227,-0.02055,9.77126,37.411,38.299,38.536,44.443,0.04383,-0.00024,0.00022
0.424,0.00625,0.00038,0.00006,0.01518,0.02076,9.80126,37.411,38.299,38.540,44.332,-0.05513,0.05303,0.00021
0.434,0.00647,0.00034,0.00006,0.01612,-0.01616,9.77331,37.411,38.299,38.540,44.222,0.05302,0.08297,0.00021
0.444,0.00620,0.00043,-0.00002,0.02394,0.00431,9.78651,37.411,38.299,38.540,44.443,-0.03783,0.14928,0.00023
0.454,0.00616,0.00043,0.00002,0.02146,-0.00235,9.75155,37.411,38.299,38.540,44.332,0.06432,0.10337,0.00021
0.464,0.00616,0.00047,-0.00002,0.04886,0.01083,9.81392,37.411,38.299,38.540,44.332,-0.00030,0.19541,0.00027
0.474,0.00611,0.00056,-0.00002,-0.02580,0.02450,9.79784,37.375,38.299,38.540,44.222,-0.04337,0.09121,0.00030
0.484,0.00633,0.00065,-0.00002,-0.02534,0.01570,9.80432,37.375,38.299,38.540,44.222,-0.06584,-0.01961,0.00041
0.494,0.00633,0.00078,0.00002,0.00187,0.01208,9.77592,37.375,38.299,38.540,44.332,-0.08406,0.09181,0.00027
0.504,0.00638,0.00110,-0.00002,-0.01427,0.03495,9.78296,37.375,38.299,38.540,44.443,-0.14808,-0.00121,0.00045
0.514,0.00651,0.00159,-0.00011,-0.01798,0.02832,9.76529,37.375,38.299,38.540,44.222,-0.16738,-0.11215,0.00076
0.524,0.00656,0.00166,-0.00029,0.03088,-0.01872,9.76173,37.375,38.340,38.540,44.222,-0.09031,-0.03054,0.00057
0.534,0.00656,0.00153,-0.00034,0.00154,0.01774,9.74693,37.375,38.340,38.540,44.222,-0.12763,0.07493,0.00037
0.544,0.00656,0.00139,-0.00043,-0.02576,-0.00207,9.77104,37.375,38.340,38.540,44.443,-0.06885,-0.02023,0.00054
0.554,0.00656,0.00135,-0.00047,-0.02108,0.00327,9.74570,37.375,38.340,38.540,44.332,-0.02080,-0.12084,0.00062
0.564,0.00647,0.00131,-0.00043,-0.00133,-0.01479,9.78529,37.375,38.340,38.540,44.222,0.05614,-0.03980,0.00065
0.574,0.00656,0.00144,-0.00034,0.02787,0.03693,9.77067,37.375,38.340,38.540,44.222,-0.03357,0.02700,0.00068
0.584,0.00656,0.00157,-0.00034,-0.01533,0.02915,9.77495,37.375,38.340,38.540,44.332,-0.11883,-0.04552,0.00076
0.594,0.00660,0.00131,-0.00025,0.00193,0.01090,9.76506,37.375,38.340,38.540,44.222,-0.04123,0.03487,0.00066
0.604,0.00651,0.00108,-0.00025,0.03111,0.03305,9.74618,37.375,38.340,38.540,44.332,-0.12140,0.11233,0.00054
0.614,0.00638,0.00090,-0.00034,-0.00532,0.00313,9.76387,37.375,38.340,38.540,44.222,-0.05649,0.02180,0.00069
0.624,0.00634,0.00086,-0.00052,-0.00786,-0.04258,9.76088,37.375,38.340,38.538,44.332,0.05219,-0.00231,0.00070
0.634,0.00625,0.00073,-0.00052,0.01283,-0.00920,9.80181,37.375,38.340,38.538,44.332,0.05441,0.10960,0.00080
0.644,0.00625,0.00068,-0.00034,-0.02493,0.01873,9.79144,37.375,38.340,38.538,44.332,-0.00628,0.01515,0.00077
0.654,0.00625,0.00077,-0.00025,0.02771,0.01431,9.77963,37.375,38.340,38.538,44.332,-0.05869,0.11448,0.00071
0.664,0.00629,0.00068,-0.00025,0.01729,0.01190,9.78362,37.375,38.340,38.538,44.332,-0.13073,0.02816,0.00085
0.674,0.00638,0.00068,-0.00029,0.02722,-0.00759,9.77412,37.422,38.340,38.538,44.332,-0.04092,0.09556,0.00076
0.684,0.00629,0.00059,-0.00034,0.04965,-0.00583,9.76375,37.422,38.340,38.538,44.332,-0.00081,0.20026,0.00071
0.694,0.00629,0.00059,-0.00038,-0.00609,-0.02493,9.75115,37.422,38.340,38.538,44.332,0.05833,0.10541,0.00068
0.704,0.00629,0.00059,-0.00038,0.04660,0.02552,9.85163,37.422,38.340,38.538,44.332,-0.02889,0.17522,0.00070
0.714,0.00625,0.00064,-0.00038,-0.01786,0.00617,9.79757,37.422,38.340,38.538,44.222,-0.03182,0.06313,0.00076
0.724,0.00638,0.00068,-0.00047,0.00029,0.01589,9.77227,37.422,38.337,38.538,44.332,-0.11109,-0.01617,0.00086
0.734,0.00647,0.00068,-0.00056,0.01667,-0.00344,9.78973,37.422,38.337,38.538,44.332,-0.02628,0.05741,0.00077
0.744,0.00669,0.00073,-0.00047,-0.01521,-0.04798,9.77857,37.422,38.337,38.538,44.332,0.07508,0.00906,0.00077
0.754,0.00651,0.00073,-0.00025,0.00861,-0.00243,9.77441,37.422,38.337,38.538,44.443,-0.01781,0.07226,0.00079
0.764,0.00669,0.00068,-0.00016,-0.03661,0.00544,9.75809,37.422,38.337,38.538,44.332,-0.02337,-0.03964,0.00083
0.774,0.00651,0.00068,-0.00029,0.03681,0.01045,9.73989,37.422,38.337,38.538,44.332,-0.03984,0.07069,0.00077
0.784,0.00660,0.00077,-0.00043,0.03773,0.04023,9.80608,37.422,38.337,38.538,44.222,-0.12888,0.13894,0.00068
0.794,0.00656,0.00068,-0.00038,-0.01324,-0.02752,9.80581,37.422,38.337,38.538,44.332,-0.03869,0.07155,0.00077
0.804,0.00634,0.00059,-0.00020,-0.01830,0.00811,9.80480,37.422,38.337,38.538,44.222,-0.04424,-0.04131,0.00086
0.814,0.00620,0.00059,-0.00007,0.02808,0.01509,9.78164,37.422,38.337,38.538,44.443,-0.06799,0.06909,0.00075
0.824,0.00616,0.00059,-0.00007,-0.00382,-0.00100,9.78681,37.422,38.337,38.541,44.222,0.00291,-0.01881,0.00079
0.834,0.00602,0.00055,-0.00007,0.00474,0.00666,9.75143,37.422,38.337,38.541,44.443,-0.07244,0.06471,0.00075
0.844,0.00585,0.00059,-0.00002,0.00671,-0.00779,9.78288,37.422,38.337,38.541,44.332,0.03751,0.04103,0.00075
0.854,0.00558,0.00072,0.00007,0.01537,0.00199,9.80980,37.422,38.337,38.541,44.332,-0.04268,0.12052,0.00075
0.864,0.00549,0.00068,0.00016,0.01425,-0.03524,9.81200,37.422,38.337,38.541,44.222,0.06916,0.10372,0.00074
0.874,0.00509,0.00059,0.00020,0.03051,0.03549,9.78959,37.420,38.337,38.541,44.443,-0.04013,0.13325,0.00075
0.884,0.00509,0.00050,0.00025,-0.03150,-0.01092,9.78313,37.420,38.337,38.541,44.332,-0.00496,0.02578,0.00080
0.894,0.00509,0.00041,0.00029,0.01506,0.03036,9.80322,37.420,38.337,38.541,44.443,-0.11161,0.06424,0.00076
0.904,0.00535,0.00050,0.00025,0.03665,0.01057,9.77728,37.420,38.337,38.541,44.443,-0.07621,0.17168,0.00058
0.914,0.00531,0.00063,0.00020,0.01265,0.01680,9.77031,37.420,38.337,38.541,44.332,-0.10140,0.06164,0.00075
0.924,0.00531,0.00085,0.00007,0.00948,0.01226,9.80329,37.420,38.347,38.541,44.332,0.00931,0.03839,0.00077
0.934,0.00544,0.00094,-0.00011,-0.05716,-0.02090,9.75693,37.420,38.347,38.541,44.332,0.04197,-0.06948,0.00072
0.944,0.00549,0.00103,-0.00016,0.03100,0.00925,9.74630,37.420,38.347,38.541,44.332,0.00182,0.03528,0.00076
0.954,0.00571,0.00103,-0.00020,0.00088,-0.00746,9.78888,37.420,38.347,38.541,44.222,0.09300,-0.03037,0.00070
0.964,0.00580,0.00108,-0.00025,-0.00204,0.05155,9.76886,37.420,38.347,38.541,44.222,-0.01918,-0.02516,0.00070
0.974,0.00625,0.00135,-0.00029,-0.02325,-0.02729,9.79491,37.420,38.347,38.541,44.443,0.07643,-0.08446,0.00068
0.984,0.00633,0.00144,-0.00034,-0.01912,0.02677,9.76529,37.420,38.347,38.541,44.222,-0.03516,-0.09772,0.00067
0.994,0.00629,0.00126,-0.00038,0.02036,0.01005,9.79329,37.420,38.347,38.541,44.332,-0.04742,0.01417,0.00060
1.004,0.00638,0.00121,-0.00038,-0.04227,0.00861,9.80790,37.420,38.347,38.541,44.222,-0.04871,-0.09878,0.00070
1.014,0.00629,0.00121,-0.00047,-0.00508,0.00516,9.79482,37.420,38.347,38.541,44.443,-0.01943,0.01043,0.00064
1.024,0.00611,0.00130,-0.00052,-0.00793,-0.02016,9.80740,37.420,38.347,38.542,44.332,0.08530,-0.03291,0.00062
1.034,0.00611,0.00135,-0.00047,0.02948,-0.02835,9.75494,37.420,38.347,38.542,44.332,0.12663,0.07206,0.00082
1.044,0.00607,0.00157,-0.00029,0.01431,0.00456,9.77802,37.420,38.347,38.542,44.332,0.01415,0.08070,0.00083
1.054,0.00624,0.00166,-0.00011,-0.00457,0.00772,9.75661,37.420,38.347,38.542,44.443,-0.04031,-0.01763,0.00085
1.064,0.00620,0.00152,-0.00002,0.00511,0.00136,9.77076,37.420,38.347,38.542,44.222,0.02276,0.07519,0.00083
1.074,0.00616,0.00148,0.00002,-0.05295,-0.00151,9.80309,37.430,38.347,38.542,44.222,0.01863,-0.03742,0.00079
1.084,0.00602,0.00143,0.00020,-0.02753,0.03832,9.80379,37.430,38.347,38.542,44.332,-0.08213,-0.08871,0.00082
1.094,0.00611,0.00143,0.00024,-0.01307,0.02086,9.81360,37.430,38.347,38.542,44.332,-0.19026,-0.05499,0.00074
1.104,0.00584,0.00148,0.00029,-0.05101,0.03645,9.78681,37.430,38.347,38.542,44.222,-0.20102,-0.16769,0.00112
1.114,0.00589,0.00174,0.00029,0.01161,0.03030,9.79596,37.430,38.347,38.542,44.222,-0.18968,-0.05497,0.00074
1.124,0.00606,0.00183,0.00029,-0.04320,-0.01249,9.81364,37.430,38.346,38.542,44.222,-0.09902,-0.12313,0.00091
1.134,0.00602,0.00179,0.00024,0.00030,0.01854,9.76220,37.430,38.346,38.542,44.222,-0.10792,-0.01048,0.00071
1.144,0.00593,0.00170,0.00020,0.00740,-0.00468,9.79372,37.430,38.346,38.542,44.443,-0.00284,0.03128,0.00066
1.154,0.00593,0.00157,0.00011,-0.03061,0.02048,9.75924,37.430,38.346,38.542,44.443,-0.05768,-0.06722,0.00071
1.164,0.00571,0.00143,0.00007,0.00949,0.04069,9.81279,37.430,38.346,38.542,44.443,-0.15109,-0.00360,0.00060
1.174,0.00580,0.00130,-0.00007,0.05234,0.00525,9.73677,37.430,38.346,38.542,44.332,-0.11072,0.10113,0.00036
1.184,0.00567,0.00117,-0.00016,-0.02627,0.00524,9.77864,37.430,38.346,38.542,44.332,-0.07715,-0.00603,0.00054
1.194,0.00567,0.00094,-0.00025,0.01913,0.00629,9.82146,37.430,38.346,38.542,44.332,-0.04061,0.10038,0.00042
1.204,0.00580,0.00085,-0.00038,0.03016,0.03013,9.79605,37.430,38.346,38.542,44.332,-0.13903,0.15552,0.00035
1.214,0.00589,0.00086,-0.00065,0.01243,0.00640,9.75991,37.430,38.346,38.542,44.443,-0.05185,0.08458,0.00047
1.224,0.00598,0.00081,-0.00074,-0.00636,-0.00952,9.77197,37.430,38.346,38.543,44.332,0.02248,0.00037,0.00050
1.234,0.00629,0.00072,-0.00079,0.00384,0.01588,9.75500,37.430,38.346,38.543,44.332,-0.08758,0.02147,0.00049
1.244,0.00616,0.00077,-0.00083,0.01822,0.02692,9.79561,37.430,38.346,38.543,44.332,-0.15892,0.10830,0.00031
1.254,0.00603,0.00077,-0.00078,0.02207,0.02926,9.79441,37.430,38.346,38.543,44.332,-0.21625,0.20525,0.00000
1.264,0.00616,0.00050,-0.00065,-0.02200,-0.00005,9.78874,37.430,38.346,38.543,44.332,-0.15497,0.11066,0.00032
1.274,0.00660,0.00046,-0.00047,-0.01183,0.02119,9.79149,37.402,38.346,38.543,44.222,-0.13586,-0.00058,0.00060
1.284,0.00674,0.00046,-0.00025,-0.02950,0.00645,9.80837,37.402,38.346,38.543,44.332,-0.07974,-0.09885,0.00079
1.294,0.00687,0.00046,-0.00021,-0.00685,0.00120,9.76628,37.402,38.346,38.543,44.222,0.00802,-0.02797,0.00074
1.304,0.00692,0.00050,-0.00016,0.02515,0.02778,9.79925,37.402,38.346,38.543,44.332,-0.07094,0.05305,0.00070
1.314,0.00696,0.00068,-0.00025,-0.01410,-0.01834,9.79892,37.402,38.346,38.543,44.443,0.01918,-0.01550,0.00073
1.324,0.00705,0.00082,-0.00038,-0.02083,0.02802,9.80026,37.402,38.327,38.543,44.332,-0.07897,-0.07248,0.00076
1.334,0.00705,0.00069,-0.00034,0.01227,-0.00223,9.82227,37.402,38.327,38.543,44.222,-0.01800,0.02313,0.00068
1.344,0.00691,0.00064,-0.00007,-0.00232,0.00362,9.78559,37.402,38.327,38.543,44.332,-0.02794,-0.08978,0.00072
1.354,0.00678,0.00064,0.00011,0.01515,-0.00499,9.78933,37.402,38.327,38.543,44.443,0.00657,0.01814,0.00070
1.364,0.00660,0.00060,0.00020,0.03629,0.04393,9.76906,37.402,38.327,38.543,44.443,-0.08445,0.08517,0.00066
1.374,0.00665,0.00051,0.00033,0.04472,0.05055,9.76706,37.402,38.327,38.543,44.332,-0.17101,0.15745,0.00049
1.384,0.00656,0.00059,0.00029,0.02330,-0.00873,9.79019,37.402,38.327,38.543,44.332,-0.05872,0.14679,0.00052
1.394,0.00642,0.00064,0.00015,0.03710,0.01547,9.74791,37.402,38.327,38.543,44.443,-0.10500,0.24914,0.00036
1.404,0.00607,0.00059,0.00002,-0.00662,0.02787,9.82043,37.402,38.327,38.543,44.222,-0.12713,0.13877,0.00060
1.414,0.00611,0.00059,-0.00016,-0.01204,0.00888,9.78431,37.402,38.327,38.543,44.111,-0.08912,0.03277,0.00079
1.424,0.00625,0.00060,-0.00011,0.04829,0.04444,9.76388,37.402,38.327,38.543,44.443,-0.15267,0.12547,0.00059
1.434,0.00620,0.00059,-0.00011,-0.02271,0.03252,9.77570,37.402,38.327,38.543,44.222,-0.16903,0.01432,0.00091
1.444,0.00611,0.00068,-0.00002,-0.01361,-0.01081,9.75466,37.402,38.327,38.543,44.332,-0.06527,-0.02777,0.00100
1.454,0.00611,0.00073,0.00006,0.01184,0.00579,9.81017,37.402,38.327,38.543,44.332,-0.03059,0.07920,0.00090
1.464,0.00625,0.00059,0.00002,-0.01266,0.02845,9.78461,37.402,38.327,38.543,44.222,-0.10533,-0.00501,0.00100
1.474,0.00634,0.00051,-0.00020,0.04189,0.02560,9.77642,37.395,38.327,38.543,44.222,-0.12513,0.10574,0.00078
1.484,0.00638,0.00042,-0.00043,0.00818,-0.03426,9.78182,37.395,38.327,38.543,44.222,-0.01437,0.08608,0.00080
1.494,0.00647,0.00042,-0.00056,-0.00259,-0.00446,9.77960,37.395,38.327,38.543,44.332,0.02737,-0.01841,0.00080
1.504,0.00651,0.00060,-0.00056,0.01680,-0.01152,9.78133,37.395,38.327,38.543,44.332,0.06387,0.08805,0.00088
1.514,0.00660,0.00082,-0.00047,0.05080,0.02074,9.78412,37.395,38.327,38.543,44.332,-0.01081,0.17238,0.00093
1.524,0.00683,0.00091,-0.00034,0.01637,-0.01035,9.78856,37.395,38.327,38.543,44.222,0.06604,0.08994,0.00090
1.534,0.00700,0.00081,-0.00025,-0.00266,0.00738,9.76265,37.395,38.355,38.543,44.443,-0.01493,0.01185,0.00086
1.544,0.00687,0.00081,-0.00025,-0.00910,-0.04861,9.79750,37.395,38.355,38.543,44.332,0.09518,-0.01210,0.00084
1.554,0.00683,0.00085,-0.00034,0.02708,0.03389,9.78355,37.395,38.355,38.543,44.332,-0.00235,0.04455,0.00089
1.564,0.00691,0.00085,-0.00034,-0.01042,0.00542,9.77791,37.395,38.355,38.543,44.332,-0.03264,-0.06400,0.00093
1.574,0.00687,0.00090,-0.00038,0.00386,0.00636,9.77756,37.395,38.355,38.543,44.332,-0.03866,0.04845,0.00086
1.584,0.00682,0.00099,-0.00020,-0.00329,-0.01897,9.80340,37.395,38.355,38.543,44.443,0.06420,0.00187,0.00085
1.594,0.00674,0.00103,-0.00003,-0.01179,-0.01147,9.78161,37.395,38.355,38.543,44.111,0.06887,-0.11094,0.00072
1.604,0.00678,0.00108,0.00020,-0.01558,-0.00396,9.74456,37.395,38.355,38.543,44.443,-0.03460,-0.06715,0.00073
1.614,0.00678,0.00116,0.00038,0.00050,0.02744,9.78266,37.395,38.355,38.543,44.222,-0.13290,-0.01257,0.00065
1.624,0.00656,0.00121,0.00047,0.00824,-0.01157,9.79657,37.395,38.355,38.543,44.332,-0.02511,0.02010,0.00060
1.634,0.00673,0.00112,0.00033,-0.01704,0.04371,9.77325,37.395,38.355,38.542,44.332,-0.12505,-0.03177,0.00065
1.644,0.00682,0.00121,0.00024,0.01705,0.03681,9.77143,37.395,38.355,38.542,44.111,-0.18889,0.06081,0.00041
1.654,0.00673,0.00143,0.00020,0.00188,0.01056,9.77793,37.395,38.355,38.542,44.332,-0.08428,0.01976,0.00050
1.664,0.00633,0.00148,0.00015,-0.06554,-0.00824,9.78377,37.395,38.355,38.542,44.443,-0.04921,-0.08714,0.00063
1.674,0.00651,0.00143,0.00015,-0.03770,-0.03448,9.76071,37.411,38.355,38.542,44.222,0.04977,-0.13995,0.00063
1.684,0.00633,0.00139,0.00024,0.02102,0.01966,9.79486,37.411,38.355,38.542,44.332,-0.01003,-0.04462,0.00065
1.694,0.00638,0.00134,0.00024,0.00926,0.00034,9.79571,37.411,38.355,38.542,44.332,-0.00091,0.06776,0.00065
1.704,0.00647,0.00143,0.00024,0.01910,0.00373,9.74266,37.411,38.355,38.542,44.332,-0.04879,0.16921,0.00061
1.714,0.00638,0.00161,-0.00002,-0.01341,-0.00306,9.77754,37.411,38.355,38.542,44.443,-0.01967,0.06084,0.00067
1.724,0.00620,0.00165,-0.00020,-0.01330,0.01503,9.79071,37.411,38.355,38.542,44.222,-0.06939,-0.04005,0.00074
1.734,0.00611,0.00135,-0.00038,0.01074,-0.02385,9.78780,37.411,38.329,38.542,44.332,0.03157,0.00968,0.00073
1.744,0.00634,0.00113,-0.00052,0.05164,0.08784,9.76327,37.411,38.329,38.542,44.222,-0.06747,0.06276,0.00072
1.754,0.00651,0.00104,-0.00061,-0.02674,0.05542,9.75023,37.411,38.329,38.542,44.222,-0.15274,-0.00983,0.00087
1.764,0.00647,0.00104,-0.00047,0.02744,0.01574,9.74786,37.411,38.329,38.542,44.222,-0.11574,0.09543,0.00063
1.774,0.00647,0.00109,-0.00034,0.01121,0.01898,9.73973,37.411,38.329,38.542,44.332,-0.10051,-0.01472,0.00084
1.784,0.00660,0.00109,-0.00034,0.00065,-0.00682,9.75108,37.411,38.329,38.542,44.332,0.00953,-0.00021,0.00083
1.794,0.00700,0.00086,-0.00038,0.02180,0.02841,9.76828,37.411,38.329,38.542,44.332,-0.08044,0.06515,0.00079
1.804,0.00669,0.00073,-0.00038,-0.00398,-0.03122,9.81753,37.411,38.329,38.542,44.553,0.02536,0.02953,0.00081
1.814,0.00665,0.00060,-0.00052,0.02045,0.00238,9.79454,37.411,38.329,38.542,44.222,-0.01949,0.13226,0.00083
1.824,0.00656,0.00060,-0.00061,-0.02613,0.01761,9.80270,37.411,38.329,38.542,44.443,-0.05114,0.02427,0.00089
1.834,0.00652,0.00046,-0.00056,-0.05375,-0.01815,9.76377,37.411,38.329,38.543,44.222,-0.00391,-0.07758,0.00094
1.844,0.00638,0.00055,-0.00043,0.00386,0.00521,9.78078,37.411,38.329,38.543,44.222,-0.03282,0.03099,0.00092
1.854,0.00634,0.00068,-0.00043,-0.00370,0.02279,9.78428,37.411,38.329,38.543,44.222,-0.13250,-0.02115,0.00100
1.864,0.00634,0.00077,-0.00034,-0.01215,-0.00958,9.77195,37.411,38.329,38.543,44.332,-0.02395,-0.05000,0.00104
1.874,0.00585,0.00082,-0.00025,-0.02857,0.00216,9.78387,37.411,38.329,38.543,44.443,-0.01322,-0.16194,0.00107
1.884,0.00562,0.00077,-0.00020,-0.00454,-0.01511,9.81503,37.388,38.329,38.543,44.222,0.05434,-0.07170,0.00110
1.894,0.00540,0.00068,-0.00025,0.00128,-0.01012,9.79452,37.388,38.329,38.543,44.332,0.06124,0.04101,0.00121
1.904,0.00553,0.00068,-0.00034,-0.04076,-0.03378,9.75225,37.388,38.329,38.543,44.332,0.11061,-0.06000,0.00107
1.914,0.00540,0.00073,-0.00047,0.00214,0.03271,9.74605,37.388,38.329,38.543,44.111,0.00169,-0.03393,0.00110
1.924,0.00527,0.00077,-0.00038,0.01532,0.02408,9.75862,37.388,38.329,38.543,44.222,-0.08284,0.03923,0.00105
1.934,0.00549,0.00072,-0.00034,0.01188,-0.01926,9.78014,37.388,38.339,38.543,44.443,0.02773,0.05639,0.00104
1.944,0.00567,0.00077,-0.00016,0.04314,0.01565,9.78170,37.388,38.339,38.543,44.222,-0.03055,0.15214,0.00103
1.954,0.00571,0.00077,0.00007,0.01928,0.00085,9.80018,37.388,38.339,38.543,44.443,0.03066,0.05779,0.00103
1.964,0.00571,0.00086,0.00016,-0.01249,0.00931,9.79959,37.388,38.339,38.543,44.443,-0.03087,-0.03677,0.00104
1.974,0.00593,0.00090,0.00024,0.02156,0.00433,9.79976,37.388,38.339,38.543,44.222,-0.02706,0.07620,0.00098
1.984,0.00616,0.00086,0.00033,0.00174,-0.02196,9.80987,37.388,38.339,38.543,44.332,0.07718,0.03187,0.00096
1.994,0.00607,0.00068,0.00033,0.01458,-0.01998,9.78297,37.388,38.339,38.543,44.332,0.14476,0.12264,0.00112
2.004,0.00620,0.00054,0.00029,0.02677,0.00082,9.76523,37.388,38.339,38.543,44.222,0.03475,0.14796,0.00117
2.014,0.00633,0.00050,0.00015,0.01965,0.00658,9.79009,37.388,38.339,38.543,44.332,-0.06828,0.10159,0.00118
2.024,0.00638,0.00050,-0.00003,-0.00638,0.01627,9.79556,37.388,38.339,38.543,44.443,-0.08984,-0.00945,0.00134
2.034,0.00620,0.00046,-0.00016,0.01183,0.01227,9.79606,37.388,38.339,38.543,44.332,-0.06447,0.10089,0.00118
2.044,0.00602,0.00055,-0.00016,0.04290,0.04055,9.76911,37.388,38.339,38.543,44.332,-0.14974,0.17499,0.00104
