#2022-01-27 20:10:44
3.02720, 0.00098, 124, 35.5
3.03730, 0.00049, 31, 35.5
3.04740, 0.00049, 52, 35.5
3.05750, -0.00098, 124, 35.5
3.06750, 0.00000, 31, 35.5
3.07760, 0.00000, 114, 35.5
3.08770, -0.00098, 60, 35.5
3.09770, 0.00000, 122, 35.5
3.10780, 0.00049, 96, 35.5
3.11790, 0.00049, 10, 35.5
3.12790, 0.00049, 127, 35.5
3.13800, -0.00049, 45, 35.5
3.14810, 0.00000, 104, 35.5
3.15810, 0.00000, 92, 35.5
3.16820, -0.00049, 94, 35.5
3.17820, -0.00049, 114, 35.5
3.18830, -0.00049, 68, 35.5
3.19830, 0.00000, 74, 35.5
3.20830, -0.00049, 17, 35.5
3.21830, 0.00000, 39, 35.5
3.22830, 0.00049, 6, 35.5
3.23840, 0.00000, 9, 35.5
3.24840, 0.00098, 16, 35.5
3.25840, 0.00049, 106, 35.5
3.26850, -0.00049, 20, 35.5
3.27850, -0.00049, 0, 35.5
3.28860, -0.00098, 102, 35.5
3.29870, 0.00049, 32, 35.5
3.30870, 0.00000, 36, 35.5
3.31880, -0.00049, 50, 35.5
3.32890, 0.00000, 82, 35.5
3.33890, -0.00049, 4, 35.5
3.34900, -0.00049, 88, 35.5
3.35910, 0.00000, 90, 35.5
3.36910, 0.00049, 40, 35.5
3.37920, 0.00049, 37, 35.5
3.38930, 0.00000, 66, 35.5
3.39940, 0.00000, 117, 35.5
3.40940, -0.00098, 5, 35.5
3.41950, 0.00000, 50, 35.5
3.42960, -0.00049, 112, 35.5
3.43960, 0.00049, 117, 35.5
3.44970, 0.00000, 124, 35.5
3.45980, 0.00000, 124, 35.5
3.46980, 0.00000, 66, 35.5
3.47990, 0.00000, 103, 35.5
3.49000, 0.00049, 36, 35.5
3.50000, 0.00098, 38, 35.5
3.51000, 0.00000, 54, 35.5
3.52000, 0.00146, 110, 35.5
3.53010, -0.00049, 76, 35.5
3.54010, -0.00049, 78, 35.5
3.55010, 0.00049, 57, 35.5
3.56010, 0.00049, 30, 35.5
3.57010, -0.00049, 46, 35.5
3.58020, 0.00000, 12, 35.5
3.59020, 0.00049, 46, 35.5
3.60030, 0.00049, 64, 35.5
3.61040, 0.00000, 39, 35.5
3.62040, 0.00049, 120, 35.5
3.63050, 0.00049, 113, 35.5
3.64060, 0.00049, 128, 35.5
3.65060, 0.00049, 92, 35.5
3.66070, 0.00000, 66, 35.5
3.67080, 0.00000, 106, 35.5
3.68090, -0.00098, 28, 35.5
3.69090, -0.00049, 64, 35.5
3.70100, 0.00000, 101, 35.5
3.71110, 0.00000, 11, 35.5
3.72110, -0.00049, 8, 35.5
3.73120, 0.00098, 88, 35.5
3.74130, -0.00098, 126, 35.5
3.75130, 0.00098, 4, 35.5
3.76140, 0.00049, 4, 35.5
3.77150, 0.00000, 88, 35.5
3.78150, 0.00000, 36, 35.5
3.79160, 0.00049, 90, 35.5
3.80170, -0.00049, 3, 35.5
3.81170, 0.00000, 93, 35.5
3.82180, 0.00000, 42, 35.5
3.83180, 0.00000, 54, 35.5
3.84180, 0.00000, 126, 35.5
3.85180, -0.00049, 42, 35.5
3.86190, 0.00000, 14, 35.5
3.87190, 0.00049, 105, 35.5
3.88190, 0.00000, 106, 35.5
3.89190, 0.00049, 39, 35.5
3.90190, 0.00000, 20, 35.5
3.91200, 0.00049, 82, 35.5
3.92210, -0.00049, 70, 35.5
3.93210, 0.00049, 8, 35.5
3.94220, 0.00000, 25, 35.5
3.95230, -0.00049, 21, 35.5
3.96230, 0.00000, 34, 35.5
3.97240, -0.00049, 60, 35.5
3.98250, 0.00000, 44, 35.5
3.99260, -0.00098, 68, 35.5
4.00260, 0.00049, 108, 35.5
4.01270, 0.00049, 78, 35.5
4.02280, 0.00049, 44, 35.5
4.03280, 0.00000, 106, 35.5
4.04290, 0.00000, 30, 35.5
4.05300, -0.00098, 53, 35.5
4.06300, 0.00000, 84, 35.5
4.07310, 0.00000, 64, 35.5
4.08320, -0.00049, 60, 35.5
4.09320, 0.00000, 80, 35.5
4.10330, 0.00000, 92, 35.5
4.11340, 0.00000, 93, 35.5
4.12340, 0.00000, 90, 35.5
4.13350, 0.00049, 123, 35.5
4.14350, 0.00000, 128, 35.5
4.15360, 0.00000, 93, 35.5
4.16360, 0.00049, 8, 35.5
4.17360, 0.00049, 21, 35.5
4.18360, 0.00000, 116, 35.5
4.19360, -0.00049, 114, 35.5
4.20370, 0.00000, 26, 35.5
4.21370, 0.00000, 87, 35.5
4.22370, 0.00049, 7, 35.5
4.23380, -0.00049, 98, 35.5
4.24380, 0.00000, 42, 35.5
4.25390, -0.00049, 88, 35.5
4.26400, 0.00049, 78, 35.5
4.27400, 0.00049, 52, 35.5
4.28410, 0.00098, 92, 35.5
4.29420, -0.00049, 20, 35.5
4.30430, 0.00000, 112, 35.5
4.31430, -0.00049, 24, 35.5
4.32440, -0.00049, 48, 35.5
4.33450, 0.00049, 96, 35.5
4.34450, -0.00049, 60, 35.5
4.35460, -0.00098, 60, 35.5
4.36470, 0.00000, 91, 35.5
4.37470, -0.00049, 54, 35.5
4.38480, -0.00098, 38, 35.5
4.39490, -0.00098, 122, 35.5
4.40490, 0.00000, 80, 35.5
4.41500, 0.00000, 58, 35.5
4.42510, 0.00000, 32, 35.5
4.43510, -0.00049, 2, 35.5
4.44520, 0.00049, 6, 35.5
4.45530, 0.00000, 121, 35.5
4.46530, 0.00146, 52, 35.5
4.47530, -0.00049, 1, 35.5
4.48530, -0.00049, 69, 35.5
4.49540, -0.00049, 66, 35.5
4.50540, 0.00000, 53, 35.5
4.51540, -0.00049, 92, 35.5
4.52540, 0.00000, 116, 35.5
4.53540, 0.00000, 125, 35.5
4.54550, -0.00049, 74, 35.5
4.55550, -0.00049, 64, 35.5
4.56560, 0.00049, 96, 35.5
4.57570, 0.00000, 16, 35.5
4.58570, 0.00000, 84, 35.5
4.59580, 0.00049, 116, 35.5
4.60590, -0.00049, 54, 35.5
4.61590, 0.00000, 15, 35.5
4.62600, 0.00000, 31, 35.5
4.63610, 0.00049, 76, 35.5
4.64620, 0.00000, 44, 35.5
4.65620, 0.00098, 96, 35.5
4.66630, -0.00098, 62, 35.5
4.67640, 0.00000, 0, 35.5
4.68640, -0.00049, 118, 35.5
4.69650, 0.00000, 78, 35.5
4.70660, 0.00000, 69, 35.5
4.71660, -0.00049, 6, 35.5
4.72670, 0.00049, 102, 35.5
