#2026/01/28 10:18:08
time,wx,wy,wz,ax,ay,az,Tx,Ty,Tz,Tacc,pitch,roll,yaw
0.817,-1.90501,103.51501,13.59000,1.15256,0.24042,-10.19608,26.639,26.639,26.639,277.117,2.84617,-0.00931,2.21237
0.827,-1.90501,108.62502,14.67500,1.16691,0.31216,-9.93783,26.639,26.639,26.639,277.125,3.73960,-0.01285,2.32414
0.837,-2.50002,110.83002,16.63500,1.07126,0.47954,-9.54089,26.639,26.639,26.639,277.125,4.71955,-0.01639,2.44314
0.847,-3.34002,109.53501,18.52500,1.21473,0.31216,-9.17743,26.639,26.639,26.639,277.133,5.76814,-0.01981,2.57560
0.857,-3.83002,105.96502,19.92500,1.22429,-0.01305,-8.88092,26.639,26.639,26.639,277.133,6.84627,-0.02209,2.72549
0.867,-3.34002,97.32001,17.02000,1.10473,-0.48172,-8.47441,26.647,26.647,26.647,277.102,7.92663,-0.02429,2.89080
0.877,-2.99001,88.50001,12.71500,1.36777,-0.53433,-8.35007,26.647,26.647,26.647,277.102,8.98537,-0.01893,3.06483
0.887,-2.32500,75.97001,7.99000,1.54950,-0.36216,-8.26877,26.647,26.647,26.647,277.141,9.98731,-0.01386,3.23476
0.897,-1.45000,65.61001,5.29500,1.61167,-0.24260,-8.21138,26.647,26.647,26.647,277.141,10.90640,-0.00919,3.38851
0.907,-0.89000,51.75000,1.69000,1.71210,-0.12782,-8.18747,26.647,26.647,26.647,277.133,11.73775,-0.00576,3.51532
0.917,0.08999,40.76001,-0.48000,1.91296,-0.07043,-8.17312,26.647,26.647,26.647,277.109,12.46525,-0.00005,3.60873
0.927,0.58000,30.43500,-2.02000,2.02774,0.09695,-8.25920,26.647,26.647,26.647,277.109,13.08928,-0.00128,3.66621
0.937,0.51000,19.51500,-2.05500,2.56815,0.39346,-8.43137,26.647,26.647,26.647,277.141,13.61417,-0.00165,3.69450
0.947,0.16000,12.72500,0.25500,2.70684,0.39824,-8.57006,26.647,26.647,26.647,277.141,14.04381,-0.00103,3.70233
0.957,-0.75000,5.72500,2.77500,2.66380,0.34563,-8.62267,26.647,26.647,26.647,277.156,14.38681,0.00045,3.70015
0.967,-1.03000,0.16000,4.91000,2.70684,0.24520,-8.60832,26.647,26.647,26.647,277.156,14.65498,0.00059,3.69873
0.977,-1.24000,-6.59500,5.64500,2.75466,0.02043,-8.68006,26.647,26.647,26.647,277.141,14.84483,0.00150,3.70745
0.987,-1.34500,-11.49500,5.40000,2.72119,0.00130,-8.71353,26.647,26.647,26.647,277.141,14.96554,0.00282,3.73072
0.997,-0.82000,-17.06000,5.15500,2.64467,0.02521,-8.84266,26.647,26.647,26.647,277.125,15.02488,0.00454,3.76832
1.007,-0.78500,-20.17500,4.70000,2.61597,-0.02739,-8.93352,26.647,26.647,26.647,277.176,15.02868,0.00688,3.81608
1.017,-0.68000,-23.53500,4.10500,2.57293,-0.03696,-8.97178,26.647,26.647,26.647,277.176,14.98231,0.00979,3.86799
1.027,-0.26000,-27.03500,3.02000,2.53467,-0.13739,-9.00048,26.647,26.647,26.647,277.137,14.89089,0.01291,3.91860
1.037,0.09000,-29.38000,1.58500,2.45337,-0.10869,-9.06743,26.647,26.647,26.647,277.137,14.75984,0.01601,3.96397
1.047,0.30000,-32.70500,0.18500,2.35294,-0.07044,-9.00526,26.647,26.647,26.647,277.141,14.59431,0.01812,4.00100
1.057,0.68501,-36.10000,-0.83000,2.15686,-0.09435,-8.93831,26.647,26.647,26.647,277.141,14.36941,0.01982,4.02775
1.067,1.14001,-41.17501,-2.65000,1.87948,-0.06087,-8.96222,26.651,26.651,26.651,277.164,14.08487,0.02147,4.04258
1.077,1.38501,-45.62001,-4.19000,1.81731,-0.19956,-8.94787,26.651,26.651,26.651,277.164,13.73858,0.02326,4.04390
1.087,1.77001,-49.96001,-6.53500,2.00861,-0.11348,-9.20134,26.651,26.651,26.651,277.164,13.32757,0.02484,4.03013
1.097,1.77001,-51.15001,-6.78000,1.86514,0.00130,-9.37829,26.651,26.651,26.651,277.156,12.85005,0.02733,4.00108
1.107,1.66501,-51.64001,-5.69500,1.90340,0.09217,-9.36872,26.651,26.651,26.651,277.156,12.33639,0.02901,3.95828
1.117,1.35001,-52.23500,-4.82000,1.70732,0.06825,-9.45002,26.651,26.651,26.651,277.141,11.79244,0.03053,3.90596
1.127,1.21001,-51.88501,-4.05000,1.63080,0.07304,-9.54089,26.651,26.651,26.651,277.141,11.22575,0.03177,3.84899
1.137,1.17501,-50.66001,-4.08500,1.75514,0.11608,-9.68914,26.651,26.651,26.651,277.172,10.67435,0.03138,3.79208
1.147,1.00001,-48.00001,-3.07000,1.64993,0.20216,-9.89478,26.651,26.651,26.651,277.172,10.11994,0.02891,3.73940
1.157,0.75501,-43.41500,-1.88000,1.62602,0.08738,-9.95217,26.651,26.651,26.651,277.125,9.60044,0.02673,3.69386
1.167,0.58001,-40.33500,-1.28500,1.30560,0.11130,-9.80870,26.651,26.651,26.651,277.125,9.09543,0.02464,3.65600
1.177,0.58001,-38.27000,-1.04000,1.20995,0.02043,-9.70827,26.651,26.651,26.651,277.156,8.61151,0.02255,3.62531
1.187,0.58001,-37.67500,-1.42500,1.13343,-0.07044,-9.58393,26.651,26.651,26.651,277.133,8.12329,0.02228,3.60118
1.197,0.72001,-37.95500,-2.26500,1.07604,-0.09435,-9.52654,26.651,26.651,26.651,277.133,7.65821,0.02396,3.58207
1.207,1.03500,-38.86500,-3.84000,0.99952,-0.11348,-9.43089,26.651,26.651,26.651,277.125,7.18162,0.02612,3.56426
1.217,0.96501,-40.37001,-5.06500,0.77475,-0.01783,-9.35437,26.651,26.651,26.651,277.125,6.71412,0.02840,3.54298
1.227,1.10501,-41.84001,-3.91000,0.57867,0.35520,-9.56002,26.651,26.651,26.651,277.125,6.24735,0.03110,3.51549
1.237,0.40501,-42.15501,-1.56500,0.81779,0.34563,-9.50263,26.651,26.651,26.651,277.125,5.77547,0.03303,3.48310
1.247,0.16001,-42.82001,1.79500,0.96126,0.38868,-9.65088,26.651,26.651,26.651,277.141,5.32655,0.03485,3.45119
1.257,0.19500,-41.24500,4.49000,0.91344,0.35520,-9.92826,26.651,26.651,26.651,277.141,4.90093,0.03631,3.42748
