#2026/01/22 11:08:21
time,wx,wy,wz,ax,ay,az,Tx,Ty,Tz,Tacc,pitch,roll,yaw
1.948,-0.03000,0.03500,-0.02000,-0.04924,0.01260,-9.85272,40.797,40.797,40.797,35.039,0.00632,-0.02661,-0.08116
1.958,-0.10000,0.03500,-0.12500,-0.05900,0.00772,-9.83808,40.797,40.797,40.797,35.047,0.00150,-0.00568,-0.08141
1.968,0.04000,-0.10500,-0.09000,-0.05900,0.00772,-9.84784,40.797,40.797,40.797,35.047,0.00636,-0.02812,-0.08166
1.978,-0.03000,-0.03500,-0.05500,-0.06388,0.00772,-9.85760,40.797,40.797,40.797,35.035,0.00155,-0.00699,-0.08191
1.988,0.14500,0.00000,-0.05500,-0.05900,0.01260,-9.84784,40.797,40.797,40.797,35.035,0.00637,-0.02896,-0.08216
1.998,-0.10000,0.07000,0.01500,-0.05900,-0.00692,-9.85272,40.797,40.797,40.797,35.000,0.00153,-0.00729,-0.08241
2.008,-0.10000,0.14000,0.01500,-0.06388,-0.00204,-9.86248,40.797,40.797,40.797,35.000,0.00634,-0.02901,-0.08260
2.018,-0.10000,0.07000,-0.19500,-0.06388,0.00284,-9.85760,40.797,40.797,40.797,35.023,0.00183,-0.00741,-0.08275
2.028,0.07500,-0.14000,-0.12500,-0.06876,0.00772,-9.85760,40.797,40.797,40.797,35.051,0.00650,-0.02939,-0.08311
2.038,-0.10000,0.03500,-0.02000,-0.05900,0.01748,-9.86248,40.797,40.797,40.797,35.051,0.00179,-0.00806,-0.08369
2.048,-0.06500,0.14000,-0.09000,-0.05900,0.00284,-9.85760,40.797,40.797,40.797,35.062,0.00665,-0.03026,-0.08433
2.058,-0.03000,0.07000,-0.02000,-0.05900,0.02236,-9.84296,40.797,40.797,40.797,35.062,0.00209,-0.00913,-0.08497
2.068,-0.06500,0.10500,-0.05500,-0.05412,0.00284,-9.84296,40.797,40.797,40.797,35.047,0.00664,-0.03136,-0.08551
2.078,-0.03000,-0.07000,0.01500,-0.06388,0.00772,-9.85760,40.797,40.797,40.797,35.047,0.00235,-0.01008,-0.08579
2.088,-0.13500,0.10500,0.01500,-0.05412,0.01260,-9.84296,40.797,40.797,40.797,35.020,0.00686,-0.03243,-0.08585
2.098,0.04000,0.10500,0.01500,-0.04436,0.02236,-9.84784,40.797,40.797,40.797,35.020,0.00249,-0.01134,-0.08585
2.108,-0.03000,-0.03500,-0.02000,-0.04924,0.01260,-9.85760,40.797,40.797,40.797,35.023,0.00672,-0.03372,-0.08585
2.118,-0.10000,0.07000,-0.02000,-0.07364,0.01748,-9.85760,40.797,40.797,40.797,35.023,0.00248,-0.01241,-0.08585
2.128,0.07500,0.03500,-0.02000,-0.06388,0.00284,-9.84296,40.797,40.797,40.797,35.023,0.00664,-0.03471,-0.08585
2.138,-0.06500,0.10500,-0.05500,-0.05900,0.01748,-9.85760,40.797,40.797,40.797,35.031,0.00265,-0.01322,-0.08585
2.148,-0.13500,-0.00000,-0.02000,-0.06388,0.02236,-9.86248,40.797,40.797,40.797,35.031,0.00648,-0.03541,-0.08586
2.158,-0.03000,0.03500,-0.05500,-0.05412,0.00772,-9.86736,40.797,40.797,40.797,35.039,0.00262,-0.01403,-0.08586
2.168,0.00500,0.07000,0.01500,-0.05900,0.01260,-9.86248,40.797,40.797,40.797,35.039,0.00642,-0.03635,-0.08586
2.178,0.00500,-0.03500,-0.05500,-0.05900,0.00772,-9.84784,40.797,40.797,40.797,35.051,0.00264,-0.01487,-0.08586
2.188,-0.06500,0.07000,-0.09000,-0.06876,0.01260,-9.84296,40.797,40.797,40.797,35.051,0.00617,-0.03718,-0.08586
2.198,-0.10000,-0.14000,-0.12500,-0.05900,0.01748,-9.85760,40.797,40.797,40.797,35.062,0.00256,-0.01569,-0.08592
2.208,-0.03000,0.10500,-0.05500,-0.05900,0.01748,-9.85760,40.797,40.797,40.797,35.062,0.00609,-0.03789,-0.08611
2.218,0.00500,0.00000,-0.05500,-0.05412,0.00772,-9.84296,40.797,40.797,40.797,35.062,0.00256,-0.01629,-0.08636
2.228,0.00500,0.10500,-0.02000,-0.06876,0.01260,-9.85760,40.797,40.797,40.797,35.020,0.00608,-0.03848,-0.08661
2.238,0.04000,0.00000,-0.05500,-0.06388,0.01260,-9.86248,40.797,40.797,40.797,35.020,0.00278,-0.01680,-0.08686
2.248,0.00500,-0.10500,-0.05500,-0.05412,0.00772,-9.83320,40.797,40.797,40.797,35.051,0.00600,-0.03888,-0.08705
2.258,-0.13500,0.03500,-0.16000,-0.06876,0.01748,-9.85760,40.797,40.797,40.797,35.051,0.00255,-0.01699,-0.08719
2.268,0.04000,0.07000,-0.02000,-0.06388,0.00772,-9.85272,40.797,40.797,40.797,35.070,0.00599,-0.03900,-0.08743
2.278,-0.03000,0.14000,0.01500,-0.04924,0.00772,-9.84784,40.797,40.797,40.797,35.070,0.00266,-0.01716,-0.08774
2.288,0.00500,0.00000,-0.02000,-0.06388,0.00772,-9.85272,40.797,40.797,40.797,35.027,0.00574,-0.03927,-0.08806
2.298,-0.10000,-0.03500,-0.19500,-0.05412,-0.00204,-9.85272,40.797,40.797,40.797,35.008,0.00274,-0.01747,-0.08848
2.308,-0.03000,0.14000,-0.16000,-0.05412,0.01748,-9.84296,40.797,40.797,40.797,35.008,0.00582,-0.03979,-0.08909
2.318,-0.03000,-0.07000,0.01500,-0.05412,0.00284,-9.84784,40.797,40.797,40.797,35.031,0.00261,-0.01810,-0.08980
2.328,-0.17000,0.07000,-0.09000,-0.04924,0.00772,-9.86736,40.797,40.797,40.797,35.031,0.00531,-0.04048,-0.09052
2.338,-0.06500,0.07000,-0.16000,-0.04924,0.01748,-9.85272,40.797,40.797,40.797,35.043,0.00247,-0.01901,-0.09131
2.348,-0.06500,0.03500,-0.09000,-0.05900,0.00284,-9.83808,40.797,40.797,40.797,35.043,0.00516,-0.04175,-0.09216
2.358,0.00500,-0.03500,-0.05500,-0.06876,0.00772,-9.86248,40.797,40.797,40.797,35.070,0.00246,-0.02037,-0.09282
2.368,0.04000,-0.07000,-0.26500,-0.05900,0.01260,-9.85272,40.797,40.797,40.797,35.070,0.00485,-0.04301,-0.09335
2.378,-0.13500,0.10500,-0.16000,-0.04924,0.00772,-9.84784,40.798,40.798,40.798,35.039,0.00233,-0.02141,-0.09415
2.388,0.07500,0.00000,-0.05500,-0.05412,0.01260,-9.85760,40.798,40.798,40.798,35.020,0.00486,-0.04376,-0.09515
2.398,-0.03000,-0.07000,-0.02000,-0.04924,0.00772,-9.86736,40.798,40.798,40.798,35.020,0.00236,-0.02182,-0.09609
2.408,0.07500,0.10500,-0.02000,-0.06388,0.01748,-9.84296,40.798,40.798,40.798,35.043,0.00476,-0.04385,-0.09694
2.418,-0.06500,-0.03500,-0.05500,-0.05412,0.00772,-9.85760,40.798,40.798,40.798,35.043,0.00251,-0.02172,-0.09765
2.428,-0.20500,0.10500,-0.02000,-0.05412,0.01748,-9.85760,40.798,40.798,40.798,35.027,0.00479,-0.04385,-0.09803
2.438,0.00500,0.14000,-0.05500,-0.05900,0.01748,-9.84296,40.798,40.798,40.798,35.027,0.00248,-0.02201,-0.09811
2.448,0.04000,0.00000,-0.12500,-0.06388,0.00772,-9.85760,40.798,40.798,40.798,35.031,0.00441,-0.04435,-0.09817
2.458,-0.13500,0.03500,-0.09000,-0.05412,0.00772,-9.85272,40.798,40.798,40.798,35.031,0.00223,-0.02261,-0.09835
2.468,-0.13500,0.10500,-0.05500,-0.06388,0.01260,-9.85760,40.798,40.798,40.798,35.016,0.00382,-0.04524,-0.09861
2.478,-0.17000,0.14000,-0.16000,-0.05900,0.02236,-9.85760,40.798,40.798,40.798,35.066,0.00198,-0.02386,-0.09893
2.488,0.04000,0.14000,-0.02000,-0.06388,0.01260,-9.85272,40.798,40.798,40.798,35.066,0.00285,-0.04668,-0.09942
2.498,-0.03000,0.03500,-0.05500,-0.06388,0.01748,-9.85272,40.798,40.798,40.798,35.035,0.00153,-0.02520,-0.09993
2.508,-0.03000,0.07000,-0.19500,-0.05412,0.02236,-9.84784,40.798,40.798,40.798,35.035,0.00132,-0.04797,-0.10041
2.518,-0.03000,0.07000,-0.16000,-0.06388,0.00284,-9.85760,40.798,40.798,40.798,35.059,0.00038,-0.02633,-0.10110
2.528,0.00500,-0.03500,-0.09000,-0.04924,0.01260,-9.85760,40.798,40.798,40.798,35.059,-0.00058,-0.04865,-0.10197
2.538,-0.03000,0.03500,-0.02000,-0.04924,0.01260,-9.84296,40.798,40.798,40.798,35.039,-0.00094,-0.02646,-0.10276
2.548,-0.06500,0.03500,-0.05500,-0.04924,0.00284,-9.85272,40.798,40.798,40.798,35.039,-0.00213,-0.04857,-0.10347
2.558,0.00500,0.07000,-0.05500,-0.06388,0.01260,-9.84784,40.798,40.798,40.798,35.039,-0.00137,-0.02641,-0.10408
2.568,-0.03000,-0.03500,-0.12500,-0.05900,0.01748,-9.85760,40.798,40.798,40.798,35.035,-0.00306,-0.04848,-0.10448
2.578,0.04000,-0.10500,-0.02000,-0.05900,0.01748,-9.84296,40.798,40.798,40.798,35.035,-0.00180,-0.02628,-0.10475
2.588,-0.06500,-0.00000,-0.12500,-0.04924,0.01260,-9.85272,40.798,40.798,40.798,35.043,-0.00336,-0.04836,-0.10506
2.598,-0.03000,-0.00000,-0.05500,-0.05900,0.00772,-9.86248,40.798,40.798,40.798,35.043,-0.00207,-0.02619,-0.10550
2.608,-0.10000,0.03500,-0.02000,-0.06388,0.01260,-9.85272,40.798,40.798,40.798,35.055,-0.00344,-0.04835,-0.10600
2.618,-0.10000,-0.00000,0.01500,-0.06388,0.00284,-9.85272,40.798,40.798,40.798,35.055,-0.00171,-0.02640,-0.10644
2.628,-0.10000,0.07000,-0.09000,-0.05900,0.00284,-9.85272,40.798,40.798,40.798,35.039,-0.00322,-0.04889,-0.10675
2.638,-0.06500,0.14000,-0.26500,-0.04924,0.00284,-9.85272,40.798,40.798,40.798,35.039,-0.00152,-0.02727,-0.10707
2.648,-0.03000,0.21000,-0.05500,-0.03948,0.00284,-9.85272,40.798,40.798,40.798,35.039,-0.00363,-0.04984,-0.10753
2.658,-0.03000,-0.07000,-0.02000,-0.04924,-0.00692,-9.85272,40.798,40.798,40.798,35.027,-0.00200,-0.02817,-0.10806
2.668,0.07500,0.00000,-0.05500,-0.04924,0.00772,-9.84784,40.798,40.798,40.798,35.027,-0.00561,-0.05028,-0.10859
2.678,-0.03000,0.03500,-0.05500,-0.05900,-0.00204,-9.86248,40.798,40.798,40.798,35.051,-0.00379,-0.02823,-0.10912
2.688,-0.03000,0.10500,-0.09000,-0.03460,-0.00204,-9.85272,40.798,40.798,40.798,35.051,-0.00727,-0.04994,-0.10952
2.698,0.07500,0.03500,-0.09000,-0.04436,0.01748,-9.85272,40.798,40.798,40.798,35.027,-0.00467,-0.02767,-0.10965
2.708,-0.10000,0.10500,-0.09000,-0.05900,0.01260,-9.85760,40.798,40.798,40.798,35.027,-0.00894,-0.04905,-0.10965
2.718,0.07500,0.07000,-0.02000,-0.06388,0.00284,-9.85760,40.798,40.798,40.798,35.016,-0.00472,-0.02694,-0.10965
2.728,-0.03000,0.17500,-0.09000,-0.05900,0.00284,-9.84296,40.798,40.798,40.798,35.016,-0.00957,-0.04818,-0.10965
2.738,0.04000,0.00000,-0.02000,-0.05412,0.02236,-9.85272,40.798,40.798,40.798,35.043,-0.00540,-0.02600,-0.10965
2.748,-0.03000,0.07000,-0.05500,-0.06388,0.00284,-9.86248,40.798,40.798,40.798,35.027,-0.01117,-0.04691,-0.10965
2.758,0.04000,0.17500,-0.09000,-0.06388,0.03212,-9.85272,40.798,40.798,40.798,35.027,-0.00623,-0.02487,-0.10965
2.768,-0.10000,0.07000,-0.12500,-0.05900,0.01260,-9.85272,40.798,40.798,40.798,35.051,-0.01253,-0.04559,-0.10971
2.778,0.00500,0.07000,-0.05500,-0.05412,0.01260,-9.84784,40.798,40.798,40.798,35.051,-0.00681,-0.02374,-0.10990
2.788,-0.03000,-0.00000,0.05000,-0.05900,0.02724,-9.84784,40.798,40.798,40.798,35.055,-0.01407,-0.04436,-0.11014
2.798,0.00500,-0.10500,-0.12500,-0.05412,0.00284,-9.84784,40.798,40.798,40.798,35.055,-0.00760,-0.02291,-0.11046
2.808,-0.03000,0.03500,-0.05500,-0.06388,0.00772,-9.85272,40.798,40.798,40.798,35.039,-0.01508,-0.04367,-0.11089
2.818,-0.10000,0.17500,-0.02000,-0.05900,0.00772,-9.85272,40.798,40.798,40.798,35.039,-0.00815,-0.02260,-0.11133
2.828,-0.06500,-0.00000,-0.05500,-0.05412,0.00772,-9.84296,40.798,40.798,40.798,35.039,-0.01600,-0.04344,-0.11164
2.838,0.07500,0.10500,-0.12500,-0.06388,0.02236,-9.85272,40.798,40.798,40.798,35.047,-0.00823,-0.02271,-0.11196
2.848,0.00500,-0.03500,-0.05500,-0.04436,0.02236,-9.84784,40.798,40.798,40.798,35.047,-0.01663,-0.04325,-0.11233
2.858,-0.03000,-0.10500,-0.19500,-0.06388,0.00284,-9.84296,40.798,40.798,40.798,35.062,-0.00880,-0.02234,-0.11274
2.868,-0.10000,0.07000,0.05000,-0.05412,0.01260,-9.86736,40.798,40.798,40.798,35.062,-0.01715,-0.04283,-0.11328
2.878,-0.03000,0.10500,-0.05500,-0.06388,0.02724,-9.85272,40.798,40.798,40.798,35.047,-0.00906,-0.02209,-0.11393
2.888,0.04000,0.03500,0.05000,-0.05900,0.01748,-9.84784,40.798,40.798,40.798,35.047,-0.01783,-0.04240,-0.11450
2.898,0.07500,0.10500,-0.02000,-0.04924,0.01748,-9.85272,40.798,40.798,40.798,35.047,-0.00905,-0.02187,-0.11496
2.908,-0.03000,-0.10500,-0.12500,-0.05900,0.01748,-9.86248,40.798,40.798,40.798,35.047,-0.01807,-0.04192,-0.11531
2.918,-0.03000,0.07000,-0.09000,-0.05412,0.00772,-9.84296,40.798,40.798,40.798,35.020,-0.00936,-0.02118,-0.11559
2.928,-0.03000,-0.10500,0.01500,-0.06388,0.00772,-9.85760,40.798,40.798,40.798,35.031,-0.01842,-0.04108,-0.11584
2.938,-0.10000,0.14000,-0.02000,-0.05900,0.01260,-9.85760,40.798,40.798,40.798,35.031,-0.00939,-0.02056,-0.11610
2.948,-0.10000,-0.14000,-0.09000,-0.06876,0.00284,-9.84784,40.798,40.798,40.798,35.031,-0.01873,-0.04074,-0.11634
2.958,-0.06500,-0.00000,-0.05500,-0.05900,0.00772,-9.85760,40.798,40.798,40.798,35.031,-0.00959,-0.02094,-0.11654
2.968,0.04000,0.00000,-0.12500,-0.05412,0.01260,-9.85272,40.798,40.798,40.798,35.043,-0.01916,-0.04148,-0.11666
2.978,-0.03000,0.03500,-0.09000,-0.05412,0.00284,-9.84784,40.796,40.796,40.796,35.043,-0.01005,-0.02169,-0.11685
2.988,0.07500,-0.03500,-0.02000,-0.05900,0.00772,-9.84784,40.796,40.796,40.796,35.039,-0.01965,-0.04200,-0.11709
2.998,-0.06500,0.10500,-0.12500,-0.04924,0.01260,-9.85272,40.796,40.796,40.796,35.039,-0.01031,-0.02195,-0.11741
3.008,0.07500,0.14000,0.01500,-0.05900,0.01748,-9.84784,40.796,40.796,40.796,35.047,-0.01966,-0.04186,-0.11784
3.018,-0.06500,0.10500,-0.02000,-0.04436,0.00284,-9.84784,40.796,40.796,40.796,35.070,-0.00986,-0.02147,-0.11829
3.028,0.11000,-0.10500,-0.16000,-0.05412,-0.01668,-9.84784,40.796,40.796,40.796,35.070,-0.01982,-0.04077,-0.11867
3.038,-0.03000,0.17500,-0.23000,-0.06876,0.01260,-9.85272,40.796,40.796,40.796,35.055,-0.00991,-0.02030,-0.11928
3.048,-0.03000,-0.10500,-0.16000,-0.05900,0.00772,-9.85760,40.796,40.796,40.796,35.055,-0.01981,-0.03958,-0.12021
3.058,0.07500,0.10500,-0.09000,-0.05900,0.00284,-9.86736,40.796,40.796,40.796,35.035,-0.00998,-0.01920,-0.12130
3.068,-0.10000,-0.07000,-0.09000,-0.06388,0.01748,-9.84296,40.796,40.796,40.796,35.035,-0.02024,-0.03855,-0.12239
3.078,0.07500,-0.10500,-0.09000,-0.05900,0.00284,-9.84296,40.796,40.796,40.796,35.043,-0.00985,-0.01869,-0.12342
3.088,0.07500,0.10500,-0.02000,-0.06388,0.00772,-9.84784,40.796,40.796,40.796,35.043,-0.02011,-0.03825,-0.12416
3.098,0.04000,0.14000,-0.12500,-0.05412,-0.00204,-9.84296,40.796,40.796,40.796,35.012,-0.00966,-0.01834,-0.12458
3.108,0.04000,0.14000,-0.09000,-0.05900,0.00772,-9.84784,40.796,40.796,40.796,35.051,-0.01975,-0.03758,-0.12484
3.118,-0.03000,0.03500,-0.12500,-0.05412,0.00284,-9.84784,40.796,40.796,40.796,35.051,-0.00891,-0.01746,-0.12516
3.128,0.00500,0.07000,0.01500,-0.06388,0.01260,-9.84784,40.796,40.796,40.796,35.047,-0.01926,-0.03634,-0.12559
3.138,0.07500,0.14000,-0.09000,-0.05900,0.00284,-9.84296,40.796,40.796,40.796,35.047,-0.00831,-0.01603,-0.12610
3.148,-0.13500,0.17500,-0.05500,-0.05412,0.01748,-9.85272,40.796,40.796,40.796,35.020,-0.01883,-0.03478,-0.12653
3.158,-0.06500,0.03500,0.01500,-0.05412,0.01748,-9.85760,40.796,40.796,40.796,35.020,-0.00783,-0.01481,-0.12685
3.168,0.04000,-0.10500,-0.12500,-0.04436,0.01260,-9.84784,40.796,40.796,40.796,35.043,-0.01927,-0.03348,-0.12710
3.178,0.07500,0.17500,0.01500,-0.05412,0.00284,-9.84784,40.797,40.797,40.797,35.043,-0.00805,-0.01389,-0.12735
3.188,-0.03000,0.07000,-0.09000,-0.05412,0.01260,-9.86736,40.797,40.797,40.797,35.039,-0.01938,-0.03256,-0.12759
3.198,-0.06500,0.10500,-0.02000,-0.05412,0.00772,-9.85272,40.797,40.797,40.797,35.047,-0.00789,-0.01315,-0.12785
3.208,0.07500,0.10500,0.15500,-0.05900,0.00772,-9.85272,40.797,40.797,40.797,35.047,-0.01968,-0.03152,-0.12801
3.218,0.00500,-0.07000,-0.09000,-0.05900,0.00772,-9.84784,40.797,40.797,40.797,35.012,-0.00743,-0.01229,-0.12797
3.228,-0.06500,-0.00000,-0.02000,-0.05900,0.00284,-9.85272,40.797,40.797,40.797,35.012,-0.01929,-0.03048,-0.12772
3.238,-0.17000,-0.03500,-0.02000,-0.06388,0.00772,-9.84296,40.797,40.797,40.797,35.051,-0.00734,-0.01151,-0.12742
3.248,0.04000,0.03500,-0.05500,-0.06876,0.01748,-9.85272,40.797,40.797,40.797,35.051,-0.01964,-0.03008,-0.12710
3.258,-0.03000,0.03500,-0.05500,-0.05412,0.01260,-9.86736,40.797,40.797,40.797,35.020,-0.00761,-0.01164,-0.12688
3.268,-0.13500,-0.03500,-0.02000,-0.05412,0.00284,-9.84784,40.797,40.797,40.797,35.020,-0.02015,-0.03037,-0.12680
3.278,0.07500,0.03500,-0.12500,-0.04924,0.01260,-9.85272,40.797,40.797,40.797,35.023,-0.00804,-0.01228,-0.12686
3.288,0.04000,0.07000,-0.05500,-0.05412,0.00284,-9.85272,40.797,40.797,40.797,35.031,-0.02069,-0.03083,-0.12704
3.298,0.18000,0.10500,-0.05500,-0.06388,0.01260,-9.84296,40.797,40.797,40.797,35.031,-0.00821,-0.01224,-0.12730
3.308,0.00500,0.10500,-0.12500,-0.05900,0.00772,-9.86248,40.797,40.797,40.797,35.023,-0.02047,-0.03014,-0.12761
3.318,-0.03000,-0.10500,-0.09000,-0.04924,0.01748,-9.85760,40.797,40.797,40.797,35.023,-0.00762,-0.01123,-0.12805
3.328,0.04000,0.10500,-0.02000,-0.05900,0.00772,-9.84296,40.797,40.797,40.797,35.043,-0.01986,-0.02887,-0.12848
3.338,-0.03000,0.14000,-0.09000,-0.04924,0.01260,-9.85760,40.797,40.797,40.797,35.043,-0.00676,-0.01002,-0.12880
3.348,-0.20500,-0.00000,-0.05500,-0.05412,0.01260,-9.85760,40.797,40.797,40.797,35.027,-0.01913,-0.02782,-0.12904
3.358,0.07500,0.00000,-0.16000,-0.05900,0.00284,-9.84296,40.797,40.797,40.797,35.027,-0.00630,-0.00950,-0.12932
3.368,-0.10000,0.03500,-0.12500,-0.05412,0.01748,-9.85760,40.797,40.797,40.797,35.043,-0.01925,-0.02754,-0.12968
3.378,0.04000,0.00000,0.01500,-0.05412,0.00772,-9.84784,40.799,40.799,40.799,35.035,-0.00640,-0.00941,-0.13019
3.388,-0.06500,0.14000,-0.05500,-0.06388,0.01260,-9.86248,40.799,40.799,40.799,35.035,-0.01946,-0.02740,-0.13076
3.398,0.14500,-0.10500,0.01500,-0.04924,0.01260,-9.84296,40.799,40.799,40.799,35.023,-0.00659,-0.00926,-0.13133
3.408,-0.03000,-0.03500,-0.09000,-0.06388,0.00772,-9.85760,40.799,40.799,40.799,35.023,-0.01977,-0.02692,-0.13182
3.418,0.14500,0.00000,-0.16000,-0.04924,-0.00692,-9.85272,40.799,40.799,40.799,35.051,-0.00658,-0.00873,-0.13217
3.428,0.00500,0.10500,0.01500,-0.05900,0.00284,-9.85272,40.799,40.799,40.799,35.051,-0.01944,-0.02634,-0.13247
3.438,-0.03000,0.03500,-0.05500,-0.06388,0.00284,-9.85272,40.799,40.799,40.799,35.027,-0.00603,-0.00805,-0.13279
3.448,0.04000,0.10500,-0.16000,-0.06388,0.00772,-9.84784,40.799,40.799,40.799,35.027,-0.01888,-0.02560,-0.13318
3.458,-0.10000,-0.00000,-0.09000,-0.05900,0.01260,-9.84296,40.799,40.799,40.799,35.023,-0.00524,-0.00746,-0.13375
3.468,-0.03000,0.17500,-0.16000,-0.06388,0.01748,-9.85272,40.799,40.799,40.799,35.043,-0.01808,-0.02505,-0.13439
3.478,-0.03000,0.14000,-0.16000,-0.05900,0.02724,-9.84784,40.799,40.799,40.799,35.043,-0.00456,-0.00693,-0.13511
3.488,0.04000,0.07000,0.01500,-0.03948,-0.00204,-9.83808,40.799,40.799,40.799,35.020,-0.01774,-0.02436,-0.13599
3.498,0.00500,-0.07000,-0.12500,-0.05412,0.01260,-9.84784,40.799,40.799,40.799,35.020,-0.00422,-0.00619,-0.13693
3.508,-0.03000,0.07000,-0.12500,-0.05412,0.00772,-9.84784,40.799,40.799,40.799,35.043,-0.01759,-0.02355,-0.13790
3.518,-0.03000,0.03500,-0.12500,-0.05900,-0.00204,-9.84296,40.799,40.799,40.799,35.043,-0.00398,-0.00551,-0.13896
3.528,-0.10000,-0.03500,-0.05500,-0.05412,0.01748,-9.85760,40.799,40.799,40.799,35.027,-0.01758,-0.02283,-0.13997
3.538,-0.06500,0.10500,-0.02000,-0.06388,-0.01180,-9.85760,40.799,40.799,40.799,35.027,-0.00389,-0.00527,-0.14080
3.548,-0.10000,0.07000,-0.09000,-0.04436,0.00284,-9.84784,40.799,40.799,40.799,35.016,-0.01771,-0.02290,-0.14148
3.558,-0.06500,0.03500,-0.02000,-0.05900,0.01260,-9.85272,40.799,40.799,40.799,34.992,-0.00396,-0.00565,-0.14199
3.568,0.04000,0.07000,-0.05500,-0.05900,0.00284,-9.85760,40.799,40.799,40.799,34.992,-0.01808,-0.02310,-0.14224
3.578,-0.13500,0.03500,-0.05500,-0.05412,0.00772,-9.84784,40.800,40.800,40.800,35.023,-0.00424,-0.00586,-0.14230
3.588,0.07500,-0.07000,0.01500,-0.04436,0.01260,-9.84296,40.800,40.800,40.800,35.023,-0.01846,-0.02307,-0.14230
3.598,-0.06500,-0.10500,-0.05500,-0.06388,0.01748,-9.86248,40.800,40.800,40.800,35.031,-0.00468,-0.00579,-0.14230
3.608,0.00500,0.10500,-0.02000,-0.04436,0.01260,-9.83808,40.800,40.800,40.800,35.031,-0.01899,-0.02306,-0.14230
3.618,-0.03000,0.03500,-0.09000,-0.04924,0.02724,-9.84784,40.800,40.800,40.800,35.039,-0.00493,-0.00605,-0.14230
3.628,0.04000,-0.07000,-0.16000,-0.03948,0.02236,-9.85272,40.800,40.800,40.800,35.039,-0.01936,-0.02319,-0.14238
3.638,0.00500,-0.07000,-0.16000,-0.05900,0.01748,-9.84784,40.800,40.800,40.800,35.051,-0.00523,-0.00618,-0.14270
3.648,-0.03000,-0.03500,-0.19500,-0.04924,0.01260,-9.83808,40.800,40.800,40.800,35.051,-0.01950,-0.02341,-0.14335
3.658,0.14500,-0.03500,0.01500,-0.05900,0.01748,-9.84784,40.800,40.800,40.800,35.004,-0.00540,-0.00624,-0.14429
3.668,-0.06500,-0.03500,-0.05500,-0.06388,0.01748,-9.84296,40.800,40.800,40.800,35.008,-0.01966,-0.02342,-0.14532
3.678,-0.10000,0.10500,-0.05500,-0.05900,0.01748,-9.84784,40.800,40.800,40.800,35.008,-0.00543,-0.00641,-0.14627
3.688,-0.13500,-0.03500,-0.12500,-0.06388,0.01748,-9.85760,40.800,40.800,40.800,35.074,-0.01958,-0.02382,-0.14704
3.698,-0.13500,0.03500,-0.09000,-0.05900,-0.00204,-9.85272,40.800,40.800,40.800,35.074,-0.00544,-0.00696,-0.14760
3.708,-0.10000,0.14000,-0.16000,-0.06388,0.00772,-9.84784,40.800,40.800,40.800,35.035,-0.01982,-0.02445,-0.14802
3.718,0.00500,0.14000,-0.02000,-0.05412,0.01748,-9.83808,40.800,40.800,40.800,35.035,-0.00566,-0.00771,-0.14852
3.728,0.04000,0.07000,-0.16000,-0.05412,0.00284,-9.86736,40.800,40.800,40.800,35.051,-0.02028,-0.02470,-0.14917
3.738,-0.03000,-0.03500,0.01500,-0.05900,0.00772,-9.85272,40.800,40.800,40.800,35.051,-0.00600,-0.00760,-0.14992
3.748,0.04000,0.07000,-0.09000,-0.04436,0.01748,-9.84784,40.800,40.800,40.800,35.039,-0.02053,-0.02412,-0.15062
3.758,0.00500,0.07000,-0.09000,-0.03948,0.00284,-9.85760,40.800,40.800,40.800,35.047,-0.00582,-0.00685,-0.15118
3.768,0.00500,0.14000,-0.02000,-0.04924,0.01260,-9.84784,40.800,40.800,40.800,35.047,-0.02029,-0.02304,-0.15158
3.778,-0.10000,0.07000,-0.05500,-0.04924,0.01260,-9.85272,40.798,40.798,40.798,35.047,-0.00514,-0.00613,-0.15182
3.788,0.00500,0.07000,0.01500,-0.06388,0.01260,-9.84784,40.798,40.798,40.798,35.047,-0.01979,-0.02230,-0.15190
3.798,-0.03000,0.07000,-0.05500,-0.04924,-0.00204,-9.85760,40.798,40.798,40.798,35.047,-0.00453,-0.00554,-0.15190
3.808,0.07500,0.07000,-0.09000,-0.05412,0.00772,-9.83808,40.798,40.798,40.798,35.047,-0.01933,-0.02155,-0.15190
3.818,0.04000,-0.17500,-0.09000,-0.06876,-0.00204,-9.85760,40.798,40.798,40.798,35.062,-0.00419,-0.00477,-0.15190
3.828,0.04000,-0.03500,-0.12500,-0.06876,0.01260,-9.88200,40.798,40.798,40.798,35.062,-0.01923,-0.02070,-0.15196
3.838,-0.10000,-0.00000,-0.09000,-0.06388,0.01260,-9.84296,40.798,40.798,40.798,35.035,-0.00411,-0.00420,-0.15215
3.848,0.00500,-0.03500,0.01500,-0.07364,-0.00204,-9.85272,40.798,40.798,40.798,35.031,-0.01920,-0.02042,-0.15240
3.858,-0.10000,0.10500,-0.12500,-0.05900,0.01260,-9.85760,40.798,40.798,40.798,35.031,-0.00408,-0.00428,-0.15271
3.868,-0.10000,-0.00000,-0.02000,-0.05900,0.00772,-9.84784,40.798,40.798,40.798,35.031,-0.01928,-0.02078,-0.15315
3.878,-0.10000,-0.14000,-0.02000,-0.05412,0.01260,-9.85272,40.798,40.798,40.798,35.031,-0.00428,-0.00497,-0.15359
