#2026/01/28 10:23:39
time,wx,wy,wz,ax,ay,az,Tx,Ty,Tz,Tacc,pitch,roll,yaw
0.538,0.19500,0.02000,0.04500,0.01913,0.03956,-9.63654,32.596,32.596,32.596,27.391,0.04593,0.00451,-0.00001
0.548,0.05500,0.02000,-0.02500,0.02869,0.03478,-9.64132,32.596,32.596,32.596,27.422,0.02500,0.00167,-0.00001
0.558,0.05500,-0.01500,0.04500,0.01913,0.04434,-9.64610,32.596,32.596,32.596,27.422,0.04505,0.00104,-0.00001
0.568,0.19500,0.05500,0.04500,0.01913,0.04912,-9.64610,32.596,32.596,32.596,27.504,0.02415,0.00007,-0.00001
0.578,0.12500,-0.05000,0.01000,0.01435,0.03000,-9.63175,32.596,32.596,32.596,27.504,0.04431,-0.00130,-0.00002
0.588,0.05500,-0.12000,0.04500,0.02869,0.02521,-9.63654,32.596,32.596,32.596,27.363,0.02346,-0.00111,-0.00002
0.598,0.16000,0.02000,-0.02500,0.02869,0.03478,-9.64610,32.596,32.596,32.596,27.363,0.04338,-0.00359,-0.00002
0.608,0.05500,0.02000,0.01000,0.02869,0.03956,-9.64132,32.596,32.596,32.596,27.418,0.02236,-0.00203,-0.00002
0.618,0.12500,-0.01500,-0.06000,0.02869,0.03956,-9.65567,32.596,32.596,32.596,27.453,0.04214,-0.00531,-0.00003
0.628,0.05500,-0.12000,-0.02500,0.03348,0.03000,-9.65567,32.596,32.596,32.596,27.453,0.02108,-0.00301,-0.00003
0.638,0.09000,0.19500,0.04500,0.02391,0.03000,-9.64610,32.596,32.596,32.596,27.406,0.04070,-0.00692,-0.00003
0.648,0.16000,-0.15500,-0.02500,0.03348,0.03000,-9.64610,32.596,32.596,32.596,27.406,0.02001,-0.00354,-0.00003
0.658,-0.01500,-0.08500,0.11500,0.01435,0.04434,-9.64132,32.596,32.596,32.596,27.418,0.03957,-0.00821,-0.00003
0.668,0.02000,0.02000,0.08000,0.01435,0.03956,-9.63175,32.596,32.596,32.596,27.418,0.01876,-0.00411,-0.00003
0.678,0.19500,0.02000,0.01000,0.01913,0.03478,-9.63654,32.596,32.596,32.596,27.430,0.03824,-0.00889,-0.00003
0.688,-0.01500,-0.05000,0.01000,0.02869,0.03956,-9.63654,32.596,32.596,32.596,27.430,0.01768,-0.00417,-0.00003
0.698,0.05500,-0.08500,-0.02500,0.03348,0.03478,-9.65088,32.596,32.596,32.596,27.434,0.03693,-0.00959,-0.00003
0.708,0.12500,-0.05000,0.01000,0.01913,0.03956,-9.63654,32.596,32.596,32.596,27.406,0.01643,-0.00421,-0.00003
0.718,0.09000,0.02000,0.04500,0.00956,0.03000,-9.64132,32.600,32.600,32.600,27.406,0.03567,-0.00965,-0.00003
0.728,0.09000,0.09000,0.04500,0.01435,0.03956,-9.63175,32.600,32.600,32.600,27.387,0.01532,-0.00412,-0.00003
0.738,0.09000,0.16000,0.11500,0.01913,0.03956,-9.65088,32.600,32.600,32.600,27.387,0.03462,-0.01011,-0.00003
0.748,0.02000,-0.01500,-0.02500,0.02391,0.03956,-9.63175,32.600,32.600,32.600,27.438,0.01484,-0.00409,-0.00003
0.758,-0.15500,0.09000,0.01000,0.02391,0.04434,-9.63654,32.600,32.600,32.600,27.438,0.03441,-0.01082,-0.00003
0.768,0.12500,-0.01500,-0.02500,0.02391,0.03956,-9.64610,32.600,32.600,32.600,27.391,0.01508,-0.00495,-0.00003
0.778,-0.01500,-0.01500,0.15000,0.03348,0.03000,-9.64610,32.600,32.600,32.600,27.391,0.03490,-0.01169,-0.00003
0.788,0.26500,0.05500,-0.02500,0.01913,0.03000,-9.64132,32.600,32.600,32.600,27.461,0.01554,-0.00525,-0.00003
0.798,0.05500,-0.15500,0.04500,0.02391,0.04434,-9.64132,32.600,32.600,32.600,27.449,0.03476,-0.01227,-0.00004
0.808,0.02000,0.02000,0.01000,0.02869,0.03000,-9.65088,32.600,32.600,32.600,27.449,0.01507,-0.00502,-0.00003
0.818,0.16000,-0.01500,0.04500,0.01913,0.03478,-9.63175,32.600,32.600,32.600,27.406,0.03373,-0.01212,-0.00004
0.828,0.02000,0.12500,0.15000,0.01435,0.03000,-9.63654,32.600,32.600,32.600,27.406,0.01385,-0.00485,-0.00003
0.838,-0.08500,0.02000,0.01000,0.02391,0.05391,-9.64610,32.600,32.600,32.600,27.422,0.03245,-0.01254,-0.00004
0.848,0.02000,0.12500,0.01000,0.02391,0.03478,-9.63175,32.600,32.600,32.600,27.422,0.01310,-0.00517,-0.00003
0.858,0.16000,-0.15500,-0.02500,0.01913,0.03478,-9.64610,32.600,32.600,32.600,27.391,0.03223,-0.01304,-0.00004
0.868,0.23000,-0.05000,0.08000,0.01913,0.03956,-9.63175,32.600,32.600,32.600,27.391,0.01321,-0.00525,-0.00003
0.878,0.05500,0.09000,0.01000,0.02869,0.03478,-9.64132,32.600,32.600,32.600,27.445,0.03185,-0.01343,-0.00004
0.888,0.12500,-0.01500,0.11500,0.03348,0.03478,-9.63654,32.600,32.600,32.600,27.406,0.01272,-0.00498,-0.00003
0.898,0.16000,-0.01500,0.08000,0.02391,0.03000,-9.64610,32.600,32.600,32.600,27.406,0.03085,-0.01332,-0.00004
0.908,0.05500,0.02000,0.04500,0.02391,0.04912,-9.63654,32.600,32.600,32.600,27.418,0.01138,-0.00467,-0.00003
0.918,0.02000,-0.08500,0.04500,0.02391,0.03478,-9.63654,32.603,32.603,32.603,27.418,0.02921,-0.01353,-0.00004
0.928,0.23000,-0.12000,0.18500,0.03348,0.03478,-9.64610,32.603,32.603,32.603,27.375,0.01003,-0.00458,-0.00003
0.938,0.19500,0.02000,-0.06000,0.02391,0.03478,-9.62219,32.603,32.603,32.603,27.375,0.02760,-0.01340,-0.00004
0.948,0.12500,-0.01500,0.08000,0.02869,0.04434,-9.64132,32.603,32.603,32.603,27.359,0.00833,-0.00372,-0.00003
0.958,0.12500,-0.08500,0.01000,0.02869,0.03000,-9.63654,32.603,32.603,32.603,27.359,0.02550,-0.01291,-0.00004
0.968,0.09000,-0.12000,0.04500,0.01913,0.03478,-9.64610,32.603,32.603,32.603,27.410,0.00623,-0.00273,-0.00004
0.978,0.05500,-0.12000,-0.02500,0.00956,0.03478,-9.63654,32.603,32.603,32.603,27.422,0.02310,-0.01200,-0.00004
0.988,0.09000,0.05500,0.11500,0.01435,0.03956,-9.66045,32.603,32.603,32.603,27.422,0.00384,-0.00182,-0.00004
0.998,-0.08500,0.05500,0.08000,0.01435,0.02043,-9.63175,32.603,32.603,32.603,27.422,0.02087,-0.01139,-0.00004
1.008,0.19500,0.05500,0.04500,0.03348,0.03000,-9.63175,32.603,32.603,32.603,27.422,0.00224,-0.00105,-0.00004
1.018,0.09000,-0.05000,0.04500,0.01435,0.03956,-9.64610,32.603,32.603,32.603,27.410,0.01971,-0.01084,-0.00004
1.028,0.19500,-0.01500,0.01000,0.02869,0.03478,-9.64132,32.603,32.603,32.603,27.410,0.00152,-0.00039,-0.00004
1.038,0.12500,0.02000,-0.02500,0.03348,0.03956,-9.63654,32.603,32.603,32.603,27.410,0.01908,-0.01041,-0.00004
1.048,0.09000,-0.05000,-0.06000,0.03826,0.03000,-9.64610,32.603,32.603,32.603,27.410,0.00084,0.00016,-0.00004
1.058,0.05500,-0.15500,0.01000,0.04304,0.03956,-9.64132,32.603,32.603,32.603,27.430,0.01790,-0.00989,-0.00004
1.068,0.16000,-0.19000,-0.02500,0.02869,0.03478,-9.64132,32.603,32.603,32.603,27.426,-0.00086,0.00088,-0.00004
1.078,0.09000,0.09000,0.08000,0.01435,0.03478,-9.64610,32.603,32.603,32.603,27.426,0.01583,-0.00899,-0.00004
1.088,0.05500,0.05500,0.04500,0.01435,0.03478,-9.64132,32.603,32.603,32.603,27.441,-0.00286,0.00202,-0.00004
1.098,0.19500,0.02000,-0.02500,0.00956,0.03478,-9.64610,32.603,32.603,32.603,27.441,0.01403,-0.00803,-0.00004
1.108,0.12500,0.02000,0.01000,0.00956,0.03000,-9.64132,32.603,32.603,32.603,27.398,-0.00429,0.00313,-0.00004
1.118,0.26500,0.05500,0.11500,0.00478,0.03000,-9.64132,32.606,32.606,32.606,27.398,0.01288,-0.00702,-0.00004
1.128,0.12500,0.02000,-0.06000,0.01435,0.04912,-9.64132,32.606,32.606,32.606,27.445,-0.00511,0.00397,-0.00004
1.138,0.16000,-0.05000,0.08000,0.00956,0.03000,-9.64610,32.606,32.606,32.606,27.445,0.01205,-0.00643,-0.00004
1.148,0.12500,-0.01500,0.04500,0.01435,0.03478,-9.64132,32.606,32.606,32.606,27.414,-0.00618,0.00463,-0.00004
1.158,0.09000,0.09000,-0.02500,0.02869,0.01565,-9.64132,32.606,32.606,32.606,27.422,0.01075,-0.00575,-0.00004
1.168,0.23000,-0.01500,-0.02500,0.05739,0.04434,-9.64610,32.606,32.606,32.606,27.422,-0.00744,0.00534,-0.00004
1.178,0.12500,0.02000,0.08000,0.05261,0.05391,-9.64610,32.606,32.606,32.606,27.480,0.00951,-0.00509,-0.00004
1.188,0.19500,0.09000,0.08000,0.04782,0.03000,-9.64610,32.606,32.606,32.606,27.480,-0.00861,0.00610,-0.00004
1.198,0.26500,-0.05000,-0.06000,0.03348,0.03478,-9.64610,32.606,32.606,32.606,27.414,0.00848,-0.00427,-0.00004
1.208,0.16000,0.02000,0.04500,0.03348,0.03478,-9.64132,32.606,32.606,32.606,27.414,-0.00967,0.00694,-0.00004
1.218,0.09000,-0.01500,0.04500,0.00956,0.02521,-9.64132,32.606,32.606,32.606,27.438,0.00718,-0.00344,-0.00004
1.228,0.19500,0.12500,0.04500,0.01913,0.03478,-9.64132,32.606,32.606,32.606,27.438,-0.01107,0.00770,-0.00004
1.238,0.02000,0.19500,0.08000,0.00478,0.02043,-9.63175,32.606,32.606,32.606,27.426,0.00602,-0.00270,-0.00004
1.248,0.09000,0.05500,0.04500,-0.00956,0.02521,-9.64610,32.606,32.606,32.606,27.426,-0.01191,0.00805,-0.00004
1.258,0.02000,-0.01500,0.01000,0.00478,0.03478,-9.64610,32.606,32.606,32.606,27.426,0.00567,-0.00272,-0.00004
1.268,0.26500,-0.19000,0.08000,-0.00478,0.03478,-9.64132,32.606,32.606,32.606,27.426,-0.01199,0.00787,-0.00004
1.278,0.16000,-0.01500,-0.02500,0.02391,0.03000,-9.64132,32.606,32.606,32.606,27.426,0.00543,-0.00262,-0.00004
1.288,0.23000,0.12500,0.04500,0.01435,0.03478,-9.64132,32.606,32.606,32.606,27.391,-0.01273,0.00822,-0.00004
1.298,0.12500,0.09000,0.01000,0.02869,0.03956,-9.64610,32.606,32.606,32.606,27.391,0.00439,-0.00179,-0.00004
1.308,0.09000,0.02000,0.01000,0.03348,0.03000,-9.64132,32.606,32.606,32.606,27.422,-0.01408,0.00907,-0.00004
1.318,0.23000,-0.01500,-0.06000,0.05261,0.03478,-9.64610,32.605,32.605,32.605,27.422,0.00312,-0.00089,-0.00004
1.328,0.16000,0.09000,0.04500,0.04304,0.03478,-9.64132,32.605,32.605,32.605,27.426,-0.01512,0.00970,-0.00004
1.338,0.12500,0.02000,0.04500,0.03826,0.03478,-9.63654,32.605,32.605,32.605,27.434,0.00241,-0.00045,-0.00004
1.348,-0.01500,0.05500,0.01000,0.03826,0.03000,-9.64132,32.605,32.605,32.605,27.434,-0.01587,0.00969,-0.00004
1.358,0.19500,0.12500,0.04500,0.03348,0.03478,-9.64132,32.605,32.605,32.605,27.449,0.00186,-0.00029,-0.00004
1.368,0.09000,-0.08500,0.08000,0.01913,0.02043,-9.62697,32.605,32.605,32.605,27.449,-0.01632,0.00976,-0.00004
1.378,-0.01500,0.09000,-0.13000,0.00956,0.03000,-9.63654,32.605,32.605,32.605,27.441,0.00151,-0.00027,-0.00004
1.388,0.05500,-0.01500,0.01000,0.00956,0.02521,-9.63175,32.605,32.605,32.605,27.441,-0.01665,0.00947,-0.00004
1.398,0.16000,-0.05000,0.04500,-0.00000,0.02521,-9.63175,32.605,32.605,32.605,27.422,0.00134,-0.00028,-0.00004
1.408,0.09000,-0.15500,0.08000,0.01435,0.03956,-9.62219,32.605,32.605,32.605,27.422,-0.01709,0.00953,-0.00004
1.418,0.12500,0.09000,-0.02500,0.01435,0.03000,-9.64132,32.605,32.605,32.605,27.402,0.00049,0.00007,-0.00004
1.428,0.23000,0.02000,0.04500,0.02391,0.03956,-9.64132,32.605,32.605,32.605,27.453,-0.01814,0.01005,-0.00004
1.438,0.09000,-0.12000,0.08000,0.03348,0.04434,-9.65567,32.605,32.605,32.605,27.453,-0.00053,0.00091,-0.00004
1.448,0.19500,-0.05000,-0.09500,0.03826,0.03956,-9.64610,32.605,32.605,32.605,27.480,-0.01962,0.01073,-0.00004
1.458,0.16000,-0.05000,0.04500,0.03348,0.03956,-9.63175,32.605,32.605,32.605,27.480,-0.00221,0.00183,-0.00003
1.468,0.12500,0.05500,0.04500,0.03348,0.04912,-9.63654,32.605,32.605,32.605,27.406,-0.02138,0.01146,-0.00004
1.478,-0.01500,-0.01500,0.08000,0.04782,0.03956,-9.62697,32.605,32.605,32.605,27.406,-0.00390,0.00252,-0.00004
1.488,0.02000,-0.12000,0.01000,0.02869,0.03956,-9.63654,32.605,32.605,32.605,27.387,-0.02320,0.01169,-0.00004
1.498,0.05500,-0.01500,-0.02500,0.01913,0.03478,-9.64132,32.605,32.605,32.605,27.387,-0.00540,0.00285,-0.00004
1.508,0.12500,-0.08500,0.18500,0.02869,0.04434,-9.64610,32.605,32.605,32.605,27.477,-0.02450,0.01191,-0.00004
1.518,0.19500,-0.05000,0.01000,0.01913,0.02043,-9.65088,32.605,32.605,32.605,27.449,-0.00650,0.00328,-0.00003
1.528,0.16000,0.02000,0.04500,0.01435,0.03478,-9.63654,32.609,32.609,32.609,27.449,-0.02579,0.01226,-0.00004
1.538,0.05500,0.02000,0.04500,0.00956,0.02043,-9.63654,32.609,32.609,32.609,27.406,-0.00776,0.00414,-0.00003
1.548,0.09000,0.12500,-0.06000,0.01913,0.02521,-9.64132,32.609,32.609,32.609,27.406,-0.02711,0.01273,-0.00004
1.558,0.12500,0.05500,0.11500,0.00478,0.04434,-9.65088,32.609,32.609,32.609,27.445,-0.00866,0.00446,-0.00003
1.568,0.12500,0.02000,0.11500,0.03348,0.03478,-9.63175,32.609,32.609,32.609,27.445,-0.02772,0.01249,-0.00004
1.578,0.05500,0.05500,0.04500,0.02391,0.04434,-9.63175,32.609,32.609,32.609,27.426,-0.00881,0.00425,-0.00003
1.588,0.12500,0.02000,0.22000,0.03348,0.03478,-9.64132,32.609,32.609,32.609,27.426,-0.02776,0.01172,-0.00004
1.598,0.02000,-0.05000,0.08000,0.03348,0.03478,-9.65567,32.609,32.609,32.609,27.480,-0.00856,0.00388,-0.00003
1.608,0.09000,0.02000,0.01000,0.02869,0.03956,-9.64610,32.609,32.609,32.609,27.422,-0.02787,0.01108,-0.00004
1.618,0.02000,0.09000,-0.06000,0.03826,0.03000,-9.64132,32.609,32.609,32.609,27.422,-0.00875,0.00361,-0.00003
1.628,0.12500,0.05500,-0.02500,0.03826,0.03478,-9.64610,32.609,32.609,32.609,27.438,-0.02807,0.01059,-0.00004
1.638,0.02000,-0.12000,0.04500,0.02391,0.03478,-9.63654,32.609,32.609,32.609,27.438,-0.00874,0.00347,-0.00003
1.648,0.26500,0.09000,0.11500,0.01913,0.03478,-9.65567,32.609,32.609,32.609,27.371,-0.02829,0.01030,-0.00003
1.658,0.16000,-0.05000,-0.06000,0.01435,0.03478,-9.64132,32.609,32.609,32.609,27.371,-0.00891,0.00369,-0.00003
1.668,0.30000,0.02000,0.01000,0.02391,0.03478,-9.65088,32.609,32.609,32.609,27.477,-0.02875,0.01016,-0.00004
1.678,0.12500,-0.19000,0.08000,0.01913,0.03000,-9.63175,32.609,32.609,32.609,27.477,-0.00968,0.00399,-0.00003
1.688,0.05500,0.09000,0.15000,0.01913,0.03956,-9.63175,32.609,32.609,32.609,27.406,-0.03016,0.00979,-0.00003
1.698,0.16000,-0.05000,0.15000,0.01913,0.02521,-9.64132,32.609,32.609,32.609,27.418,-0.01113,0.00386,-0.00003
1.708,0.05500,-0.01500,-0.06000,0.02869,0.01565,-9.65088,32.609,32.609,32.609,27.418,-0.03168,0.00911,-0.00003
1.718,0.12500,-0.05000,0.04500,0.02869,0.03000,-9.64132,32.609,32.609,32.609,27.430,-0.01245,0.00357,-0.00003
1.728,0.02000,-0.01500,0.04500,0.02869,0.04912,-9.64610,32.609,32.609,32.609,27.430,-0.03298,0.00822,-0.00003
1.738,0.09000,-0.01500,0.04500,0.02391,0.04434,-9.64610,32.609,32.609,32.609,27.406,-0.01332,0.00339,-0.00003
1.748,0.09000,0.09000,0.04500,0.02869,0.03478,-9.63175,32.609,32.609,32.609,27.406,-0.03370,0.00773,-0.00003
1.758,0.12500,-0.01500,-0.02500,0.03348,0.03956,-9.64610,32.609,32.609,32.609,27.375,-0.01374,0.00328,-0.00003
1.768,-0.01500,0.19500,0.18500,0.02391,0.04434,-9.64610,32.609,32.609,32.609,27.375,-0.03392,0.00707,-0.00003
1.778,0.23000,-0.08500,0.01000,0.02391,0.03000,-9.64610,32.609,32.609,32.609,27.418,-0.01342,0.00297,-0.00003
1.788,0.19500,-0.15500,0.01000,0.00956,0.03956,-9.63654,32.609,32.609,32.609,27.445,-0.03343,0.00649,-0.00003
1.798,0.12500,-0.08500,-0.02500,0.00956,0.03478,-9.64132,32.609,32.609,32.609,27.445,-0.01322,0.00284,-0.00003
1.808,0.09000,-0.12000,0.04500,0.00478,0.03956,-9.64610,32.609,32.609,32.609,27.457,-0.03395,0.00562,-0.00002
1.818,0.16000,0.16000,0.04500,0.01913,0.03478,-9.64132,32.609,32.609,32.609,27.457,-0.01412,0.00257,-0.00002
1.828,0.16000,0.02000,-0.09500,0.00478,0.03478,-9.63654,32.609,32.609,32.609,27.426,-0.03515,0.00489,-0.00002
1.838,0.12500,-0.01500,0.01000,0.02391,0.03000,-9.65088,32.609,32.609,32.609,27.426,-0.01515,0.00221,-0.00002
1.848,0.12500,-0.08500,0.01000,0.01913,0.03478,-9.62697,32.609,32.609,32.609,27.422,-0.03580,0.00362,-0.00002
1.858,-0.01500,0.09000,0.08000,0.02391,0.03478,-9.64610,32.609,32.609,32.609,27.422,-0.01524,0.00164,-0.00002
1.868,0.16000,0.02000,0.08000,0.02869,0.03000,-9.64132,32.609,32.609,32.609,27.422,-0.03556,0.00247,-0.00002
1.878,0.09000,-0.12000,0.11500,0.02869,0.03478,-9.63654,32.609,32.609,32.609,27.422,-0.01491,0.00103,-0.00002
1.888,0.09000,0.05500,-0.02500,0.03826,0.03000,-9.63654,32.609,32.609,32.609,27.422,-0.03549,0.00131,-0.00001
1.898,0.09000,-0.08500,0.11500,0.02869,0.03478,-9.64132,32.609,32.609,32.609,27.438,-0.01496,0.00062,-0.00001
1.908,0.02000,0.12500,0.08000,0.02869,0.03956,-9.65567,32.609,32.609,32.609,27.438,-0.03552,0.00042,-0.00001
1.918,0.12500,0.05500,0.11500,0.02869,0.04434,-9.63654,32.609,32.609,32.609,27.449,-0.01487,0.00020,-0.00001
1.928,0.12500,-0.12000,-0.02500,0.02869,0.03956,-9.63654,32.613,32.613,32.613,27.449,-0.03528,-0.00031,-0.00001
1.938,0.05500,-0.05000,0.04500,0.01913,0.02521,-9.65088,32.613,32.613,32.613,27.434,-0.01459,-0.00000,-0.00002
1.948,0.19500,-0.05000,0.15000,0.01913,0.05391,-9.63654,32.613,32.613,32.613,27.434,-0.03508,-0.00103,-0.00001
1.958,0.23000,-0.08500,-0.02500,0.01435,0.03956,-9.63654,32.613,32.613,32.613,27.434,-0.01456,-0.00008,-0.00001
1.968,-0.05000,-0.01500,0.01000,0.01435,0.03956,-9.63175,32.613,32.613,32.613,27.434,-0.03525,-0.00190,-0.00001
1.978,0.16000,-0.01500,0.04500,0.01435,0.03956,-9.64610,32.613,32.613,32.613,27.414,-0.01504,-0.00078,-0.00001
1.988,0.05500,0.12500,-0.06000,0.00956,0.03478,-9.63654,32.613,32.613,32.613,27.438,-0.03565,-0.00299,-0.00001
1.998,0.19500,0.12500,-0.02500,0.01913,0.03478,-9.63654,32.613,32.613,32.613,27.438,-0.01500,-0.00128,-0.00001
2.008,0.19500,0.02000,0.01000,0.02391,0.03000,-9.64132,32.613,32.613,32.613,27.441,-0.03487,-0.00395,-0.00001
2.018,0.02000,0.09000,0.11500,0.02869,0.03478,-9.65088,32.613,32.613,32.613,27.441,-0.01373,-0.00128,-0.00001
